beta,eta,gamma,gamma_over_eta,n,repeat_id,gradient_at_zero,gradient_at_true_gamma,local_gradient_slope_eta_scaled,default_solution_strategy,gamma_hat_default,gamma_hat_default_over_eta,l6_delta,l6_loss,default_loss,l6_gamma_hat,l6_solution_at_boundary,sample_min_over_mean,lower_gap_over_mean,sample_cv
3.0,1000.0,500.0,0.5,20.0,289,-0.025364852937349924,0.017548068606653963,0.892278155782011,brent_root,606.8546801358382,0.6068546801358382,0.04,0.005093980123836576,0.023731098689349993,550.3191389418973,False,0.5773663777589922,0.11879527046213532,0.23090678991871713
3.0,1000.0,500.0,0.5,20.0,290,0.031359245385854176,0.3332089972401049,2.7403749438752194,brent_root,287.11844901665535,0.28711844901665534,0.2,0.022393317233282216,0.08306715991220506,419.2333188050615,False,0.494431032569089,0.07203604489696727,0.25468983696957587
3.0,1000.0,500.0,0.5,20.0,291,-0.019719428788428493,-0.01715011630526566,1.5560493126034916,brent_root,638.0424385065991,0.638042438506599,0.0,0.060469999300802435,0.17889179853395723,553.5123368518338,False,0.6089908444264496,0.04115811326165533,0.2561780367308059
3.0,1000.0,500.0,0.5,20.0,292,-0.04364225843534819,0.3046869150672077,2.8403653909506175,brent_root,395.86505092775144,0.3958650509277514,0.14,0.042389160487145236,0.0458776927600172,422.4699397925034,False,0.4941519897402689,0.10008979762914738,0.2832552697500066
3.0,1000.0,500.0,0.5,20.0,293,-0.016982683190520115,-0.0526303452200841,1.253177602032177,brent_root,621.5407880732487,0.6215407880732486,0.0,0.22149085632039892,0.2838900063900868,592.4528456143199,False,0.5658677255792719,0.045731169448323755,0.286325603975827
3.0,1000.0,500.0,0.5,20.0,294,-0.009115415172681397,0.0002957522098587578,0.5303069968353363,brent_root,711.6074216625533,0.7116074216625533,0.02,0.012387898898086044,0.09279141365867694,603.8956385375684,False,0.6297911643938447,0.09503097472786493,0.20303876936068913
3.0,1000.0,500.0,0.5,20.0,295,0.031621742728542755,0.2299732996549713,1.491910937788529,brent_root,342.08262310430763,0.34208262310430765,0.18,0.012335114210386593,0.06278074386786678,462.80658482703154,False,0.5053864962696675,0.140489868569938,0.23813389214316322
3.0,1000.0,500.0,0.5,20.0,296,-0.03343353827319213,-0.0028579087356599073,2.761358369160312,brent_root,559.8407237869027,0.5598407237869026,0.0,0.05009928498616998,0.0927588745552516,513.0954114728003,False,0.5460851111759342,0.104392308174431,0.27282381108133463
3.0,1000.0,500.0,0.5,20.0,297,-0.01655374512397422,-0.05003092431960384,-0.07395871143183545,brent_root,887.1382088180916,0.8871382088180916,0.0,0.5102157289446941,0.5474369590567982,876.7248839346536,False,0.6884445462936991,0.016626502889800197,0.22429019794783453
3.0,1000.0,500.0,0.5,20.0,298,0.01347051379762974,0.41635044642348096,2.8290021083601986,brent_root,288.7212407648583,0.2887212407648583,0.22,0.02371786610108488,0.06972230223247437,406.7318977611019,False,0.4616211656684052,0.16528391764623274,0.26859491228443105
3.0,1000.0,500.0,0.5,20.0,299,-0.008554829724701571,-0.03147763775258613,-0.1507585501739342,brent_root,859.9037334478193,0.8599037334478192,0.0,0.594013248761572,0.6350307102840497,850.2241252398522,False,0.7185476503623368,0.019197591636757945,0.1962396193474802
5.0,1000.0,100.0,0.1,7.0,200,0.045318904995180355,0.06034990809789335,0.2194090723228824,brent_root,612.2428595619376,0.6122428595619376,0.06,0.028289278929732625,2.1160142954932954,112.03813676584176,False,0.5928400015541542,0.39217165676907634,0.18608796365956168
5.0,1000.0,100.0,0.1,7.0,201,-0.005794159430564429,-0.007729547635414957,-0.14481431070253659,brent_root,792.959032153856,0.792959032153856,0.0,1.793644734236538,1.799644367486199,792.2821117303513,False,0.8148340331963679,0.03227729111030746,0.19051784539722208
5.0,1000.0,100.0,0.1,7.0,202,-0.003890008321080265,0.004165157274300384,0.6860232322630966,brent_root,364.44201929227273,0.3644420192922727,0.0,0.03968869800696763,0.4516264238324321,81.35322095436466,False,0.6467448748596889,0.213791149616329,0.2360003479488433
5.0,1000.0,100.0,0.1,7.0,203,0.04658913341453609,0.06588397447026056,0.5599767521913532,brent_root,234.90475497704122,0.23490475497704122,0.06,0.008308006364533486,0.10114043242778933,87.21956333529697,False,0.5988837002062021,0.3307843080175224,0.20707990494411238
5.0,1000.0,100.0,0.1,7.0,204,-0.00908536763123546,-0.011903104172273485,-0.14177489098591334,brent_root,745.4168378794265,0.7454168378794265,0.0,1.6197419614225739,1.6458599866665016,741.8789973919774,False,0.7806826703304859,0.02061464050199655,0.22283677977873248
5.0,1000.0,100.0,0.1,7.0,205,-0.004579501323831805,-0.005972579500020229,-0.10104641977055133,brent_root,897.4123066527193,0.8974123066527193,0.0,2.408859008961626,2.4088831464436717,897.4121992410904,False,0.9055962425588243,0.0005829385632589794,0.1542402139572137
5.0,1000.0,100.0,0.1,7.0,206,0.024784284951603525,0.03362288753314635,0.40533278493793695,brent_root,445.53197703074136,0.4455319770307414,0.04,0.014080838460078376,0.2799043589396506,189.5224428266212,False,0.6774558208167,0.19750333394761563,0.1766087586902543
5.0,1000.0,100.0,0.1,7.0,207,-0.0005316945561479379,-0.0006978687415239831,-0.01906732629107746,brent_root,1048.7618079202668,1.0487618079202667,0.0,2.218768120413137,2.243962054585855,1046.1980801213256,False,0.8861070426130669,0.022084019010827002,0.10392214715082171
5.0,1000.0,100.0,0.1,7.0,208,0.003996526910004997,0.006179376544078888,0.18189549298004462,brent_root,623.6867383875076,0.6236867383875077,0.02,0.21031601198416328,0.7909673659762059,401.62460068976657,False,0.788517781994967,0.07581419535664086,0.13512955973208726
5.0,1000.0,100.0,0.1,7.0,209,0.026050275739280405,0.041301924810747494,0.5970501646444207,brent_root,305.6654501453626,0.3056654501453626,0.0,0.01208527093335689,0.22773460850745053,0.0,True,0.6287885350789263,0.2810559328343428,0.21361971680249947
5.0,1000.0,100.0,0.1,7.0,210,-0.008510780813498972,-0.011045991474515285,-0.17821127687108257,brent_root,871.8037819834544,0.8718037819834544,0.0,1.8826270237947593,1.8895310065529718,870.983327023106,False,0.8378273773477111,0.023537903815561943,0.17344147263140924
5.0,1000.0,100.0,0.1,7.0,211,0.00967238066130276,0.014707993454982278,0.29089806976406885,brent_root,507.92190022424944,0.5079219002242494,0.02,0.05658758550477581,0.509128963813469,208.9304643896676,False,0.7429980315998741,0.19216075368489208,0.1474568342935869
5.0,1000.0,100.0,0.1,7.0,212,0.0063263044192326204,0.00860022432819039,0.15091378469281302,brent_root,669.920648508088,0.669920648508088,0.02,0.17638766950177368,0.9019344269259085,396.103098937623,False,0.7982967651131008,0.033514991744533026,0.13640732179349876
5.0,1000.0,100.0,0.1,7.0,213,0.030814513753686386,0.04792878952759143,0.7053177279978272,brent_root,282.4246555976577,0.2824246555976577,0.0,0.026533853413304394,0.21581058111741927,0.0,True,0.6142384233308879,0.27631787492663834,0.2302602797024497
5.0,1000.0,100.0,0.1,7.0,214,0.00026972045403996365,0.00022166666745261784,0.08888242631326673,brent_root,599.0010583619174,0.5990010583619174,0.0,0.052946701302243694,1.0862375729271367,0.0,True,0.671033514538657,0.07588745712794637,0.27288017336755177
5.0,1000.0,100.0,0.1,7.0,215,-0.0019184069174522803,-0.0025447481128447443,-0.04263269230532216,brent_root,844.2183157665916,0.8442183157665916,0.0,1.714770626000253,1.7951667904509192,834.0353481684346,False,0.8711249796215745,0.016150314466816664,0.11166329784954973
5.0,1000.0,100.0,0.1,7.0,216,0.08957917269419073,0.12366646450453046,0.6599794310014724,brent_root,38.37008553064048,0.03837008553064048,0.1,0.09298845252829956,0.09298845252829956,38.37008553064048,False,0.49757691072288296,0.41473815121495294,0.27059354639787403
5.0,1000.0,100.0,0.1,7.0,217,-0.0009556796527764238,-0.0012308066590538968,-0.021846106258203137,brent_root,1003.6305557617296,1.0036305557617295,0.0,2.1466089270044124,2.2076810619203164,997.9243621070146,False,0.9062867434408363,0.003265278848792179,0.09195422894935028
5.0,1000.0,100.0,0.1,7.0,218,-0.006598459646178958,-0.006638327208793743,0.2390168584998646,brent_root,538.0973660861214,0.5380973660861214,0.0,0.24466234861112177,0.7545860665219271,349.2826105322257,False,0.7362085021018566,0.1677088131554711,0.18320101794279184
5.0,1000.0,100.0,0.1,7.0,219,0.023006338217972426,0.03675369119964777,0.5281313376029546,brent_root,328.7559220326979,0.32875592203269793,0.0,0.013954464826838436,0.2396992649810622,0.0,True,0.6352755963450055,0.29711045377129486,0.21430550471950346
5.0,1000.0,100.0,0.1,7.0,220,-0.0015826656393436612,-0.0019802153134854633,0.02074662416603374,brent_root,763.7769967065889,0.7637769967065888,0.0,0.9505830329862324,1.4628852894479685,659.6373052823027,False,0.8265999936172136,0.007739450210306358,0.15175813529506227
5.0,1000.0,100.0,0.1,7.0,221,0.021194125939300243,0.034341515308058,0.8374110778731517,brent_root,316.57425785423493,0.31657425785423493,0.0,0.11164252378083003,0.3759025729364967,0.0,True,0.5748272052468013,0.18615456398881836,0.2785783513821416
5.0,1000.0,100.0,0.1,7.0,222,0.015116524400282055,0.021323058528846178,0.32659324051169797,brent_root,469.0045843563876,0.46900458435638764,0.02,0.005513489707820231,0.5548404516103227,101.89102084906978,False,0.7203782315077069,0.03771077999185809,0.18845144690575022
5.0,1000.0,100.0,0.1,7.0,223,-0.006980831476304044,-0.008345285847316086,0.1017970068048284,brent_root,764.9467902240821,0.7649467902240821,0.0,0.6660482066418199,1.078065211191338,653.1811782980949,False,0.7936421436850969,0.12461617180148539,0.14860523133153775
5.0,1000.0,100.0,0.1,7.0,224,-0.0015119780371245274,-0.002413359635672345,-0.10456702325273139,brent_root,761.4139585628811,0.7614139585628812,0.0,1.6782920248233053,1.6838594155808801,760.7337910025973,False,0.7491196530550215,0.036563944536829984,0.25643206321875556
5.0,1000.0,100.0,0.1,7.0,225,0.013452341116660334,0.018416620848703727,0.23101550221477815,brent_root,552.1568104281407,0.5521568104281407,0.04,0.1572730298597777,0.47337573523895693,365.3358406519937,False,0.7512367696650857,0.19339888601035396,0.12332851864624103
5.0,1000.0,100.0,0.1,7.0,226,0.02098063837279881,0.03571750557932106,0.5410396556365161,brent_root,330.5745888513207,0.3305745888513207,0.04,0.05918342372969875,0.21933565149120154,147.85854194823523,False,0.5914558340152128,0.33646750397209135,0.25876942609131026
5.0,1000.0,100.0,0.1,7.0,227,0.040691558157911305,0.06084594115573379,0.9561737958001221,brent_root,238.21869432564776,0.23821869432564777,0.0,0.0993513282838916,0.24122021999834833,0.0,True,0.5749102277247963,0.14946771004809117,0.26929518389444795
5.0,1000.0,100.0,0.1,7.0,228,-0.0012377341683446838,-0.0001059335957550383,0.19618218703421017,brent_root,683.8589166846017,0.6838589166846017,0.0,0.035376265863431657,0.7728376962590069,168.31640185920872,False,0.7604136484067406,0.1413236627036689,0.1582132742591361
5.0,1000.0,100.0,0.1,7.0,229,0.06139466547007003,0.09376549833877708,1.5794454279118066,brent_root,119.25962696850551,0.11925962696850552,0.0,0.18850537814191173,0.27882156149612475,0.0,True,0.4940026101374468,0.11195908471724679,0.3375168786999536
5.0,1000.0,100.0,0.1,7.0,230,-0.0036398255595625965,-0.004658875091046223,-0.03861669380623014,brent_root,925.9728933860433,0.9259728933860433,0.0,1.480314969688259,1.6335301756899423,899.5149610022046,False,0.8601787916869543,0.06898261569208088,0.1106122119235508
5.0,1000.0,100.0,0.1,7.0,231,0.019636610097631672,0.027491826983028787,0.368871324440009,brent_root,397.0559141857408,0.39705591418574077,0.0,0.06265203247971732,0.5950300006483054,0.0,True,0.6276005369786349,0.09644581054366667,0.2901325397557406
5.0,1000.0,100.0,0.1,7.0,232,-0.0002525644615099495,-4.2814149144491774e-05,0.08865734369124487,brent_root,782.0647250108343,0.7820647250108343,0.0,0.1623908519995843,1.2883113512386775,178.2037613326105,False,0.8322120401989647,0.012836684917133169,0.1331511786279067
5.0,1000.0,100.0,0.1,7.0,233,0.01580346403965759,0.031184947958778252,0.8252524711267141,brent_root,318.62540739739796,0.318625407397398,0.0,0.06499117712554081,0.32360267899710293,0.0,True,0.6116301680458249,0.16275668848585836,0.2547957164554456
5.0,1000.0,100.0,0.1,7.0,234,-0.007436627127771617,-0.007522283547182938,0.30795458928017655,brent_root,499.28653483038545,0.49928653483038543,0.0,0.2536119601584577,0.7227411550351014,326.33068899269426,False,0.7380572898090989,0.15407143411490318,0.1781523952983574
5.0,1000.0,100.0,0.1,7.0,235,0.028416251442214192,0.04576444328851252,1.0448337379510613,brent_root,255.3593054198384,0.25535930541983837,0.0,0.14794153400651236,0.39443247991359937,0.0,True,0.542431071800968,0.13313633155905905,0.3118026492285241
5.0,1000.0,100.0,0.1,7.0,236,0.019509766897156704,0.032737328438588786,0.783106061900812,brent_root,295.02295069304085,0.29502295069304085,0.0,0.09223019072305136,0.49107782287821855,0.0,True,0.6053922771569608,0.055975816197876976,0.2895191471172722
5.0,1000.0,100.0,0.1,7.0,237,-0.0032623401032467153,-0.0036684297956732213,0.1227401938711425,brent_root,716.7983917432797,0.7167983917432796,0.0,0.3455084938530814,1.002751455273935,508.0565652974949,False,0.8127225318653244,0.1203946739295539,0.12627985176019793
5.0,1000.0,100.0,0.1,7.0,238,0.0940427787797189,0.13897271386343635,1.4687512586129392,brent_root,18.848695453188178,0.018848695453188177,0.1,0.2374305886186468,0.2374305886186468,18.848695453188174,False,0.470801800210534,0.24403570569500832,0.32530720141284153
5.0,1000.0,100.0,0.1,7.0,239,-0.002798181548360062,-0.0035724800316217255,0.052158583202059815,brent_root,793.002061429625,0.7930020614296249,0.0,0.8973387905098706,1.2970611239209477,706.8830545593867,False,0.8369051812591973,0.06848504599066105,0.11529548604404158
5.0,1000.0,100.0,0.1,7.0,240,-0.007033872864003075,-0.009319026852006352,-0.11197331616420123,brent_root,776.3051289898026,0.7763051289898026,0.0,1.450371396572713,1.513183952198529,765.7169097313115,False,0.8310707419469067,0.07184291271646642,0.14906387408591798
5.0,1000.0,100.0,0.1,7.0,241,-0.0015231551257552179,-0.0020633209351666286,-0.052021954655591694,brent_root,863.1119639233032,0.8631119639233031,0.0,2.253930539669052,2.2541926679815454,863.1056121746925,False,0.8987655351702742,0.0068061905905170104,0.1408673043129948
5.0,1000.0,100.0,0.1,7.0,242,0.06265153173741454,0.091195810166531,1.112823741043743,brent_root,130.8439740342609,0.1308439740342609,0.0,0.08025699887652951,0.15126690900742293,0.0,True,0.5425920778843027,0.24227627549116643,0.2608144427869352
5.0,1000.0,100.0,0.1,7.0,243,0.023375260579889336,0.03751676788235262,0.8754701783460878,brent_root,301.0839289476066,0.3010839289476066,0.0,0.1167757936747881,0.3850907051714481,0.0,True,0.5707995127172802,0.1395385402439694,0.28383677909050614
5.0,1000.0,100.0,0.1,7.0,244,0.0238311718452328,0.03474201785094939,0.5710676883520479,brent_root,360.4294529800114,0.3604294529800114,0.0,0.057627315256669934,0.41779967477367225,0.0,True,0.6339645954191687,0.05288401282012907,0.2587633766590438
5.0,1000.0,100.0,0.1,7.0,245,0.12942309620123443,0.17929028616016496,0.7196451587698288,truncated_at_zero,0.0,0.0,0.16,0.16047237201115122,0.16555990981725976,71.9729814809714,False,0.436947345496353,0.4102708934176221,0.294318976492892
5.0,1000.0,100.0,0.1,7.0,246,0.06631496908291312,0.09257005603194207,0.9075761350556331,brent_root,128.29906439596897,0.12829906439596897,0.0,0.09414018169237284,0.11801509908881008,0.0,True,0.5432221529034025,0.29654162287854074,0.2598070692665052
5.0,1000.0,100.0,0.1,7.0,247,-0.008647973954766202,-0.01136856008783781,-0.09211051093790938,brent_root,751.2073557006146,0.7512073557006146,0.0,1.3439406233345101,1.419623384597441,736.4473359182923,False,0.7811245593247561,0.10108307293647961,0.21257637670194585
5.0,1000.0,100.0,0.1,7.0,248,0.014017809787789541,0.019041955668159322,0.22001592477966908,brent_root,497.43936405462716,0.4974393640546272,0.0,0.014962400192885549,0.7904971621947058,0.0,True,0.706003371401051,0.03292277772136106,0.2560185687707092
5.0,1000.0,100.0,0.1,7.0,249,0.05792292365844937,0.084423693408617,0.8534902677483585,brent_root,158.77680814004577,0.15877680814004577,0.0,0.04379915287230268,0.11593625774292442,0.0,True,0.5641677656848508,0.2702326830759742,0.24132594658141976
5.0,1000.0,100.0,0.1,7.0,250,-0.0022507126638168506,-0.0027581541904379853,0.058029660201599026,brent_root,781.9080543772303,0.7819080543772303,0.0,0.7096085272669741,1.3132856269379378,646.2856003057439,False,0.8543946761084511,0.0383298791560289,0.10598625228968603
5.0,1000.0,100.0,0.1,7.0,251,0.06737821012320389,0.0941026246521739,0.6639916471300586,brent_root,122.06736965160836,0.12206736965160836,0.08,0.061875133588101455,0.07871843792894315,55.2759187650492,False,0.5285590888451462,0.3752339482307239,0.2593815111021833
5.0,1000.0,100.0,0.1,7.0,252,0.00012130768470832537,0.00015635976958895323,0.003412988796215981,brent_root,1009.9989554977324,1.0099989554977324,0.02,1.9178877924562836,2.1722071786700656,980.8738045741688,False,0.898333693790186,0.010730389058123551,0.09821280523797991
5.0,1000.0,100.0,0.1,7.0,253,0.047372595031804306,0.0688154173228472,0.6726910910169426,brent_root,216.6689494939465,0.21666894949394652,0.06,0.03582484855321702,0.12147594502464133,76.3906566390428,False,0.5764219342675562,0.32352132048995036,0.23180177297660504
5.0,1000.0,100.0,0.1,7.0,254,0.013498714901283067,0.019680629367007756,0.3313638686004578,brent_root,429.1700095958197,0.4291700095958197,0.0,0.15475098094114134,0.6784367625587034,0.0,True,0.5997283918706454,0.011748747260797323,0.3495887609884345
5.0,1000.0,100.0,0.1,7.0,255,0.022712187187905467,0.036137135032801686,0.7954044070398871,brent_root,324.05957896076444,0.3240595789607644,0.0,0.10211250556203785,0.35050709695883236,0.0,True,0.5890565368151224,0.17424126297784712,0.2670518038078346
5.0,1000.0,100.0,0.1,7.0,256,-0.0014052764139271354,-0.0017228706623302146,0.0446610870369665,brent_root,887.2514803598696,0.8872514803598696,0.0,0.7214201152771484,1.406487285486374,725.1878692507908,False,0.8808629179900859,0.057135549407612264,0.07854131862737801
5.0,1000.0,100.0,0.1,7.0,257,0.059246580291903835,0.08640872487207187,1.016369187693091,brent_root,150.03756270969888,0.15003756270969887,0.0,0.07631273374801276,0.1424389870841622,0.0,True,0.5524254527778965,0.2595454751701645,0.2557928895162392
5.0,1000.0,100.0,0.1,7.0,258,0.029252107722739333,0.04092299866790981,0.5365926894867235,brent_root,355.3272499529823,0.3553272499529823,0.0,0.019170050952961423,0.3203317819541117,0.0,True,0.6643169386313638,0.027862558353577094,0.22781632215301303
5.0,1000.0,100.0,0.1,7.0,259,0.02539668069869649,0.04356265060078424,0.9984282291445349,brent_root,254.6009545063842,0.2546009545063842,0.0,0.06774464680158013,0.36460285849677787,0.0,True,0.5938876210501239,0.1578909686116565,0.2614349325629133
5.0,1000.0,100.0,0.1,7.0,260,0.000842916249787893,0.0013829338191076353,0.10545038541385982,brent_root,730.3928731487299,0.7303928731487299,0.0,0.5146902867103744,1.1437131831263496,0.0,True,0.8158305340074273,0.06611393173726321,0.12616952905972403
5.0,1000.0,100.0,0.1,7.0,261,0.10318560802645355,0.17271180263279431,2.012088866050676,truncated_at_zero,0.0,0.0,0.0,0.20151780697230978,0.20151780697230978,0.0,True,0.44311658684116334,0.33317628745163286,0.3400060673053818
5.0,1000.0,100.0,0.1,7.0,262,-0.0015071427034465193,-0.0013186039225947903,0.14295555401964663,brent_root,622.2174883236206,0.6222174883236206,0.0,0.2177553216235547,0.9816908389561722,311.37103180394985,False,0.6923754566675334,0.040273658857359465,0.24669262378908893
5.0,1000.0,100.0,0.1,7.0,263,-0.035066333540317456,-0.048056673992591184,-0.7288223745174442,brent_root,569.7770777902708,0.5697770777902709,0.0,1.2454054920135262,1.2507395879735554,568.7403926765104,False,0.635659895480001,0.05114267353458054,0.36467729152603645
5.0,1000.0,100.0,0.1,7.0,264,-0.00079778499289738,-0.00022771972907386197,0.16283508685426518,brent_root,681.3855193940664,0.6813855193940663,0.0,0.012800556080371013,0.8740738446126644,192.2156124582285,False,0.7537699497788239,0.1319245144945802,0.1675784523863595
5.0,1000.0,100.0,0.1,7.0,265,0.11429290426717839,0.15634716332034043,0.43717044043312586,truncated_at_zero,0.0,0.0,0.12,0.08822319914476216,0.09080812972584293,17.24844238176287,False,0.4391848711717705,0.44453389596578147,0.2745237425302565
5.0,1000.0,100.0,0.1,7.0,266,0.0051563070165556064,0.007036510647175612,0.13612095734878848,brent_root,714.7741165478586,0.7147741165478586,0.02,0.2970365550292261,0.8776316278832338,452.77305763790406,False,0.8282822775135151,0.08915618190609734,0.09655925275617128
5.0,1000.0,100.0,0.1,7.0,267,0.02729818165443158,0.038923287667271336,0.5121205887278081,brent_root,360.9084377966827,0.3609084377966827,0.04,0.007622184193340913,0.2559910016369722,130.51701910196917,False,0.6581241655803491,0.22567547433783405,0.18926710249929707
5.0,1000.0,100.0,0.1,7.0,268,0.05880356547992551,0.0897898985975557,1.0041404180281508,brent_root,132.9503376929384,0.1329503376929384,0.0,0.07748227349624554,0.1372540747877877,0.0,True,0.5391520854507093,0.32634260925101855,0.271477477201844
5.0,1000.0,100.0,0.1,7.0,269,-0.007280986021096153,-0.00962575393905618,-0.14523069222077092,brent_root,788.071205308521,0.788071205308521,0.0,1.5208246345065044,1.5524148169627663,782.7193827817287,False,0.7828276799868364,0.04542085348947116,0.1909730292630304
5.0,1000.0,100.0,0.1,7.0,270,0.010263947932864512,0.014176336036419587,0.22028202222356316,brent_root,567.5908705665546,0.5675908705665546,0.02,0.05945032454803291,0.7072464119519728,239.89346098536595,False,0.7750814426292595,0.016058555149046475,0.1567268905412556
5.0,1000.0,100.0,0.1,7.0,271,0.04451084314051819,0.07197388217577304,1.016480074014744,brent_root,187.14151112872028,0.1871415111287203,0.0,0.07100587056722021,0.17522635777601214,0.0,True,0.5636767042770886,0.2662947937407619,0.26328322600968757
5.0,1000.0,100.0,0.1,7.0,272,-0.007834686861737472,-0.010714170594171755,-0.08664286367282875,brent_root,620.3977681763979,0.6203977681763979,0.0,1.2348283980089811,1.3077339569030852,606.5623593812287,False,0.7526328703450367,0.04780706537335897,0.20791183642745686
5.0,1000.0,100.0,0.1,7.0,273,0.0022313491391356146,0.003077877911281765,0.10102271628181182,brent_root,749.9946807478597,0.7499946807478597,0.0,0.4672890278986887,1.2112179396696372,0.0,True,0.8201886654393934,0.027339924526389257,0.13092515710008512
5.0,1000.0,100.0,0.1,7.0,274,-0.0035353180579174655,-0.005133832443268936,-0.08617926542847847,brent_root,623.4297277083629,0.6234297277083629,0.0,1.310428064653761,1.364103212858125,613.7631258834128,False,0.7224360781932453,0.040298063989293594,0.24376060551056486
5.0,1000.0,100.0,0.1,7.0,275,-0.002263578143509298,-0.0006312683448334261,0.2432457366550829,brent_root,627.6164545603045,0.6276164545603046,0.0,0.011469929690643468,0.6588731695626272,187.1597999023182,False,0.7302617149971924,0.1574148486558474,0.17727164956543362
5.0,1000.0,100.0,0.1,7.0,276,0.00011064706989583368,0.0005775818194556695,0.09843582515561901,brent_root,827.0725277379878,0.8270725277379878,0.02,0.5817209312561815,1.1640173764300572,662.4886156794089,False,0.865459507458771,0.0699174903635718,0.0827162503980073
5.0,1000.0,100.0,0.1,7.0,277,0.0015249938699866286,0.0020052914055179115,0.03373347309205909,brent_root,575.4512078565235,0.5754512078565235,0.0,0.0339361747690927,1.3572620293941071,0.0,True,0.7555100348242156,0.023914769203789158,0.20973410549046784
5.0,1000.0,100.0,0.1,7.0,278,0.004834259482470892,0.00677535221886478,0.16048775784510477,brent_root,656.5741642559365,0.6565741642559365,0.0,0.13358742286943126,0.8669666289096363,0.0,True,0.7551045716870345,0.10201381625416679,0.16301813889449138
5.0,1000.0,100.0,0.1,7.0,279,-0.005392011728083546,-0.0042833440094049305,0.28990746381770954,brent_root,568.0405263988174,0.5680405263988174,0.0,0.08702546297718437,0.6683978496606271,290.08543823445547,False,0.729941326901052,0.1288167350197862,0.18126889662279028
5.0,1000.0,100.0,0.1,7.0,280,-0.004068132122939881,-0.0027954916963664456,0.3890223091906913,brent_root,480.26733040770137,0.48026733040770136,0.0,0.1545033130199367,0.6564494457031032,230.6185169375068,False,0.6564820607551742,0.16191290160590935,0.2427224402840306
5.0,1000.0,100.0,0.1,7.0,281,0.001584795221953328,0.0035198407476739087,0.223772353160167,brent_root,614.9131327643413,0.6149131327643413,0.0,0.09057428933148393,0.7302022604609107,0.0,True,0.7378612867258806,0.1390717789597871,0.17530368601946023
5.0,1000.0,100.0,0.1,7.0,282,0.0673509194184924,0.10961924958833319,2.2741246385445923,brent_root,84.08091488031717,0.08408091488031717,0.0,0.2848136617376863,0.3418655200092346,0.0,True,0.4318518447028998,0.12382031606328806,0.39473103901191525
5.0,1000.0,100.0,0.1,7.0,283,0.0009016379704223089,0.0025237884282327144,0.1846753853820361,brent_root,663.0147779243987,0.6630147779243987,0.02,0.23291538311501492,0.7258464056567346,464.8894564953466,False,0.7737320115749333,0.1649080813741507,0.13883882067275644
5.0,1000.0,100.0,0.1,7.0,284,-0.014205426457965855,-0.018313621125963065,-0.005221949119330135,brent_root,685.1346354829409,0.6851346354829408,0.0,1.0939667892168552,1.2112484115472357,659.260584434642,False,0.7748858014316408,0.10434688388122906,0.19557318012732122
5.0,1000.0,100.0,0.1,7.0,285,0.03164951676261282,0.04317395528056281,0.434498541151646,brent_root,375.9987666965009,0.3759987666965009,0.04,0.017360779696458366,0.18030091969864365,94.84883587599386,False,0.6430061178842554,0.25039052699127157,0.1837599838224026
5.0,1000.0,100.0,0.1,7.0,286,0.02549490061085724,0.03701819265402173,0.5938091008940113,brent_root,335.0028955909395,0.3350028955909395,0.0,0.04645168772230355,0.4184297524735236,0.0,True,0.6164116171970275,0.09265549308903998,0.2526018250298047
5.0,1000.0,100.0,0.1,7.0,287,0.0015156724232275843,0.002159631504811844,0.09458894061031603,brent_root,764.1647124039315,0.7641647124039315,0.0,0.3312512564032507,1.2718287066503902,0.0,True,0.8201373249793624,0.0110460947162963,0.14346496845885648
5.0,1000.0,100.0,0.1,7.0,288,-0.001660031732007581,-0.0017834963295213584,0.10563233269650998,brent_root,742.4318797920498,0.7424318797920498,0.0,0.28790287055761543,1.0811416209563778,468.4544914191737,False,0.8331958580263964,0.111212021401547,0.11204621994808672
5.0,1000.0,100.0,0.1,7.0,289,0.05414437498352829,0.07608736920049877,0.517185882996481,brent_root,195.3857040066058,0.1953857040066058,0.06,0.007305914134741595,0.0654104490585026,36.446328987559774,False,0.5788809442600501,0.36826082250762715,0.21581948067220053
5.0,1000.0,100.0,0.1,7.0,290,0.007943522156496264,0.012160009553940879,0.28290582526923697,brent_root,516.0412431996914,0.5160412431996914,0.0,0.025156988676454366,0.6637222449805443,0.0,True,0.7233907254143154,0.06126042374102703,0.19127054806837276
5.0,1000.0,100.0,0.1,7.0,291,0.0318867782081068,0.05302262972092266,0.9349092751463085,brent_root,230.12238041640614,0.23012238041640615,0.0,0.04074459077933952,0.271754680599638,0.0,True,0.592561688909077,0.26776312432651317,0.24504147189751585
5.0,1000.0,100.0,0.1,7.0,292,0.012280612665362692,0.02030110311318451,0.5211437724030095,brent_root,397.83480368388706,0.3978348036838871,0.0,0.0346536006321189,0.4984160089450145,0.0,True,0.6482368614656475,0.09076871559871993,0.24104285448751295
5.0,1000.0,100.0,0.1,7.0,293,-0.009230987226544772,-0.010054240433404436,0.21827157071505499,brent_root,626.1039865220514,0.6261039865220513,0.0,0.33855504844074724,0.780034126074742,462.7359509606638,False,0.7301204351433426,0.17258811050879666,0.1955004335771994
5.0,1000.0,100.0,0.1,7.0,294,-0.001395124081411933,-0.0018795965379359663,-0.040705533126528026,brent_root,871.1822146844254,0.8711822146844254,0.0,1.7515075501706214,1.812232932499203,862.9856988335359,False,0.855382725004714,0.04675331282229183,0.13515209065647768
