n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_mse
15,2.0,100.0,1000,1025.0125209879668,1031.130295218879,1053.5014156670538,1056.3155190262494,1057.8837660606728,1070.5638924371099,1086.2064733816771,1088.315888885757,1088.9060751196891,1095.644136626808,1115.7543699604032,1117.0340169348806,1120.6441385003864,1124.1340446014797,1133.1772858053937,0.17,7.7815548975413495
15,2.0,100.0,1000,1037.9889029971228,1045.4497147904954,1056.9890682636446,1060.8422251780862,1061.4016047947089,1068.3754966739507,1071.111258025741,1089.5340243177106,1097.7815777580909,1101.2298608572003,1102.062253099886,1106.619972862443,1111.0378312878295,1126.2551492359323,1202.6556162300672,0.01,1738.0330313080608
15,2.0,100.0,1000,1023.9570504320099,1028.907749291326,1031.1043937367556,1040.4603935325106,1047.192021184985,1055.6658218842956,1064.2370267318586,1069.7234732997688,1069.951139116656,1087.163396227364,1091.0986704789386,1105.5287940010583,1117.5496936858844,1183.1929606315562,1244.470174178437,0.01,1525.220776819629
15,2.0,100.0,1000,1008.1861991999327,1049.9602539042808,1059.2390436105172,1065.956353716589,1073.0983535487103,1076.5351583631095,1083.292050156243,1100.4575990611968,1102.2212301964832,1110.0477801439783,1119.7689835440651,1127.9965627077,1140.7118906581186,1148.098464914651,1246.7641471351044,0.5,188.80388058288094
15,2.0,100.0,1000,1044.3293275307383,1046.8867307382739,1065.3478436520436,1076.016940117977,1082.4298231257324,1093.6183837550211,1112.0200862694683,1120.8760555811332,1135.0916460620035,1155.7788013101347,1169.3025486294903,1173.304917488947,1174.2417462530555,1216.9275511423396,1227.1272729078692,0.09,820.379238067148
15,2.0,100.0,1000,1015.1797791888606,1022.0164846526247,1025.5662180760232,1030.684678676207,1037.451544280595,1054.6109922737014,1061.0753374037863,1078.6379397555913,1079.0215623162428,1079.8244474580497,1088.9426350474296,1110.2729243548883,1122.0732220060825,1128.2023472748865,1150.1137105179962,0.01,597.2974991877908
15,2.0,100.0,1000,1031.4099119718196,1032.4520656419104,1047.3487825051088,1057.592834286639,1074.2878398007895,1076.7206967993063,1080.7900855592275,1082.0648273827678,1088.4016782410042,1088.9524595236585,1106.7807888050827,1110.6241996981064,1122.1123686421838,1144.7947577755015,1158.100841156743,0.09,2.3155582327999333
15,2.0,100.0,1000,1031.8995518965698,1048.079935440997,1049.1699898311927,1050.6083415231074,1050.9543290298234,1052.5807167847076,1055.3292382712425,1069.4669366309654,1071.6441308250494,1083.5403604939615,1097.9389027391344,1111.7751733715227,1119.4924885796809,1224.4241342835257,1264.104277956019,0.01,1752.1224603646529
15,2.0,100.0,1000,1025.7500102465578,1028.922033171364,1052.4126782213689,1054.593129726269,1056.0092600027124,1072.1931109766783,1083.433815793476,1086.4108445227237,1105.7855202879243,1111.1337560462046,1121.2377190117816,1131.2649176577625,1154.5644443963122,1198.191414981058,1219.8185184808196,0.01,83.32945446103766
15,2.0,100.0,1000,1016.8874015615938,1024.9982672468602,1039.794148174739,1077.8116699599861,1082.8580030008552,1084.650554320093,1090.6887876424819,1090.8483827396337,1102.757915852841,1128.1559188713607,1135.8515717832581,1137.4061658145383,1139.4022292824816,1144.1506825563836,1154.3768678931388,0.41,39.65160026525618
15,2.0,100.0,1000,1012.4950941576462,1024.5111980504796,1044.423723232776,1052.071018403798,1061.5373671127466,1063.896133481858,1099.3152515080778,1112.2655185028232,1116.3165376367701,1124.2659939896323,1131.8042847319382,1136.8822478845027,1186.8375921233928,1194.3329167401591,1249.4972263072605,0.29,387.81790136151227
15,2.0,100.0,1000,1027.3720444191085,1042.8617694718175,1045.2515383343734,1046.7504567041117,1061.0582706793227,1072.7574352074148,1082.6376216545757,1089.0734869268997,1092.3103349046887,1102.6616974820743,1109.3074253419823,1152.0831203982527,1180.3465843104507,1188.4940568787235,1194.2296123423155,0.01,353.65983834225915
15,2.0,100.0,1000,1047.963442028436,1055.2497730946286,1058.051083979604,1060.8461345215455,1072.7837829074663,1073.7759757988126,1076.1866610874597,1081.3959527575907,1082.3349504004568,1108.8317587625265,1130.1915683064478,1134.5678988127345,1148.431326382153,1150.010415449071,1166.966397025163,0.01,3491.5608252769334
15,2.0,100.0,1000,1040.2304247818208,1042.322608407221,1047.9946694471519,1057.7709343449862,1092.449008779115,1104.4366533086486,1113.5519381276524,1121.043689763902,1124.6633417604037,1126.7662503192935,1145.4940632768646,1147.7874770750318,1172.9068570413588,1194.0414295621968,1195.3522842581558,0.22,400.5143395986855
15,2.0,100.0,1000,1011.5765442328496,1017.7239790473898,1021.6153096515679,1041.3847792095733,1054.2423782217277,1062.0746725975023,1065.623305834171,1073.4026274842768,1074.8372201917143,1075.2283221498876,1078.1729482272071,1085.4052511818313,1088.1171279842915,1089.4538667974084,1237.6774538314241,0.01,401.6337105515777
15,2.0,100.0,1000,1018.1195012019629,1019.0219202110569,1041.3285146321878,1055.4185062218876,1055.8016215526509,1059.6673788737496,1068.7793437070009,1075.776002611853,1090.6684268049337,1095.742594075214,1100.698804831554,1127.8173633815557,1132.3911031903463,1140.2476187212098,1187.7836184321768,0.16,8.006138563338524
15,2.0,100.0,1000,1028.4941184455165,1034.294482930428,1054.0674407128834,1057.0936863124286,1064.5316537469394,1069.903993472215,1072.4366265550746,1078.4927566770075,1079.4794947052142,1090.790240397491,1092.3997327979373,1093.8077605110723,1108.1266350245141,1134.8145381410466,1176.6446746071629,0.01,32.774307512300524
15,2.0,100.0,1000,1003.546828414735,1037.2875167109546,1038.7495942936278,1039.9987725622825,1045.1118900045083,1049.445799681893,1052.712660158421,1076.163437785937,1083.6508384828069,1085.1285742263929,1092.0502227995532,1101.4737514197177,1113.1315447784702,1117.7871789548428,1138.1247534026545,0.26,175.0872568986603
15,2.0,100.0,1000,1010.246693817137,1018.1984015010058,1050.2701442727348,1056.783645397004,1069.5935865407876,1071.5513659524365,1073.1797438266756,1078.0878111907325,1078.2434521213927,1090.0070724511797,1098.0092764192723,1123.7755321990594,1125.1677431238859,1149.4432051367608,1165.6556840964934,0.37,13.963502743735678
15,2.0,100.0,1000,1042.7660225453706,1048.225313696789,1050.0858160099378,1057.537796234204,1060.5277175375732,1071.669714480684,1079.0050747508656,1086.8482840811662,1087.5296053195962,1103.6398706664436,1114.774187358129,1116.2534730641275,1123.573211502266,1142.5145774636537,1159.3285305391514,0.01,2966.4927326154493
15,2.0,100.0,1000,1028.5779364673456,1047.263526696022,1047.2960647120124,1051.499679791476,1054.6505875110015,1056.3441471060426,1084.5721678144298,1086.373232057403,1097.1259619507675,1098.5001488907903,1107.8364881528419,1117.997744793662,1123.1762307957242,1145.9020008181294,1203.6177321381929,0.01,717.2936623007007
15,2.0,100.0,1000,1038.254429922639,1046.696328477117,1050.8889316055734,1053.5140802212006,1054.7188310573404,1059.475927683405,1075.2093337247366,1093.3671243984888,1094.863485711528,1108.5004708869296,1110.1543103078845,1114.3646733132325,1153.3656272955366,1179.589785956494,1181.5883922250964,0.01,2136.4960176862396
15,2.0,100.0,1000,1024.5372228728575,1040.2734650736938,1041.11857518404,1051.578748413373,1053.4115870812668,1072.6780541335158,1088.575563791748,1091.2438103812908,1106.533381709934,1124.2282399847318,1140.773715947513,1152.3291878385646,1167.0904915653675,1180.0018041591716,1180.0051002975042,0.01,137.19448844464574
15,2.0,100.0,1000,1010.2449101880075,1030.801706829744,1033.6395268378158,1038.2158469468086,1038.4956281971315,1059.8162326967658,1064.2600972489465,1080.0938528068632,1081.4705190746924,1125.131652248543,1137.2134248638706,1140.1291838646225,1142.7653714274002,1155.639104628921,1212.7873780686539,0.44,0.770726605596409
15,2.0,100.0,1000,1020.2019228189212,1029.791449115876,1035.8253251784806,1051.2296230814306,1059.3008093824421,1061.885701452434,1065.6007384382726,1089.8046758722674,1096.2198041470435,1112.0003853969438,1114.2053376614663,1115.9843596254507,1149.5876785379935,1158.3824335177646,1183.1901095740482,0.01,184.35370561892196
15,2.0,100.0,1000,1034.737161628376,1037.505835065168,1041.0092121885966,1045.0554477095293,1047.1865228728261,1050.6931090145667,1054.9203809226256,1057.0238660148423,1060.6312693032057,1063.9068836013812,1075.6822304197956,1128.0768930266354,1141.0046039927768,1148.6149940014739,1161.1681112990016,0.01,4336.854426456341
15,2.0,100.0,1000,1031.2733845666037,1039.4132467036225,1046.654818446852,1060.2091518073244,1062.2136343705604,1065.1747748170042,1079.228914714487,1080.8037051164126,1085.0234909627363,1141.7135044475085,1145.6258289316354,1150.8065186621502,1158.3392562457452,1189.1107428097291,1200.1372449776316,0.01,634.1444885015882
15,2.0,100.0,1000,1008.213009908085,1012.4403536979376,1038.3170186852742,1048.2280289787723,1062.343923358759,1068.4208886750712,1079.480894675739,1084.9140892499188,1090.9662285176912,1098.5343497892638,1108.9105038253163,1115.9599180030239,1124.9582888978312,1129.6986639637407,1161.7328306616462,0.43,17.202437490747812
15,2.0,100.0,1000,1027.694343197708,1039.0478562920794,1046.5414616713515,1059.2409477739373,1063.602446934236,1066.3323613297475,1088.0377334274945,1106.5585311136163,1106.6575644002512,1107.3119861436887,1113.488760900046,1118.7788486963698,1127.2037721683785,1184.9555946780197,1250.64734964698,0.01,341.7888904158119
15,2.0,100.0,1000,1014.9364504400315,1048.9043708581714,1056.3298463483604,1062.3341812932592,1071.5669421154134,1077.4965522179173,1084.8157753647954,1093.2910537186522,1095.9615922785595,1116.0036386237052,1144.7436825081031,1146.1211547016321,1149.5176825001392,1162.4525652991586,1176.9520325906437,0.38,72.21531210237286
15,2.0,100.0,1000,1003.58427450755,1055.555321966492,1057.3556541012097,1065.5020029485565,1086.0496074609841,1088.9799630543125,1095.4072568481613,1103.1423514242008,1106.7294558138149,1116.4131055188202,1117.1542619899965,1132.4974611661223,1147.0955537022849,1164.9367425076366,1177.2230925988024,0.5,69.98794420712103
15,2.0,100.0,1000,1034.4967163676833,1045.1821066188077,1058.5209502067262,1074.5618281579725,1077.1662788802896,1079.6910850883562,1080.637306300719,1082.398536701806,1100.1006470037187,1103.2271324921928,1110.1237786094516,1112.463089535279,1134.6094659524006,1142.1970416109302,1216.887702003781,0.01,75.04495363305965
15,2.0,100.0,1000,1020.7019205743156,1029.0548979769962,1030.6072577062628,1037.9033176569894,1043.5426977518814,1050.3891238332426,1056.6488024362432,1066.7279166359347,1074.9931482951943,1103.9425781487798,1121.679654042895,1128.9339239396827,1139.5764988684837,1140.053094195185,1144.1129085219068,0.01,1010.6751556088097
15,2.0,100.0,1000,1028.5738230824618,1068.8016308656565,1075.9146808947526,1079.4079627397734,1085.0822501065336,1087.9878276494421,1089.0593046864592,1114.0262096083338,1122.1313354591719,1135.5154321458288,1137.378757471336,1156.7888154661887,1162.6474812584447,1164.4693387448165,1195.4360280446845,0.32,325.44227744614614
15,2.0,100.0,1000,1017.8526957514088,1042.499295564194,1049.9592338980071,1052.0871895949024,1054.981874808957,1072.171712787805,1075.8989170118905,1083.6843327543281,1083.8415247293258,1084.5454158503608,1088.803279012437,1110.2749436294475,1114.6786092322993,1119.4908952213875,1220.0925518282302,0.06,7.31866255704969
15,2.0,100.0,1000,1017.6306276281725,1019.6770165326467,1034.1150935905891,1040.4667701841272,1051.072172998084,1052.180823393427,1057.8947821213292,1082.8865469555053,1088.0907584793579,1090.8801026544247,1096.2631447266415,1108.57211554968,1121.0939160725807,1142.6838170646297,1186.986509197744,0.01,423.2764227092568
15,2.0,100.0,1000,1010.4771954473034,1038.1876077360405,1043.2040351825551,1048.198745175678,1049.2436889964347,1054.5954157671458,1071.597501685349,1090.1687239843163,1091.8608840328206,1109.2568395553365,1126.367809615771,1129.0185832380366,1157.4868952813988,1198.8836855564061,1201.154304757326,0.22,29.395180250573908
15,2.0,100.0,1000,1015.1371298014532,1026.5456374628168,1051.7288061062884,1057.3356536318229,1059.2622207557713,1078.1362989614065,1079.6169815084618,1094.1150380683282,1099.5529416904833,1123.5923887891695,1125.7724445356555,1127.1135862716774,1129.0290604423226,1161.1338657531135,1237.4635298314327,0.32,52.39770686432665
15,2.0,100.0,1000,1026.3771877319225,1043.2982350294405,1049.4929181942566,1062.5094967694254,1071.0095776715145,1073.2424848860103,1073.6053685482482,1078.2602097129138,1083.5494697950667,1089.9225120574322,1092.7233968818637,1112.6724190606512,1119.0701481725478,1131.3789643402702,1159.4667853561946,0.1,10.108129278820169
15,2.0,100.0,1000,1020.833983434606,1032.9476815053413,1036.9628416695311,1048.6576921814776,1060.2901273819737,1073.8301338381054,1077.5373572324506,1086.2204258846875,1094.1005565552919,1096.6260961993894,1098.2579832599165,1100.739829176633,1104.554172027,1111.8863387931399,1128.8581842706612,0.16,53.612595441076415
15,2.0,100.0,1000,1022.754650297417,1035.2399129886094,1036.597108570897,1037.3113916442244,1038.5883392907908,1050.3361676234017,1055.1567163225257,1068.5258399557954,1071.693733923221,1080.0617604816227,1082.5705496979492,1093.487012511639,1115.0240520711213,1134.894920531663,1197.2359543293628,0.01,1541.2543200229695
15,2.0,100.0,1000,1027.5720467790081,1029.9239918842102,1054.8474246681992,1055.7808899440245,1061.8453617894984,1065.878593208442,1070.4714915073866,1071.1065931661171,1085.618810247632,1090.1491918818783,1097.3796999030333,1100.8038800883055,1105.022429320871,1108.8265590632273,1198.4952038664323,0.01,77.40069173317956
15,2.0,100.0,1000,1029.1116469224203,1031.907076478333,1037.9409035146446,1047.0193322779255,1060.1455431024256,1060.3241546069896,1075.2909409343104,1084.5078386071855,1085.2545729016636,1091.5150775802636,1094.2771946441308,1097.6866457562862,1105.2323787046269,1138.084508391533,1188.457093094866,0.01,1208.8652779694712
15,2.0,100.0,1000,1021.9454157260666,1050.7823484836351,1058.1351627381152,1066.8431485454596,1070.50352581702,1077.6198443309993,1085.0029231641515,1092.1319531821475,1092.336490485351,1095.8442799571071,1100.1878794317183,1116.6087809506932,1134.633682853601,1137.4484264160935,1206.366306722908,0.19,16.666303701700983
15,2.0,100.0,1000,1022.0104785960792,1038.8589992673267,1056.6272484456215,1059.1153459696282,1068.3765319957643,1068.4797761276118,1074.0796650260795,1076.5573998246325,1094.2666106565664,1108.4522028524268,1125.7542657804331,1149.2515067369945,1154.5546156683286,1167.178373760623,1174.7880156868277,0.15,39.1238449944233
15,2.0,100.0,1000,1039.8513673877524,1041.979340427868,1044.7029257145487,1056.6346534315908,1061.4081007770853,1068.3791851658107,1072.2266554713042,1074.8993493843554,1086.5704441004523,1100.4933304883368,1105.7253059604932,1116.416829522764,1150.9744637153572,1175.8281700457076,1247.449078475222,0.01,2854.576061327634
15,2.0,100.0,1000,1003.4320110825635,1030.3055302804476,1032.9100319479167,1035.1792927637198,1043.0480387201558,1047.8194356466086,1057.8325543313013,1089.8718146074536,1096.427973172032,1097.0009936935849,1099.5644797236016,1106.6279141042755,1108.202118505615,1114.5412366849869,1173.7600925780184,0.24,90.84872685489623
15,2.0,100.0,1000,1035.507552387701,1036.764289804688,1043.5987353013147,1046.6206541525999,1061.2955979492697,1065.5867633664748,1071.0250276300853,1072.5655339134987,1078.0249365900208,1085.258930823295,1086.7295208951941,1109.868838093251,1113.6883679511725,1117.5947242199497,1117.8413167916729,0.01,1106.4136615204934
15,2.0,100.0,1000,1018.7607605418241,1036.2870933799327,1043.6369427653883,1048.38083815201,1049.3107256351884,1056.8630030422626,1065.8591119738953,1069.9125465001696,1081.4520446951556,1100.8426884869807,1105.552102717622,1123.2765092578466,1151.4491019977702,1157.8205726241126,1211.886153318275,0.01,195.18121798754652
15,2.0,100.0,1000,1013.8207693533633,1029.347732207593,1054.9334160283531,1060.0116097215075,1073.2374411524697,1073.7235966104295,1073.7357312182687,1080.7736978048315,1085.507122532697,1096.0322133329532,1101.8919918044182,1122.9218161952892,1155.2471626037473,1176.1482982708453,1185.1269097208897,0.31,7.5699537075127905
15,2.0,100.0,1000,1038.8251283493037,1039.1427966082992,1064.5914559888115,1068.4399932028039,1069.784158425099,1080.597811949639,1082.3897375260283,1082.4216316618842,1085.5241573454746,1109.092520498254,1110.173519381396,1121.3857341398,1123.487353490005,1184.2810904209969,1228.7396481331389,0.01,1276.0885864672298
15,2.0,100.0,1000,1019.0425092713574,1030.1130867246543,1034.5026988046734,1048.79084485806,1056.2383807191572,1056.2895459364847,1070.6834821542534,1082.828897174965,1087.4840520962862,1090.9703769568616,1134.6526318614121,1144.8252446443298,1153.1254600184116,1158.6552293629877,1287.321494248139,0.01,154.53013991706388
15,2.0,100.0,1000,1018.7601347554904,1027.6115314380895,1038.208515585503,1042.2546894192806,1044.243520240569,1050.3702137582964,1060.0500670261276,1068.5290358866157,1075.6676561605498,1086.9173980387081,1098.20599796404,1119.885272558541,1157.1370813522976,1176.5478595682928,1200.1909400907762,0.01,538.3707522960622
15,2.0,100.0,1000,1047.4679345843315,1049.3461113289227,1060.9074052101626,1063.308029807715,1078.5823158772214,1085.9017458089575,1088.4184078927715,1089.3796648198422,1090.2455235768032,1108.1721017492669,1118.0401583887713,1135.152121298546,1143.03799566806,1148.904848851183,1170.9090345273364,0.01,2297.3725687159467
15,2.0,100.0,1000,1026.4602959606486,1033.0938166724975,1036.6736801159093,1047.3854273574952,1062.1701141396832,1077.8407476406512,1078.7351817634378,1081.1926940468416,1087.1304785516572,1101.2282225602548,1104.286959669066,1112.0506581157863,1123.0612106621413,1134.3423760953285,1143.2086918443167,0.08,14.560361589220665
15,2.0,100.0,1000,1016.694942095086,1021.4153480307355,1023.9809533471063,1026.5236846482546,1055.1692820273147,1062.6900229020878,1071.1667746594019,1077.5795079726602,1087.1598994123067,1095.7192792208612,1116.7841401905328,1136.624658474284,1152.8778223193617,1174.408075472445,1174.5737510285403,0.01,179.6526103868735
15,2.0,100.0,1000,1013.389049942344,1026.1579796119893,1045.6808890994955,1046.2579511963693,1053.8946541601836,1057.114610946712,1057.331716513931,1064.5479438142077,1065.3015679629254,1082.2894536915703,1086.1337639185579,1089.3774816060247,1097.4292376758717,1118.682889715118,1205.612254266653,0.01,164.6480311794072
15,2.0,100.0,1000,1022.3528535449873,1035.8953933481687,1035.9834408093684,1046.5540151568027,1050.2798003074276,1052.9545134340708,1072.9032754671045,1078.9205895122157,1086.2918584687961,1096.1818407424482,1126.6047833541343,1133.8855878277936,1150.620256617949,1154.752417631509,1168.4229413705898,0.01,368.3376084311908
15,2.0,100.0,1000,1035.4988451250877,1041.2444104024066,1051.2553714478697,1052.8645811331846,1055.8137355568024,1058.599182009889,1067.894169552933,1069.109426414396,1089.8210235014926,1104.0113421897013,1107.4632600554712,1115.9704627474907,1120.1242361393813,1132.1423838148705,1193.4291611741326,0.01,2213.986947721919
15,2.0,100.0,1000,1012.8113371847745,1036.2558070125883,1049.4500364831758,1055.837262021788,1064.498165296891,1074.2887214480297,1088.384565366134,1094.0052844298316,1095.51544613429,1108.0179937527503,1125.6489776517922,1127.21189900804,1128.4550545924285,1130.51726183917,1140.1655396504714,0.35,2.1707088899865745
15,2.0,100.0,1000,1010.9550021936907,1013.6827355437237,1025.7724204939552,1036.0520519476015,1039.4846447831983,1051.7217893017942,1058.6599762319904,1063.3656544091104,1065.630887883742,1091.9470011870333,1103.165505607449,1105.0487433401863,1112.8213825332139,1122.3253580475143,1181.6670085003661,0.01,385.0759247448716
15,2.0,100.0,1000,1011.5550526061863,1012.3184025729723,1021.5263418230817,1025.5917609097799,1039.683645894642,1058.485868910226,1064.3384061583236,1064.3387022781262,1076.389712137011,1079.2251976276873,1084.3320097688472,1085.514062160987,1098.6638698627419,1137.5856570048857,1146.7918843416564,0.06,261.77928665009665
15,2.0,100.0,1000,1027.9405134520462,1029.7509895508167,1044.05930813789,1049.9391364732678,1053.0116418820453,1057.5642493577757,1065.7786432399414,1068.681718568286,1069.0443997846687,1084.7527913232911,1088.0863138652642,1114.001461243172,1137.6444842496012,1149.687465963402,1191.7843014719915,0.01,1379.9438595714755
15,2.0,100.0,1000,1028.9377138916177,1041.9942015791594,1042.8257010551529,1051.652174648035,1053.3985394441256,1069.1615154449073,1085.4101323847535,1089.5377096251596,1103.1045272662777,1112.817605647148,1116.7156772895328,1144.2432484469361,1162.9428542977234,1205.8049805305104,1217.9449758295018,0.01,480.03687712976625
15,2.0,100.0,1000,1028.8311753674175,1029.1225351294438,1031.8751861975145,1035.230900711991,1055.1348877212395,1070.3532536023267,1072.3079373314067,1082.8537931271217,1084.8056351292903,1088.0193140118424,1110.239268837579,1118.2460136308978,1136.0413360676364,1143.3981369841197,1184.197748336228,0.01,18.580244173756505
15,2.0,100.0,1000,1031.6380190612874,1042.3045547881854,1052.3516922925146,1055.5718235896022,1059.3959089818695,1063.990019462945,1064.4560083850351,1066.922001110078,1075.8614238566554,1085.627898059939,1087.506593310034,1090.659397294059,1099.7729957071085,1108.6653774134277,1171.3526492724718,0.01,1799.6105764543806
15,2.0,100.0,1000,1023.8039200922105,1034.2055156512963,1039.6619755854103,1050.7611399932173,1079.5372866665846,1080.2995809810066,1084.7991934620136,1089.5854049411826,1097.8821613112405,1098.9046805734042,1108.3430723499412,1111.393178708756,1119.8980687979538,1142.6276107760934,1172.3526322169987,0.19,1.4441645284198334
15,2.0,100.0,1000,1012.0156825769528,1031.5086552674475,1048.7873285317658,1056.7652744643626,1059.2317152665726,1061.3967908518546,1066.4879564189089,1074.1692758118954,1074.699929071482,1092.3206915167186,1093.852134398909,1097.2862825760053,1104.0182113661906,1118.3808259349767,1144.0555948194967,0.26,91.02696278135994
15,2.0,100.0,1000,1028.6345078490237,1037.7785788054048,1043.8386991547115,1054.8307526827775,1069.1101155309366,1070.9048550009732,1071.0001072525338,1074.2478267524507,1081.6596958282385,1097.7928311548947,1104.0461525360045,1121.2750907281202,1122.274637288998,1127.6088803393875,1154.640679408944,0.01,11.938899216364188
15,2.0,100.0,1000,1036.9750094583173,1060.6684328871875,1075.5844048334181,1076.190428080187,1076.3548152639316,1079.3887703192647,1086.1507723305508,1099.489654414007,1102.4804062786102,1109.19888187628,1121.378978463785,1123.334607082956,1153.2386455975839,1160.9709066631629,1172.1837304747964,0.12,101.16269669180771
15,2.0,100.0,1000,1020.3998669904402,1022.7591075542529,1028.105674439509,1055.8942186434942,1060.938792738756,1061.1875439772066,1089.9367296398966,1090.806984142223,1102.0803262634417,1112.987349810411,1114.9744513486105,1125.2172583725794,1149.3953152708493,1152.183738268418,1182.3375059972377,0.21,6.4405269309211315
15,2.0,100.0,1000,1020.8386247196158,1022.4928268464492,1052.465404506641,1057.00333879125,1062.7587938546867,1082.000749958867,1088.402522216022,1090.03693292287,1093.9602590058716,1110.185137778784,1112.1624440485393,1114.8402765576698,1118.7035042517994,1129.2965936645708,1164.7833876541029,0.31,0.5253492941976534
15,2.0,100.0,1000,1022.5259204618129,1023.8963799481604,1042.8065243605795,1095.6985994013319,1099.9298583441707,1100.281429554041,1103.715213121004,1106.0010898308215,1108.2729760898635,1109.233540838487,1111.3976489871256,1126.6794689403505,1132.0351737978715,1170.944709664669,1212.603414648814,0.38,97.294947970149
15,2.0,100.0,1000,1037.8869666261905,1046.1475257587067,1046.5182739227137,1059.9800457246129,1067.8258610495561,1074.8588781488527,1079.6057559950507,1090.667293845654,1091.8726166115027,1102.5297923360672,1115.9304665450634,1117.501184726115,1133.7485454954951,1160.969232704355,1247.8419495227026,0.01,1634.8940537388694
15,2.0,100.0,1000,1011.1372653944437,1016.2691746134311,1023.4609328382357,1028.1754800190963,1051.5406746128,1057.8621822152916,1077.8554877013398,1082.7762565036803,1083.1179063304942,1093.82238706416,1100.3665626960728,1123.3855231221696,1137.2363336713404,1142.9186675025212,1150.544454129543,0.11,46.751103112059994
15,2.0,100.0,1000,1020.9309552337879,1034.6678381890022,1051.0505856252128,1051.6677282463734,1053.1682726097672,1054.2991809647367,1054.6691595582797,1099.8119450230356,1101.8591695732612,1129.3440390988135,1136.471741906136,1136.8978434892065,1153.0861286870906,1153.116080936005,1213.9829180286079,0.03,35.17958910537477
15,2.0,100.0,1000,1026.6825919874377,1034.3358872552453,1060.885115537304,1072.2991881437067,1073.2084088125214,1086.5659258937421,1089.0258321214449,1093.690130001924,1103.4329686809351,1108.4551200348164,1125.3309754919037,1139.1261837206634,1152.0217471107874,1170.5670868871111,1215.9200573316796,0.29,136.3561603132507
15,2.0,100.0,1000,1017.6847067218634,1047.4368916563535,1049.0157322172724,1053.4690128481022,1065.0902895434483,1070.510742555608,1073.7445850523843,1079.2688163220196,1084.66232017629,1128.426794552931,1147.0275055087277,1149.1713000828286,1157.159687756696,1180.876924711699,1204.0223363588286,0.21,71.5690420941493
15,2.0,100.0,1000,1017.2892015749915,1060.6236168017833,1063.7081171606922,1074.660728369472,1077.7347397052274,1084.066983838559,1093.0434470918763,1099.5555869036948,1103.262703927505,1103.901036175974,1112.7491853352806,1112.8396863600865,1115.3996610167717,1121.1952179832626,1208.6775134134828,0.22,23.8043612315736
15,2.0,100.0,1000,1042.8330336973543,1043.9908601074978,1045.6226082631129,1053.0375069704044,1065.8750463939064,1071.784164681227,1085.232986533366,1099.4495794028396,1102.7140635152073,1108.5860157709644,1111.3271725696923,1125.0842089790444,1137.2476207650275,1182.3550174040101,1188.2695958264335,0.01,1911.5565942538535
15,2.0,100.0,1000,1025.051952029839,1035.9433638944013,1050.5547482993447,1053.5959088388242,1056.932266909014,1058.371736791214,1063.578694421183,1068.2728376582709,1095.542834598492,1102.6265500357415,1116.288702689367,1128.2273337360527,1132.2258830590663,1135.4492611987628,1141.5883610409567,0.01,10.2713329086958
15,2.0,100.0,1000,1039.3219224841507,1044.1180726735931,1048.0583207622606,1050.6833160828621,1059.6751054515394,1064.2605674186125,1071.9949302922687,1080.3016472795075,1085.77293128596,1098.5696492080103,1112.9140586787114,1119.9659229680276,1141.1171169591203,1159.8556578135558,1167.1460026135555,0.01,2955.4845801122938
15,2.0,100.0,1000,1031.6883423875213,1035.3932141060875,1056.3216008862967,1073.79604073357,1083.655699622863,1090.917566361974,1092.0577076914437,1092.5886988544928,1117.025066662254,1117.6927358863963,1149.4683871989657,1151.486703200116,1159.809692225143,1178.8259823106234,1197.9711261716166,0.27,249.11845629329196
15,2.0,100.0,1000,1049.774384385883,1060.4711557392416,1060.593228175487,1065.2698241270166,1065.5506707741827,1071.727902015637,1080.9956500188582,1086.5391811219945,1087.8094027223813,1105.565388035827,1119.0602665966437,1119.9211128652614,1129.3292619609383,1153.0711380309792,1199.2492009418872,0.01,3672.098882224614
15,2.0,100.0,1000,1018.0319775101583,1026.3232518373145,1031.6637956086265,1041.3973752986922,1043.707926241473,1056.1775609007345,1057.2931881897975,1060.4836360259778,1062.8293409024404,1070.5882605773897,1088.9969075850418,1123.3809673535955,1136.2763445751007,1158.1123146742216,1163.7959636021287,0.01,883.8309483787025
15,2.0,100.0,1000,1023.2983462443937,1041.5184282200742,1049.8564862604037,1052.999169432579,1058.8534566153553,1069.7553903987568,1085.1261121807338,1087.9149611795528,1092.818348526046,1109.5926083829436,1117.3385204174583,1121.0717393309965,1129.9527506979578,1131.1054372832862,1201.77055970632,0.08,8.226439762529326
15,2.0,100.0,1000,1031.7295147785449,1035.7068079902829,1062.2580414932534,1065.171083278904,1072.3722542542785,1072.9483912840349,1083.6352530076676,1086.9649414421638,1094.547844687516,1096.4211439482879,1114.5733348519884,1114.9331016814083,1123.0262316916603,1220.9671801761576,1279.9216026632384,0.01,540.8464724838577
15,2.0,100.0,1000,1034.4665112874243,1040.0064912629118,1059.5393246670624,1063.44102551365,1063.830624013551,1074.1006828593595,1086.9577634451612,1090.8838658380666,1098.703882666585,1128.5819579437982,1132.844947865448,1135.21913732612,1141.25242248203,1149.517722686275,1154.7954892116477,0.06,45.95453248110647
