n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,optimal_delta,best_relative_mse
20,2.0,100.0,1000,1018.0627068573268,1054.8366718456762,1061.7517689401009,1062.5241804902043,1063.0925332423376,1063.18544980725,1079.8314272139912,1089.8080518918346,1098.7317438644493,1100.2121692872581,1101.3061798716842,1105.477649124139,1120.907941939875,1122.4616706269785,1126.9738064401595,1131.2588501425685,1131.848657245325,1133.2867113474676,1135.6032996901497,1137.6665397719769,0.431,0.12844286793295237
20,2.0,100.0,1000,1003.1148607466305,1028.2044771274764,1029.3236183364518,1040.2877158584229,1047.3884897129105,1050.3564374871871,1052.0313292287342,1054.0861219454052,1054.511006525432,1055.8119388835305,1056.8780571036218,1079.2383427556142,1080.3804429398124,1092.04304583012,1104.0850430729288,1117.7920515228293,1121.8060345703307,1129.9666602279858,1160.914145128268,1161.367338195955,0.151,0.004089484064160043
20,2.0,100.0,1000,1016.8568409261209,1027.6152294088893,1041.533265813362,1043.4021389794464,1049.940618671203,1050.1400533848798,1062.2339737390623,1064.1167565614244,1071.8505549849826,1095.222941600231,1095.762220804822,1099.522887517247,1112.0168135652873,1120.4594439072787,1121.0045450475077,1129.8028319071357,1137.0429324372308,1143.1073635765824,1153.5680872135795,1165.0783848829778,0.111,0.0023629098605552966
20,2.0,100.0,1000,1046.5157450991815,1050.4627119217146,1063.295762263254,1070.9656711826658,1082.9846288402166,1091.552342133984,1092.5897427269163,1099.8484593420785,1102.6930821439314,1103.2824984575807,1107.1233505935973,1107.9592072749492,1109.343549359201,1114.840386446597,1122.4973986702096,1127.1160902250297,1138.262661941207,1139.7594183690812,1173.9093349042626,1213.517375152354,0.121,0.014272369158361699
20,2.0,100.0,1000,1002.7322118927527,1018.8061084694657,1042.455700088494,1052.31006004024,1076.3403999658735,1076.9929570020768,1079.0179846253318,1079.6226109097051,1088.3907362601462,1100.218418810662,1104.8413263652903,1111.8330421589355,1136.7915451551005,1152.278923058803,1155.8302096219977,1156.080903872227,1156.4105329414385,1166.6031541068328,1186.692429648951,1193.0212026936597,0.971,0.01515316447298686
20,2.0,100.0,1000,1032.610594818197,1035.2166144630314,1044.4734397823108,1054.7139251423655,1059.9656632118626,1066.2502935338573,1066.8314936258562,1068.2723412506155,1068.5869412949642,1084.583766516393,1085.9663510700143,1093.027091407207,1093.7337138668152,1102.0454876630413,1108.3130733400003,1115.0099324228836,1118.6662113495786,1129.0252046533487,1137.051218519353,1146.945832802062,0.071,0.042248358324494945
20,2.0,100.0,1000,1029.178244917401,1043.2837459194225,1054.5737939273497,1059.5136722938917,1071.4506388737248,1073.0458590806854,1080.379615483895,1086.27757102099,1086.3450788747862,1090.9053539535298,1092.632695036169,1099.0486681893049,1105.3619560751258,1107.092270737599,1108.345918632938,1154.723859952812,1160.2809337867354,1164.0822021620065,1173.4278653486333,1195.7779167481242,0.101,0.0005597991743192653
20,2.0,100.0,1000,1003.0211413599914,1029.036917422323,1029.7823708919873,1036.704583186921,1041.6175229022356,1050.4833681011228,1052.9705436856207,1053.148371973262,1065.8184704922908,1073.0803387143599,1074.9120495356312,1096.7548038358057,1100.2308779674893,1101.4527655375966,1105.9513716064546,1118.5552493664609,1118.6929376293274,1141.7353658137908,1142.6245590344108,1183.226184122826,0.241,0.00036381639203182507
20,2.0,100.0,1000,1006.0795239802319,1008.2840642357521,1022.529066181185,1028.3263716729887,1048.727807193145,1053.791365555589,1063.164947541685,1067.2476287595712,1067.2606566378004,1070.1155119030714,1071.4765118845837,1095.6775795051637,1101.1583589479885,1102.2826818695964,1118.96367485826,1120.9157192086684,1124.7122096531493,1126.1569976078965,1161.1545626256807,1180.3762943272566,0.241,0.008991059146337613
20,2.0,100.0,1000,1008.3976919642741,1019.3778469955068,1024.5192945813828,1028.2629742549784,1034.0978977722507,1059.848649524917,1065.5169990904744,1069.2240677291693,1072.150038454066,1081.7637943870714,1095.1919294175812,1113.060966538549,1121.097827826825,1131.4988979102247,1141.2889355873956,1153.8881436338793,1162.9350767204292,1167.8613771585062,1176.66737152114,1183.9792961082876,0.051,0.0611343425527507
20,2.0,100.0,1000,1006.7418576521629,1046.896226994222,1048.5167512637624,1057.823008658977,1064.1554993449731,1065.4763421190303,1077.168224471341,1078.5822661956063,1079.052987614697,1079.8398306342651,1089.7559051565659,1092.5133520921856,1093.6181826819561,1094.578292918766,1095.477251685474,1114.2016877343815,1130.8187863207756,1132.1943741831442,1151.616597411972,1233.347975104498,0.461,0.04917684550036146
20,2.0,100.0,1000,1012.3344407540499,1027.5465282371827,1037.6475715476856,1043.3308106743477,1043.4822814016068,1043.5339523723242,1050.287637236732,1056.15980161923,1060.6223229023803,1070.0473322725904,1079.5204984005304,1085.8964435405887,1088.4570247477639,1091.064452781352,1095.7026808697738,1100.116256632614,1106.6486518232898,1122.4240563122519,1123.8952635602432,1147.4801049022835,0.151,0.022215575450645703
20,2.0,100.0,1000,1024.0902626159411,1037.4830904757332,1049.0890819474123,1059.9927781471065,1060.9749639739987,1067.749471162729,1081.4051588339385,1081.4713111760377,1091.975092622786,1097.4521255166353,1097.6311857689718,1114.2414775640298,1129.125530145628,1130.0755137712888,1134.9124270310363,1135.6082033846183,1159.2622838027257,1161.6800739639268,1165.6239278187434,1203.7347701507842,0.251,0.01259312635311564
20,2.0,100.0,1000,1021.5993383426212,1026.3023562471396,1033.9861821189907,1047.0668772389317,1053.869884381356,1065.0371486492402,1079.9722751627532,1083.2419644338804,1084.439479181735,1084.5672552270205,1098.1084887676664,1108.9609116568818,1113.1658300929234,1117.0192079356805,1117.6116404683778,1136.6656289717027,1139.496722101815,1142.3566338112844,1155.8824339057096,1192.778734458492,0.201,0.004959008543676997
20,2.0,100.0,1000,1029.8455264997672,1031.9982352002469,1055.5745867127753,1056.1154567848487,1056.188927719769,1056.560669753215,1062.3894576722194,1065.5198673899376,1076.8977650249658,1084.3692075103454,1088.7639034622043,1090.0231893701857,1097.7897864766874,1099.4935706027577,1100.3461211529286,1105.5622341215135,1107.196406721526,1119.794739824223,1122.4613740380073,1122.717978463599,0.191,0.08056642476723759
20,2.0,100.0,1000,1022.0712364546677,1041.7201742717648,1042.6685603510225,1045.8144479956118,1054.6954275910855,1055.8820786786584,1062.3596831676202,1062.858367964976,1064.8704509070735,1073.6366302203849,1075.6992194970767,1085.3761833105116,1086.7512579893253,1091.8994721357967,1097.369291656854,1098.1750981007228,1105.773274143475,1123.8014792775625,1138.7951829998296,1159.3185283106493,0.081,0.0509463556970435
20,2.0,100.0,1000,1007.7955066774555,1031.6629123861396,1039.3322306363968,1042.7497781788604,1045.1120092540564,1056.6768627942756,1058.3690045925161,1058.4767563603887,1058.4989945555353,1060.6947152619016,1072.4293072058529,1102.2992250131717,1108.5192021957107,1115.6797800109268,1116.4987454139173,1143.9845753103928,1153.1240647642087,1163.6025977448949,1194.7089850431853,1216.2426904315014,0.091,0.014812914709189707
20,2.0,100.0,1000,1024.133450966491,1024.813742894793,1028.9350360590443,1033.5245880338496,1041.9400032726962,1059.6128766203315,1074.1551855295265,1098.2146111854863,1110.989301809578,1113.1649417077233,1124.9713624836893,1127.1815878389689,1131.2307059945065,1137.269245845028,1137.5702678973635,1144.4666613349605,1146.9054697989427,1154.3632773530258,1165.6054938798227,1174.9393049193845,0.261,0.021438974695581772
20,2.0,100.0,1000,1020.5641451758326,1028.8890013883108,1030.6683748470396,1040.378287743956,1063.2783525755785,1076.8439126613036,1077.158408284859,1077.233848400036,1087.5313939092193,1093.261114406015,1099.9281867481072,1103.8685249667283,1109.44168425035,1120.4766548597838,1137.360730008518,1141.3403851053474,1157.2263744475213,1159.3558813872733,1160.126508159656,1185.6588901093066,0.221,0.013449347425636717
20,2.0,100.0,1000,1008.4641513223855,1011.5033481848309,1018.1789523143983,1020.0694637940393,1038.7203140254005,1064.0428628186703,1069.5158490135418,1070.9001874962062,1073.573847055689,1073.6767857225755,1083.6147635330144,1092.654687533424,1092.678594694294,1093.758405907002,1104.8469945390973,1110.364294475376,1115.8480896901165,1122.8235921313546,1199.9836789819037,1251.3662632741405,0.071,0.016791498666093956
20,2.0,100.0,1000,1034.0700326219521,1042.1721736706952,1047.25436013839,1057.4157361860016,1057.798737959083,1065.6846787820757,1073.3761397688188,1082.6177919451409,1083.533384998392,1089.6991602145486,1091.2530371001908,1101.8924842279314,1105.2815582294156,1107.4201917107746,1110.1737753450798,1124.2205311901578,1131.1946853365857,1133.1310097505443,1137.93831370069,1164.6164835988911,0.061,0.02086181118771206
20,2.0,100.0,1000,1026.706781170594,1032.9216798827085,1036.5273792060502,1038.302321332291,1057.2432620526165,1061.3690096483913,1073.2933906689836,1077.8057187252505,1078.456813739612,1086.2313313907118,1086.4965807223264,1105.3423507017187,1108.5002486517023,1108.971975051494,1110.1195676407751,1110.1517478687294,1122.4330201899957,1135.9495738934233,1136.1055551723218,1207.7688391917952,0.031,0.0032921114491935486
20,2.0,100.0,1000,1017.8993441061556,1041.3287868937039,1044.439353639604,1054.8332419341589,1061.2164991253374,1062.8845338160183,1065.757893065651,1072.1297584005652,1073.625523866224,1075.9095127385592,1079.176717795217,1079.2784761005587,1080.9705682988354,1082.3864401027442,1089.5923487324026,1095.7057066726375,1114.2145895817946,1128.3703675401948,1129.2329177336778,1172.8751147431412,0.201,0.06247910405223524
20,2.0,100.0,1000,1016.6124014712512,1059.4101109328676,1060.3138007495825,1070.9365785968673,1072.4607072050087,1079.3694322294575,1079.7953317559068,1080.1654198580286,1082.9915867086665,1085.8509802949727,1087.2945169940072,1093.1480919332535,1093.2782003103052,1116.748314753913,1119.1138511227762,1120.6664449624543,1145.4855720991147,1162.4612187445473,1166.5423267685078,1173.6125453208576,0.401,0.130370719398286
20,2.0,100.0,1000,1011.0709320654854,1012.9873150851479,1040.5910800004626,1041.8164266619997,1051.7171622671558,1057.137221952537,1059.107321496483,1073.6573858712022,1081.1820182092943,1093.142678554382,1093.7294325195683,1098.8122791728752,1107.0887589403935,1114.333230308826,1118.4186977066759,1122.1988658667847,1128.1679867858888,1130.3337043206145,1162.8280041941557,1201.386531471845,0.331,0.009501380428851436
20,2.0,100.0,1000,1012.2934698014068,1018.5764837749241,1042.6995216745809,1048.9550548264547,1067.690387978594,1070.0081192108728,1072.3011116721734,1087.3238246137114,1090.5992800912331,1091.4983523223455,1097.318300213554,1104.9137791672108,1106.7263947547597,1114.4313779547388,1119.9354479607093,1132.3720769671884,1144.7299880125784,1149.7798275533373,1152.3382266463489,1251.7480749694953,1.001,0.01912028925570503
20,2.0,100.0,1000,1013.2551455131086,1029.2805059774805,1034.7341774006438,1046.1506027457144,1051.5230511162847,1057.6246985907248,1059.7214076015093,1072.2641147694408,1073.1753505682163,1076.1608745641693,1080.241793304445,1084.0631811574729,1090.8865259166203,1095.777538463807,1100.5212696535446,1104.164959122592,1113.0064769968396,1134.707306004761,1154.5753865332883,1190.613085407502,0.151,0.0015694104182315523
20,2.0,100.0,1000,1012.2413132587625,1018.7200820199661,1041.709681472243,1051.1550556373745,1052.8871755390617,1058.9017339256532,1063.4936458766815,1065.7565678017945,1070.1648093458602,1085.2787159225857,1097.495038252222,1102.4122641761887,1105.3967512412123,1116.9186958684465,1119.8500018173138,1127.305144383529,1139.0661914191471,1140.4737891743503,1143.5136726421927,1155.0473355440358,0.311,0.0018472458972983033
20,2.0,100.0,1000,1012.5801479991673,1013.230515867592,1046.2469930161478,1057.9590723710855,1062.5962790985982,1072.6234316867872,1073.3864012597815,1074.2713772818151,1074.861584543419,1078.859813429258,1087.32273612455,1096.4846349244615,1097.220704048534,1101.3880845402243,1102.1849778037863,1110.0109404929524,1116.047188881107,1125.1526286614876,1159.6967679623356,1175.5375086451427,0.361,0.01803532692787104
20,2.0,100.0,1000,1005.205404188041,1028.716611865871,1038.418592375157,1041.6958064998657,1042.5053345831548,1050.2258831933516,1054.6668440086146,1075.7542252541866,1078.8976681665722,1091.0554650756678,1094.368522916945,1096.699444631578,1099.2073679259265,1105.2385520107036,1111.586452988621,1117.495320099391,1134.8199685450047,1147.3892122603677,1149.3147776190995,1178.433785148781,0.401,0.0023268703336922726
20,2.0,100.0,1000,1024.6899865478033,1034.3256015558636,1034.7996426629854,1042.2097349653975,1057.804110724173,1069.2063232406213,1086.543454776205,1089.0266273538368,1092.5774557097031,1093.0368439311217,1104.5029131454257,1105.507159458723,1116.5104697945567,1120.960314015376,1126.473394114201,1130.0227134851743,1136.3440127751328,1138.1574215722958,1174.517188646783,1187.2622632317566,0.191,0.00365879483943297
20,2.0,100.0,1000,1003.6367536657443,1012.0915072356707,1024.0947514199777,1038.1440375367574,1041.4641299665982,1042.645794724103,1062.737709977524,1064.586181833704,1080.2573687387953,1083.849207062567,1084.7668132616213,1102.4478940413333,1127.6529914691214,1128.613570345175,1129.5627478524536,1131.0687441199486,1131.7788270671595,1140.4041968575953,1142.1729407389848,1171.8505279141573,0.211,0.03437782501320452
20,2.0,100.0,1000,1031.3173182288747,1035.0600786737525,1046.5289661051445,1048.69050445098,1061.339854410754,1066.0113351850741,1079.1318209318238,1082.0054552867875,1083.625932483535,1090.5037763990508,1101.161019521926,1110.4052899265077,1110.7123198838867,1114.262284614606,1122.2537403801416,1126.9351357402468,1136.9089614741738,1168.68804911699,1180.5036658948304,1183.6260414687215,0.021,0.0002268385173104183
20,2.0,100.0,1000,1026.5581109014656,1027.4433466580422,1029.3643795313144,1044.2045088731397,1045.362423003091,1055.3637161694057,1063.9317489634914,1065.7158377192393,1066.5837466177281,1076.2895171102532,1076.2939269994108,1077.3527563752896,1091.543031628226,1094.636195693973,1095.5055858389358,1096.6525130608397,1098.516542366883,1100.3985000236717,1130.5915756476743,1169.637494616669,0.041,0.052066475380815574
20,2.0,100.0,1000,1035.0052609973334,1035.0617914800657,1040.1969482396285,1044.5797163281463,1068.3780367359159,1076.8365395696019,1080.666788912432,1081.9224983016345,1088.0143488633787,1095.7324663342765,1100.0167521409307,1104.3216574892401,1107.5799610692598,1116.1166783561705,1117.3175417972832,1129.9082799884134,1135.665825660024,1135.8179952760488,1166.8524583811645,1172.2517941513433,0.181,0.0062396353425385204
20,2.0,100.0,1000,1009.4019745480439,1019.5677241250085,1023.0809438104606,1037.0971530631837,1045.733498731113,1050.3233518345994,1055.1333535722054,1066.6765905013722,1072.215811570297,1084.6483857919623,1086.7393347030302,1088.160758661217,1096.7704303643907,1096.90510899831,1123.8719356868764,1139.4825352633081,1143.4032851911059,1146.5331297607381,1163.768344300128,1176.1107558346598,0.071,0.012968193361169682
20,2.0,100.0,1000,1001.9187057409941,1032.969070634887,1043.6804170398418,1050.2761951585483,1050.7921729013324,1056.1945717129986,1058.9821760480163,1070.9142709965379,1076.0691702430922,1083.948013984671,1088.3015362382805,1093.9432993532378,1097.9235046167923,1105.5147619117568,1111.7910741201197,1115.3826672501202,1115.9753426597963,1117.544641489743,1127.311625007605,1153.3919419921276,0.551,0.051339651315689974
20,2.0,100.0,1000,1010.720435916361,1028.8842038590801,1031.4740109010202,1034.8344916590513,1060.6536896787181,1064.2656846837422,1068.088087604608,1079.5233215872831,1081.6304290640687,1088.311816583945,1092.8303177143407,1093.6420361820744,1105.203164570288,1105.9647979862918,1123.8756399235285,1125.4078367713241,1130.4711171402628,1137.2510470863192,1143.3781722413157,1208.28951971046,0.281,0.006507657695487151
20,2.0,100.0,1000,1004.4440000388344,1029.357196480792,1064.4524934412589,1065.2263022879479,1066.574355915834,1071.931100583857,1075.0155736595323,1075.787807833969,1079.3517712174062,1079.382882537224,1079.4439417963233,1080.5856616472574,1086.9869744438988,1096.4682633702316,1103.523765979725,1104.586154904263,1115.9706206615817,1165.7322147532047,1167.0284093397004,1185.40145091466,0.401,0.12562647214113903
20,2.0,100.0,1000,1029.4618323762572,1030.9203940957423,1036.6374341880417,1042.6141588070072,1067.9722668886036,1068.224304471012,1071.9617787598775,1076.6475797220014,1076.6593032030516,1077.999451129407,1087.8837741921202,1101.3752864498422,1117.4314803245138,1126.461892908084,1130.8680189777099,1138.4315891224342,1138.7848684239755,1149.9226109619512,1151.7688861819206,1192.426950198958,0.091,7.704392581292925e-05
20,2.0,100.0,1000,1004.4498855048303,1018.8294302558032,1034.6423391302437,1035.0745667484387,1041.250256514235,1049.2091546883341,1051.006825614724,1059.3927414456002,1062.6235827881596,1082.4907227760666,1082.8431972180938,1085.140681281362,1091.4473239598274,1097.489704350394,1113.8270190855355,1114.9707716987618,1137.5653474805695,1168.3801343495084,1175.571025414867,1177.3016784585632,0.111,0.011554952609390112
20,2.0,100.0,1000,1007.4833268236582,1061.3621391397076,1066.129230204859,1070.5596137875198,1078.2888594949673,1090.9053148973553,1094.1334047410571,1100.9749260836415,1105.4800124291623,1110.4258070575531,1115.579270139033,1116.210580146115,1118.5959654723883,1120.492092254973,1131.2748818933273,1132.948377004877,1142.8019427056613,1163.9243240279886,1164.6400133044742,1172.9085015778044,0.371,0.3955571137107665
20,2.0,100.0,1000,1012.2557639847065,1012.7803453426382,1033.3061003112462,1061.1967247633982,1064.0709384021077,1073.5519867348896,1074.0435911276174,1075.9030374211484,1080.1076537027302,1080.5508315163256,1085.8326182115777,1087.6201707352864,1092.9362005403118,1093.8803490319642,1094.2462830835257,1116.6342171680592,1121.395793696919,1122.6531598383392,1138.851930347475,1141.634439391858,0.341,0.05068811832281566
20,2.0,100.0,1000,1023.9136299585177,1024.541505815582,1027.4072356875758,1034.0831784464426,1037.7809466440553,1046.3289826833475,1056.3591430517597,1076.9530772470541,1082.4133492209394,1088.4394186360435,1098.1977116565654,1099.8459327598198,1106.097858334111,1114.872687110717,1115.6143494998903,1126.627907282284,1148.7228369060965,1149.8177128197888,1154.1887062864603,1177.051227897397,0.061,0.0006608129947366024
20,2.0,100.0,1000,1021.8544995800992,1030.4255669882562,1051.7245396798082,1051.901033645874,1064.248707341468,1071.4337564456705,1072.5709831065133,1076.309268434114,1079.3825497115583,1088.4210280815005,1090.1987541463611,1111.263140432951,1116.8261544682105,1116.9993122258213,1131.9764917222124,1149.138098451386,1162.711286965422,1186.0247329683223,1206.0554781624483,1212.0963399603013,0.111,0.02469076942235522
20,2.0,100.0,1000,1019.1909812907554,1025.1943756679402,1042.2395536757908,1047.2796212903802,1048.9372075226527,1050.8801236152412,1055.8301705341694,1060.200499193785,1061.265873537182,1063.6533281225136,1064.6378053154945,1064.8411307327299,1072.5456004759735,1084.9607277985451,1086.998304130379,1104.576290987453,1113.637585836624,1124.0058445525196,1135.3921785611417,1145.3404341140288,0.041,0.050112510368612494
20,2.0,100.0,1000,1002.0176074161624,1026.2713053290895,1027.3461147001335,1045.7748572873381,1056.8327767734925,1061.9509433869741,1062.4216186809213,1064.193734829345,1067.4155373119302,1068.3557319067802,1069.2447566443227,1078.0273732720302,1078.5364696166891,1092.1596331001701,1095.3165697746756,1101.776391735335,1106.4840979897692,1130.5471070943618,1144.624393177262,1164.0218589738838,0.541,0.01752272332316688
20,2.0,100.0,1000,1011.287132139283,1013.7129280804429,1025.1368441005995,1029.4476561141248,1049.983385592539,1051.8905764746578,1062.966708793157,1080.3339655245334,1084.854346298513,1089.4856687845872,1098.4770990025588,1104.411213593286,1107.562046616044,1125.4909303479626,1131.39403924177,1137.859197723594,1140.9052723187392,1162.2900379514367,1172.3863739214348,1176.672896047643,0.201,0.03394590323385298
20,2.0,100.0,1000,1003.8394451259772,1020.7097417205655,1027.326807196927,1034.3788608322927,1042.1363806702045,1045.5747042194878,1047.8934788221109,1052.9483200544425,1067.8955074888154,1078.3839651641945,1079.5178363976256,1095.3460136722497,1106.0280352289767,1106.4866474364944,1114.0195395659973,1115.546000730699,1124.2981053141148,1129.2018218642804,1155.2150828416818,1174.8270725250106,0.171,0.005791554740647202
20,2.0,100.0,1000,1009.8905431801942,1012.5882700185123,1016.2238168102036,1040.60239020854,1054.3696605084574,1054.5940672404524,1055.8846647055861,1056.2315075326574,1077.3780476162099,1077.8021862626158,1081.6841363791953,1085.6744825064727,1087.363368536595,1092.0293051184594,1095.3812326652944,1106.2734090822496,1106.8521342920615,1108.5099029605642,1120.314116859563,1137.7108842312953,0.291,0.010966180589906957
20,2.0,100.0,1000,1016.6282752184422,1042.1638790647437,1044.2837113531532,1048.4724820224403,1048.5819458253573,1070.341329606645,1075.931003855249,1079.1565012598003,1085.8305908237496,1087.8319733870778,1087.9987446517725,1094.6521945756763,1100.0989248377607,1101.9960965532846,1106.0070841345437,1119.056218142172,1123.8901456581686,1129.084955235005,1140.3678245771844,1225.2813225632453,0.201,0.0024370962422322357
20,2.0,100.0,1000,1018.0008757575049,1019.1797988705773,1044.7611426873407,1045.9676637110801,1052.625133893989,1061.959758831853,1070.8941852378948,1078.024588038515,1084.1141778155848,1084.1949704993187,1086.101270292899,1086.8773141765837,1092.0150384376238,1097.814617886983,1108.6157719936573,1108.736240020378,1123.3596979998867,1148.8272733109968,1149.1398077985405,1198.6539480858858,0.231,0.00022262341218119074
20,2.0,100.0,1000,1009.8456333783382,1013.3150808078238,1036.4789055495623,1042.2617603277777,1044.8788756672416,1064.0871407204856,1064.5182896305378,1077.392732921096,1084.6963034205075,1096.4867762726342,1098.8747347461322,1103.8027274999633,1112.5251409522293,1124.013677103463,1135.5702477857214,1139.19370077881,1185.9151327074917,1211.7778959339878,1219.0832876637844,1222.6032978667338,0.191,0.0989313744210569
20,2.0,100.0,1000,1012.1592524136913,1012.7184065741799,1037.4129452598077,1041.7207011429768,1056.4543437468394,1063.8700953151974,1066.5083268527997,1073.5652477954043,1076.1824807593948,1077.6553653133924,1083.8916892170114,1096.585192648448,1108.5383675593587,1109.8119428947757,1112.6111917254873,1117.7834698388804,1130.9452894548515,1136.2230986968968,1151.2132192603594,1223.7578103552667,0.281,0.006949497535640252
20,2.0,100.0,1000,1044.5409097123113,1055.9736087462206,1066.5921476261321,1068.9492340465674,1080.8903192859489,1089.047126156196,1089.4468098845703,1090.9085579543387,1097.2426038584103,1100.5062937905948,1101.4226868195835,1102.5921004823176,1105.7348016224478,1108.150229033391,1110.310538841309,1124.3311634938404,1130.561902504364,1153.4030408437525,1164.1114972975963,1188.4994199017829,0.101,0.03450741447757153
20,2.0,100.0,1000,1017.9835959319198,1040.0566778526716,1041.6371159208486,1061.4064149008375,1064.710616185922,1069.5930279776906,1074.2648842320714,1076.6419141053334,1079.1822962561266,1086.4540657135417,1088.2772923352234,1093.2518034350994,1094.4792688166654,1097.637417632051,1098.561023999911,1105.9932188009636,1121.88086316406,1129.6043581470767,1149.076781896423,1190.1481850845205,0.301,0.01802302711318093
20,2.0,100.0,1000,1012.8664086031157,1043.851176635174,1046.8286608512185,1048.4094421972677,1055.6719126713404,1065.5050980728909,1070.704006885957,1072.3318475042636,1080.1836474075935,1085.6494968290485,1096.970143881136,1098.7836668799114,1107.9519201736518,1110.034287108612,1118.7575864744222,1120.8670967863518,1123.1205495025388,1130.3750983554683,1174.1409709250097,1177.2530927532011,0.591,0.006205412295619211
20,2.0,100.0,1000,1027.0569238139665,1043.567578752704,1051.7770777361363,1064.391891152088,1070.729131961886,1072.4072954565684,1072.5130037917131,1089.2713849702316,1090.443834329603,1093.4276650604363,1094.0214300833143,1098.6780833059609,1099.1940190612636,1107.3932380546576,1128.1531215359594,1138.6820546341257,1155.6775991245634,1171.7762766452893,1186.635385868121,1254.645401380129,0.031,0.006243243206398037
20,2.0,100.0,1000,1016.2526642288493,1025.3169028827085,1034.0023213699963,1055.833476252249,1063.6383134502685,1063.7697154795958,1064.1166497921806,1067.2821345235718,1074.5734067457342,1078.3239530967958,1081.9140178191947,1090.4725516617787,1093.3342362887552,1099.2075746050382,1107.8122538731882,1110.783254880986,1115.037039159644,1119.6638758356091,1136.32052124053,1146.7007789911206,0.301,0.015302584475631726
20,2.0,100.0,1000,1013.9866336610729,1023.664655561955,1036.7459321223298,1047.0795158433532,1047.367601422087,1048.5667901492811,1049.101672428155,1070.3060928563627,1073.9885769239313,1087.450618742645,1095.8735822203244,1096.8976723875837,1102.6673559578874,1105.2790218237656,1109.1575132175192,1124.8808695637501,1133.9722759863175,1147.6978267176075,1171.571917222315,1179.8772510075341,0.101,0.0038120701401264554
20,2.0,100.0,1000,1012.3086346324338,1016.767404695175,1018.3265002733164,1018.7118531676877,1043.264431990152,1056.0704819472712,1062.5966134198457,1062.7082936306053,1065.989333093437,1074.0946796185513,1081.805813814506,1092.353852681268,1098.6585391498377,1100.6610273328838,1100.8828990741072,1105.3059336804579,1122.021659273183,1137.385438758172,1147.3177219877666,1162.939889060866,0.151,0.00021751537379495172
20,2.0,100.0,1000,1010.6771601782368,1030.5900056463574,1037.336861296422,1037.836139165384,1044.0967527804667,1046.7512618047745,1049.6111724914806,1050.2143928929909,1053.59251621246,1054.398120195572,1063.9452795816696,1063.9835074948858,1070.6551313568168,1082.3480954299466,1083.0876180702064,1095.7117049391159,1104.8929243460705,1115.7687078391496,1125.7485037754695,1150.4324760022662,0.081,0.057511874612535215
20,2.0,100.0,1000,1005.5921154666452,1038.5160158333365,1038.7574794057318,1039.8942270369826,1049.049630536645,1049.1573856419636,1049.6148756600787,1051.2798091753932,1062.2838719479455,1062.4346503219385,1071.4469664372623,1075.7880163431398,1079.7121451743885,1100.642098825734,1101.0599759169538,1124.3320020942751,1133.3147440435064,1139.4834332318476,1162.046384928808,1169.336619657629,0.201,0.011817588038471955
20,2.0,100.0,1000,1005.1301770486014,1031.1229103081253,1032.2712393854918,1035.105860883741,1067.1350612110018,1073.999673599004,1075.2805564255825,1083.012525095606,1107.450315914064,1110.4114581476358,1110.8544805264723,1111.2896864652064,1112.8605478675609,1125.1473580844308,1160.5052699614125,1160.5533177323757,1176.1683234560753,1205.2023838955452,1212.6349515623947,1262.2159449392261,1.001,0.1145717266772553
20,2.0,1000.0,1000,1085.2437535368006,1464.7143351799518,1523.509028969238,1563.4231941541807,1625.008459626972,1650.141828784145,1683.4370945137605,1725.3662626135529,1772.0760710284214,1789.7685715243224,1966.4417557278516,2010.8942223288766,2095.7479340033883,2100.957042327846,2284.052584874895,2451.435813373258,2489.783342338247,2565.7059557065572,2651.911704181025,2995.0212922494034,0.611,0.01579546909227498
20,2.0,1000.0,1000,1206.9613488442249,1229.726167576213,1402.6839651925484,1499.1038198695878,1600.4214878830476,1671.9944970398144,1694.7555977711802,1720.637550124256,1980.661619730091,2018.6012088080988,2043.6886386213066,2046.9757524674606,2069.3601305563466,2199.683648227615,2204.3593480272725,2328.388484119929,2604.5651245048466,2686.577684642227,2711.7352402512397,2851.082620332978,0.261,0.015091784898664999
20,2.0,1000.0,1000,1121.3021414884308,1226.178484017665,1274.4045077910246,1308.2704339325674,1371.9722928758156,1691.5933450182306,1750.0420549157718,1766.3943648940565,1807.1919399494438,1908.064524284003,1924.1940663037315,1954.919742047553,1957.61527051558,2193.4171690365292,2216.626043067125,2339.41576830964,2367.861290225611,2381.8388218600003,2677.492900859217,2685.930754282262,0.271,0.013173870728165157
20,2.0,1000.0,1000,1271.4515080762553,1336.6668752370256,1644.8185468637248,1695.8562010691385,1730.0258449301523,1772.085960789259,1876.736069142537,2020.931968109474,2117.3540526972984,2150.880223496616,2173.4113313427806,2206.8762432900494,2234.68129199563,2379.5374850588532,2381.6920838195592,2448.370429055681,2587.105674928788,2714.8478670972154,2761.210148142973,3299.0297218395326,0.591,0.038600351390900345
20,2.0,1000.0,1000,1302.5602630163053,1563.4096106322766,1640.4167326460065,1711.599852102839,1717.398821127657,1753.217063030458,1824.2092346976378,1884.4194302573628,1887.098645583781,1957.4191663130346,2212.145343199226,2308.179579836031,2317.1010864650543,2318.6058998028293,2318.6499601936553,2714.8317105565284,2728.411393595362,2766.7668250648776,2830.6692683578885,3057.982810734681,0.341,0.03798098740625537
