n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7
7,2.0,1000.0,100.0,305.55100947160935,881.682710725929,1078.538978918873,1092.7467542055742,1337.0989287600037,1375.2608385873098,1897.5854313754166
7,2.0,1000.0,100.0,142.37039707407587,990.7059999302018,1006.486137122064,1257.270075249634,1393.314561459008,1566.0129013730668,1595.8909636112194
7,2.0,1000.0,100.0,376.92152265015096,620.3170869925856,635.6999651589608,1344.8805207767866,1352.5683323801225,1376.3220316673423,1669.3440029426074
7,2.0,1000.0,100.0,295.7001937104336,535.0138937309166,816.0346526742076,917.3062854123102,978.4027084557888,1391.8505100638529,1562.3570372461108
7,2.0,1000.0,100.0,460.738820203542,470.5681443539432,936.5307987491747,1036.383958397769,1040.1053537554667,1278.8829935077015,1538.3040761726372
7,2.0,1000.0,100.0,119.53306405017113,768.3436744124187,816.6484714729112,929.7717532990115,1117.3147608332838,1159.4309754923436,1339.3545755010466
7,2.0,1000.0,100.0,391.69192371306707,501.1585564499306,508.9656057536955,783.7730555800551,876.6759002744159,1042.9450894948027,1128.4937193158312
7,2.0,1000.0,100.0,166.72962204867292,595.1876021661876,866.1613622676342,1002.9992076970445,1018.7689901034715,1106.3299874729737,1719.3909862516648
7,2.0,1000.0,100.0,540.0786903517334,565.5371737981241,744.7140712100843,969.9988694619478,1035.9963091353143,1297.2902903642125,1682.967791396132
7,2.0,1000.0,100.0,382.0142228150082,545.484431665053,973.6232953226976,975.2876067180432,1238.7933135341361,1932.9401019609365,1985.0619404649021
7,2.0,1000.0,100.0,544.5116508681892,901.5828783396324,935.2860548399212,1029.244036051287,1393.2720814417696,1490.2862515273325,2003.6861670516096
7,2.0,1000.0,100.0,559.4491222560922,604.2311308216547,798.9142822447343,816.5102782951805,1034.5982724002688,1178.4283230199392,1271.3765198579226
7,2.0,1000.0,100.0,297.82267169298893,614.3604693203567,809.8805876533958,1252.522672651914,1562.4623865468388,1585.6116636985441,1903.3998933497894
7,2.0,1000.0,100.0,639.9945184906637,938.9531335456165,1216.3115362978112,1299.1860143396032,1451.0783183984595,1829.7495389727646,2405.1068979544953
7,2.0,1000.0,100.0,360.20400198893674,571.0077725130286,724.7400140255526,787.1184983523111,892.1838685049206,941.0669809620059,1041.4106451015978
7,2.0,1000.0,100.0,474.1343233426309,731.8297650411413,777.8794235950314,981.4427229031443,1465.6799370045608,1466.0140154190894,1534.1916013340503
7,2.0,1000.0,100.0,196.58996870112938,751.0581426950132,793.9081734935336,909.0639995525881,1264.4329664592165,1576.0164363322197,1959.7755426438143
7,2.0,1000.0,100.0,642.8790971725676,727.6049792576723,966.8270052342274,1204.1573724158259,1269.9768107638972,1576.8592248321943,1759.0476336217637
7,2.0,1000.0,100.0,686.9028011422341,852.5182647145936,856.0144303399157,1009.0270575472598,1269.6251106985662,1468.9622357681233,1631.8737454750196
7,2.0,1000.0,100.0,259.71396833288475,390.8189494850654,446.2653936194657,1324.3461494874878,1348.0921667431096,1992.0714702705275,2271.343812630294
7,2.0,1000.0,100.0,315.03348563703815,324.3539023631927,649.7350093148356,777.5945526200218,1077.654810897606,1476.5001234411734,2621.021334162809
7,2.0,1000.0,100.0,191.70205298855745,446.3030989094307,600.7549401106045,607.2573624747668,681.2564645132985,932.4157733636945,1034.4056568202095
7,2.0,1000.0,100.0,600.5240364643375,810.3038337997156,908.3058302741732,943.9331327129474,1127.8400700054199,1459.7863542382852,1633.8653967907944
7,2.0,1000.0,100.0,645.6066884269818,745.7361328199435,810.4451839595989,821.5130616726052,1089.552116491036,1215.9556285192239,1413.961163014696
7,2.0,1000.0,100.0,578.6840489162157,710.2819174330368,1104.4502514500327,1131.4670262343766,1134.3006463212164,1171.6936032341814,1314.521915704865
7,2.0,1000.0,100.0,273.59722771829365,445.8215711007356,926.1850395938216,1072.76161217204,1309.1201349270552,1317.4427710721893,1477.1741383179988
7,2.0,1000.0,100.0,545.064417011911,780.367993755217,813.2502317598664,877.6759612785137,918.4760125086079,974.8767841022882,1806.410075344191
7,2.0,1000.0,100.0,752.812182514413,878.318550320112,996.9138830973926,1035.7127550960604,1068.8576222409592,1593.5057531571485,1903.646954459758
7,2.0,1000.0,100.0,491.1643983096458,656.9225837094225,707.1164151828581,1128.5187505130077,1136.1274624211069,1425.263365571261,1997.025330669403
7,2.0,1000.0,100.0,499.88293656326243,638.6135859881623,805.2219653855185,1206.3407924462497,1401.9082451322076,1532.490152556003,1601.3641295264977
7,2.0,1000.0,100.0,201.4493646109026,678.2404498696154,1005.8759265725955,1256.9471732632244,1291.3832588352275,1347.507680589251,1581.7533349368525
7,2.0,1000.0,100.0,266.4744769030235,472.0291303160183,672.827938329962,770.8358180085626,909.4741125860295,975.8659937130583,1210.4005787683031
7,2.0,1000.0,100.0,194.72303681196433,390.6707736640187,711.5778187830409,996.105488440725,1002.666034130458,1162.8761113221185,1493.810203089377
7,2.0,1000.0,100.0,328.3712656001544,359.28455967333645,440.61232097405514,686.0784326101998,714.4788552102592,832.8333569242488,1702.2303262192559
7,2.0,1000.0,100.0,416.60651055821126,570.3189330785283,657.1951150407147,720.1433076230443,1404.3487877480216,1693.6993464585341,2406.6281761234204
7,2.0,1000.0,100.0,720.0506457564634,923.5509157441865,1095.4962113332967,1110.6075533117387,1121.6449775177512,1362.3103064298168,1491.0555323432009
7,2.0,1000.0,100.0,612.1295574469494,618.4591708959235,826.072064016986,863.0930131978881,961.1215199971547,1424.4399993809118,1742.7128818733422
7,2.0,1000.0,100.0,375.59734092983166,580.613036400043,621.4656649061079,850.0059192772214,1612.8988422696425,1704.3529027049638,1776.0625666015144
7,2.0,1000.0,100.0,578.6270583646221,609.2444012214982,640.0367436409119,927.270673042101,1023.2043298251991,1075.332471228783,1444.2672968997836
7,2.0,1000.0,100.0,495.8926161709786,608.156147181713,651.7316805626101,761.4011899797911,1209.5606035090816,1306.8220738394432,1542.8704143148152
7,2.0,1000.0,100.0,245.98791933093224,306.695859530386,510.1307525458524,1037.4296626581538,1163.1205084841636,1745.5182702357642,1961.760466939637
7,2.0,1000.0,100.0,465.10624040969316,568.1180748398524,736.1012857774916,951.6015400540412,1073.4113458154757,1282.4391533996468,1547.5016710475059
7,2.0,1000.0,100.0,630.1398206117439,661.4688294956245,692.6190245109669,767.2382263643899,824.1844137931005,845.4033171077716,2325.8165251539626
7,2.0,1000.0,100.0,319.951295877339,487.9094777151895,569.3453692127177,749.6349837148745,990.7285209410671,1345.42808604121,1401.6383921304532
7,2.0,1000.0,100.0,326.3444109496236,730.9038391893143,959.1436598898409,964.3153679575793,1482.3257850545576,1539.542493254068,2369.4292134118077
7,2.0,1000.0,100.0,275.01757031036294,797.2221192319244,899.3212499235299,1070.8979533576626,1092.3105006863193,1266.6705612245835,1367.3088612962695
7,2.0,1000.0,100.0,216.76448826326586,408.9967780257943,663.130452334339,794.5038753329031,985.460857531018,1055.561666666535,1571.6233710582858
7,2.0,1000.0,100.0,507.7667018418677,585.7591638808543,733.255762697429,785.3393981818809,1248.9215553186757,1365.2016954638518,1613.2659916357698
7,2.0,1000.0,100.0,215.79239083087901,830.7053769950998,837.282437391071,1187.9947293239072,1249.7073364533996,1334.8297722081072,1377.3881013291334
7,2.0,1000.0,100.0,265.9748338660453,343.8410691462175,500.224282589017,693.2353556130574,1133.7284164730318,1322.968353163665,1694.0661014986702
7,2.0,1000.0,100.0,265.67315393019135,408.43857023088646,573.3859211887468,658.523399671799,716.41887252196,925.0902089950852,1402.1705524592182
7,2.0,1000.0,100.0,396.4053630682131,417.0611555523635,529.097638308418,532.9864515644318,1221.9705918290074,1614.0301584654903,2018.5086288093444
7,2.0,1000.0,100.0,395.7099001798542,446.1730712929507,492.28281135972634,756.8354743324447,809.360583854847,860.7888541636194,1170.3486840407727
7,2.0,1000.0,100.0,545.3886241171753,569.2913375840347,800.2621386131359,840.5991758850002,934.3412963532543,1172.1885016424812,1343.6741582018262
7,2.0,1000.0,100.0,559.4400735360225,559.8028545997897,858.436035471281,1077.4374970220413,1251.89575614598,1677.5607361471382,2416.0132217994983
7,2.0,1000.0,100.0,316.6400615503119,494.519107232777,520.9694407088405,1387.7014237841906,1425.4630293036032,1632.428660478095,1830.913539520832
7,2.0,1000.0,100.0,560.722053868586,576.1488361444242,586.0819106329179,1176.560485983451,1331.9813125140288,1472.7926386141537,2268.767414534038
7,2.0,1000.0,100.0,531.4491307314315,555.2698453864623,645.1706733713314,968.1279138401159,1369.8374243165943,1385.6186663042645,1666.4624502394918
7,2.0,1000.0,100.0,302.21732718044893,315.6044526490027,334.5496905175069,667.3275725940273,789.2931113038962,1197.2266657885966,1797.6520060703226
7,2.0,1000.0,100.0,410.1084267810794,601.963493749025,852.908404945186,1052.507691744976,1357.507725753101,1608.2178320150335,1635.564591659067
7,2.0,1000.0,100.0,813.329088525605,867.1243327083578,985.9052221782069,1320.203894042074,1499.5597317337756,1562.5755123495694,1601.8703685925866
7,2.0,1000.0,100.0,693.6122267581607,710.3132132949667,728.677679736898,873.6897084728163,1010.2470445985923,1012.4983662173347,1091.1571406981186
7,2.0,1000.0,100.0,484.02967629654694,580.7058214457347,789.2026293902004,884.2558422045076,1034.6657357058994,1488.2906965373081,1984.0145103837692
7,2.0,1000.0,100.0,705.0738875591516,896.5679492877333,1091.0811659080682,1161.9534672197667,1341.5760695154943,1758.0628420436765,2142.694066086598
7,2.0,1000.0,100.0,355.90200215338825,585.0980701912941,735.0801860421943,786.7678765398624,791.192296627941,955.5892124572271,1720.7619252662844
7,2.0,1000.0,100.0,369.14916835225506,396.32637142431605,595.362553323381,634.1964411747356,769.8692715722881,1142.403188475195,1462.2814973134657
7,2.0,1000.0,100.0,478.7318061112452,998.9092590684487,1045.6522002689699,1122.4831454644914,1162.885233735216,1206.476656830365,1366.4318936787774
7,2.0,1000.0,100.0,542.414883770732,1078.9064896427426,1232.6315425057276,1382.929499380445,1399.837273497347,1558.6556094603714,1606.4217318747487
7,2.0,1000.0,100.0,368.9674816477875,468.43406403855124,676.5960707023268,735.3504489770426,1188.1812451250746,1254.8879658260798,1572.9910658321746
7,2.0,1000.0,100.0,239.73600497953967,463.36260085609723,844.0405247338415,906.1616781869958,1030.0396522020317,1622.1266448778802,2029.6031799564355
7,2.0,1000.0,100.0,134.33457824312404,578.0992377071589,618.9316334374691,692.7448847403199,710.7603150557704,1182.3663186086724,1398.1201996268871
7,2.0,1000.0,100.0,446.26281587359347,695.8634987004707,868.506016800083,962.509124955737,1250.994068511518,1267.1149611169467,1746.9782789351277
7,2.0,1000.0,100.0,525.4580727847278,849.6930298498676,910.4607446245363,954.9122060557348,1022.187894254645,1427.3526450331688,1718.3095100616608
7,2.0,1000.0,100.0,335.66692297065043,718.1900527356219,723.5007570639523,742.803853691195,1378.3990674020185,1552.3364063012023,1914.2662968374257
7,2.0,1000.0,100.0,445.8597237275156,920.5932900401485,934.2415140691332,962.75952751523,1316.268741974546,1650.0806080240554,2000.8283122420328
7,2.0,1000.0,100.0,579.7368457940725,604.8582644964747,654.6853172157042,763.6520399243784,1705.0823762607515,1993.4238159100644,2062.266605287452
7,2.0,1000.0,100.0,390.74396273129287,641.180566157469,776.789695942374,1081.194298180934,1312.5868728325324,1545.9605128123965,2350.426998489367
7,2.0,1000.0,100.0,449.9607017756378,653.2574786165809,808.1100683207535,871.5009725037474,1321.6265411104266,1547.8701632713776,1577.636470075085
7,2.0,1000.0,100.0,354.4346023585774,678.431866690879,791.0722681622823,913.8220481206728,1065.841628659456,1117.695553215754,1588.0867603630988
7,2.0,1000.0,100.0,477.81098049153496,559.3023989969827,619.4102842680904,649.5949810416462,922.8700084138605,1099.6004915177955,1453.8362046841987
7,2.0,1000.0,100.0,235.03194216142833,605.4245523890743,742.9683385011571,820.3252153185601,1169.9005288109836,1314.7466764355167,1906.3480845811055
7,2.0,1000.0,100.0,459.9347676407277,464.1112104970781,582.5528467700228,710.724156780066,886.500797077286,1172.578758903694,1193.346232028547
7,2.0,1000.0,100.0,305.2964785347866,373.54578180653857,852.9304349815748,1054.914822722634,1200.1945393583653,1552.5128516700113,1860.3662281308193
7,2.0,1000.0,100.0,234.7786556415947,254.6856031786028,324.6303988725415,663.2322348773041,830.0199060758221,1194.561705505146,1278.1308463407345
7,2.0,1000.0,100.0,441.72135237853223,672.8379478735388,753.6018116430903,911.4864925350887,1524.7305762975607,1996.222390282838,2310.2536167824446
7,2.0,1000.0,100.0,219.08355314923455,277.08263998311463,296.2405570882679,445.53841028587925,563.8170381892774,642.9668125056575,926.2364777231232
7,2.0,1000.0,100.0,207.86935441076005,463.8541969304451,903.5215895955022,990.5612206983081,1258.3034596326092,1338.5215952715043,1382.2004468632515
7,2.0,1000.0,100.0,430.2232623579536,595.0009421656988,873.4391940885033,983.1717168611473,1010.0490106665588,1550.3596108847014,1554.9908672963124
7,2.0,1000.0,100.0,351.73627108482185,543.3551835452886,905.437548296971,1005.1283840795028,1005.86259376162,1073.8704287560272,1094.868665666144
7,2.0,1000.0,100.0,217.38054102743166,745.1432227157834,884.8724864003593,1008.1845370371918,1074.0134498439086,1138.5128243366548,1785.7202252864429
7,2.0,1000.0,100.0,423.4389276049503,533.0898984073203,1027.1829370040055,1104.346976743851,1186.9794890989306,1323.7780656114892,1407.2451144347544
7,2.0,1000.0,100.0,667.7837340518734,733.5029921115598,755.0793055090896,960.1758452994588,993.9942235125324,1295.3743379394746,1308.107800032216
7,2.0,1000.0,100.0,723.2868503007933,797.427902662976,805.1893055830996,808.292345950815,1188.3493556719616,1344.8609435092214,1373.5188376009082
7,2.0,1000.0,100.0,333.6013361707354,593.8270473217921,605.7942665888029,699.6411526304516,975.2642073787697,1266.4206556275585,1632.439243455182
7,2.0,1000.0,100.0,429.929942220698,710.4166771909016,1026.7904657957927,1070.8828027239829,1149.3905535663987,1842.311383684258,1896.6112776416826
7,2.0,1000.0,100.0,365.0280039948007,429.72460116654463,671.3083804024919,684.8963032085056,737.5585985098361,902.0589269505292,1540.1200716982419
7,2.0,1000.0,100.0,398.0094014461002,487.075508871827,801.254574810254,1101.6399082282287,1241.4126857389278,1463.91501339725,2429.953027677544
7,2.0,1000.0,100.0,594.9229789087932,605.6842660761806,639.3473498703697,755.5126572955747,782.9495872995833,855.9367812436643,1073.7075537255919
7,2.0,1000.0,100.0,310.58967517949065,552.7458804905978,949.299579189173,1227.979398188299,1542.1414223781865,1647.4041416640341,1982.753394627632
7,2.0,1000.0,100.0,567.2716779600023,686.968023667447,713.121248510739,718.0488050932527,756.865116712049,1111.0487270319659,1324.8878042500553
7,2.0,1000.0,100.0,658.6467096649417,757.1844612936067,879.605880540444,1032.4967243091155,1036.0865937780209,1154.6379408111525,1467.9446385475453
7,2.0,1000.0,100.0,442.6559700368943,849.4372014390731,899.8348313080616,1039.8023059212373,1289.8743910407463,1640.8218644126482,1915.5727424859874
7,2.0,1000.0,100.0,326.9099612069881,574.4897063319322,584.782740539029,607.702734199346,640.8505421310174,698.9184324903673,1323.8054559807922
7,2.0,1000.0,100.0,471.02487383420026,484.60897316383557,942.4682517981628,1054.0139363146527,1302.4367073036653,1323.2097646921222,2008.6692218786284
7,2.0,1000.0,100.0,394.30265404663527,619.17350640591,807.3919007616582,845.3929817468046,913.0874747045181,968.3494415507298,1949.282587412943
7,2.0,1000.0,100.0,505.1121093611472,537.771221661259,931.6523288151168,1107.0954561911517,1259.576365585537,1331.355073771074,1518.320386205985
7,2.0,1000.0,100.0,191.88672145445838,433.33470795408687,433.54407000553397,632.6327254974999,1258.9457015263126,1613.4375180971501,1696.3882128051093
7,2.0,1000.0,100.0,491.3016269751064,756.5052339250863,1126.766403479637,1131.1957351003985,1157.401899860437,1322.0707742569568,1385.33597908624
7,2.0,1000.0,100.0,537.9945807182703,846.4896543971905,850.1964642701483,869.6666190416482,1292.8046767780324,1379.4635789137787,1546.4376472903764
7,2.0,1000.0,100.0,495.6019364849386,634.7255634471173,816.0472631702246,850.9373110807312,885.443890206677,963.2963599652231,1099.5780674948724
7,2.0,1000.0,100.0,505.4812117638748,547.7556819801121,739.6257309087486,752.5284032460734,814.9158723057359,904.8230181742279,1060.9778844787297
7,2.0,1000.0,100.0,451.4593676875321,954.6960669221717,966.4954916204739,982.4480755849914,1419.9681086300347,1444.7325745786864,1796.8963112847368
7,2.0,1000.0,100.0,333.71379233977694,498.16391033404886,611.0065074333747,733.9909675532767,856.1066387899391,1309.891620012356,2341.9871646419365
7,2.0,1000.0,100.0,622.043860068765,654.3862011938982,973.2232136680335,1034.5219075332045,1179.178640687583,1272.17953520533,1811.7049481959812
7,2.0,1000.0,100.0,617.1890492693128,833.8725519848022,840.6429940020747,857.9464385973178,1072.2804231930836,1097.418316432932,1326.6323472450063
7,2.0,1000.0,100.0,293.71187865838783,1020.1289996369495,1103.6274129883511,1486.3793781807208,1667.969570372253,2025.7103166578127,2141.5883649232574
7,2.0,1000.0,100.0,978.0095812045429,990.7435246627608,1044.264459049009,1362.8338874370936,1575.2742694614017,1774.4196088071378,2433.131309673673
7,2.0,1000.0,100.0,241.37067563280362,416.802376279087,515.5259268809277,865.475828772623,905.8420288200077,1364.8636199132563,1462.6349098591857
7,2.0,1000.0,100.0,395.37273544492945,495.1692102218348,852.7199015355245,1057.6952615233786,1099.762703063729,1111.9664416158648,1428.0216955869564
7,2.0,1000.0,100.0,856.9512286874123,969.0298982539333,976.4570080912931,1082.5847933429443,1312.4071125478097,1786.1436808796243,1854.9297273329028
7,2.0,1000.0,100.0,522.6573040627937,597.2245590679476,760.5066972142469,814.024258823136,862.5807309235668,1093.6073010752716,1182.5831232018852
7,2.0,1000.0,100.0,387.9998895691488,430.8378278180914,465.6105406629428,799.3560540220941,813.5824510635673,1215.0011291080148,1370.5282214592219
7,2.0,1000.0,100.0,686.8231705585637,883.7481880264002,1035.935588264169,1152.339121750627,1188.4270273876512,1329.0818898234281,1858.3029669803718
7,2.0,1000.0,100.0,172.14057675488917,412.6296285137088,435.92781893871904,892.7032261028567,1227.403615509762,1260.7111687610345,1487.6150914715927
7,2.0,1000.0,100.0,347.30648263625324,440.449230568562,510.6958057315733,519.129976208452,629.164140178783,686.3754746042764,733.3200887529331
7,2.0,1000.0,100.0,294.15982819881305,758.8128291483165,907.2862866211899,909.9466403835592,1010.8479088895375,1148.959589648267,1552.921324288614
7,2.0,1000.0,100.0,381.92996931709524,705.5826843263621,720.3456963525701,843.959738855846,925.6058299855454,1082.130745013522,1377.111990892964
7,2.0,1000.0,100.0,430.5780631179595,637.0914365031267,770.2198683886687,1046.5886958782166,1165.0889950006756,1276.973823898836,1543.3150080220337
7,2.0,1000.0,100.0,492.7789853323065,686.8800847445701,734.499396090809,937.1858525925377,1171.3660629524725,1223.385805899554,1825.5648644872304
7,2.0,1000.0,100.0,466.23791648577185,512.4846356273019,681.7919435658597,1097.4003904008023,1463.5507835107028,1744.6991184331844,2001.0906038315886
7,2.0,1000.0,100.0,465.834962213704,757.0262695361685,787.8096617398206,818.1943273103736,1035.1552823101251,1275.7386780747472,1495.2428957101397
7,2.0,1000.0,100.0,428.91277251744475,594.2168332186714,768.1717289549556,795.0845678824103,935.6508628168921,1354.7830749135771,1750.3880305884434
7,2.0,1000.0,100.0,478.3099703539579,878.6708690986627,888.0184071047944,1041.7262539593507,1369.3776833708357,1525.4368383525564,1562.831945587568
7,2.0,1000.0,100.0,601.2168589892749,744.9764126325327,826.4943655676359,1149.5354170033404,1444.19987020628,1601.4035757134632,2004.7963111731738
7,2.0,1000.0,100.0,237.29980963058648,903.4711161279479,992.4377630720579,1237.297616615778,1280.9056907422219,1429.6902704044744,2254.660503316011
7,2.0,1000.0,100.0,528.5235087839974,804.0764809794105,870.4636422638432,1054.4422531302048,1118.5238137005722,1191.1478151679426,1439.6486419646105
7,2.0,1000.0,100.0,737.8631073161064,920.6518281012771,1308.6867698935957,1326.3971780505217,1772.5468954849932,1776.558363589719,1913.1139880139383
7,2.0,1000.0,100.0,628.6826499540628,815.4041026067455,855.7453515341558,952.1620655109988,1377.5853406934107,1466.3381909844836,1748.387980072139
7,2.0,1000.0,100.0,540.0444706559405,727.3361173126523,777.7647538681309,1339.989947488475,1359.596022961172,1440.7451121412091,2682.1481273300997
7,2.0,1000.0,100.0,293.70647159463107,362.6950412275295,527.937283612569,541.0115454606068,777.615395231779,984.754875077008,1377.6963130129323
7,2.0,1000.0,100.0,407.18406850532386,413.7859729434985,460.83704916303935,1026.7649791759318,1114.828087533046,1229.5477684679306,1366.3334880427255
7,2.0,1000.0,100.0,569.838333552357,633.6347662475423,649.1601298237981,735.4137238952462,778.687035119228,941.7937433894265,1265.6643753712692
7,2.0,1000.0,100.0,201.65337729853263,502.13721073388695,880.0180393704103,1086.980531836826,1156.0781701087446,1387.1058465934386,1515.6449262430972
7,2.0,1000.0,100.0,296.48183949269065,474.60189098517463,783.030401080812,935.7280691413102,1124.3416526636893,1149.5181751999503,1196.0913723183994
7,2.0,1000.0,100.0,477.1979037096116,704.607740257731,794.2773068517621,873.6003926877931,977.1803868391904,1164.7970724262211,1249.1759949466657
7,2.0,1000.0,100.0,406.87700576042795,762.620700174545,1115.3707647999822,1189.4331480408919,1322.8120639176627,1328.1259651486787,1467.7079684284868
7,2.0,1000.0,100.0,146.02607210750057,413.9347682381758,427.57941587791896,514.6419106094962,582.5798520120622,1031.1520146836165,1311.3031426663333
7,2.0,1000.0,100.0,491.06488710432507,731.6761321068807,872.8064340095929,993.6692480835308,1046.88628795842,1431.576008367608,1560.2911744826558
7,2.0,1000.0,100.0,541.3188740251937,626.2985012933003,787.4046069812847,790.0933361893021,948.6783693637595,955.455907474503,2102.0549658708424
7,2.0,1000.0,100.0,482.12597751641476,533.405343958297,573.6424155227368,878.3150132548703,1078.8392027590776,1179.2021211558708,1675.7115443204802
7,2.0,1000.0,100.0,549.9499540385252,584.513013515156,870.4336280104228,1123.1507849378895,1123.7723144423592,1660.4009399299432,1984.2633815249173
7,2.0,1000.0,100.0,177.52415336832223,250.46228905305767,403.7622115853141,568.9365679044338,873.047509425773,1088.5111104954758,1198.9640722079616
7,2.0,1000.0,100.0,597.5897065817478,668.6973796849686,694.910323118993,819.9965282639463,1092.6989384241742,1420.0531864916175,1446.7301399045175
7,2.0,1000.0,100.0,503.64159784002726,696.745105444175,738.6775811534496,867.1908857710816,884.0878028093672,1040.3627202845846,1185.877807303957
7,2.0,1000.0,100.0,377.3256759151518,734.5073647786752,834.2124536439696,956.6169382345229,979.2230080055758,1023.8562746179207,1505.9771278050207
7,2.0,1000.0,100.0,523.9527000039475,775.427090235647,987.5818029947696,1082.4173996762834,1271.1427383783569,1351.2765999713713,1841.4312187650962
7,2.0,1000.0,100.0,805.2043138270532,1127.6384773435614,1146.983528139559,1356.62901203036,1403.7282586352403,1678.372560656341,2339.434735255884
7,2.0,1000.0,100.0,142.34830469111586,434.6864663163187,622.4554122323923,805.6289649749227,939.9206645736791,1071.3965605929943,1562.1889655562736
7,2.0,1000.0,100.0,457.18548260197207,533.9689617131501,658.8560967236646,992.4148608472392,1210.2140661334172,1530.927930751962,1540.935050276165
7,2.0,1000.0,100.0,576.236604934259,597.7603601377073,647.3297944395756,960.4632235175442,1145.5907800419614,1296.16725849946,1900.5189810757304
7,2.0,1000.0,100.0,873.6629707209695,962.5377822124635,966.6028480219296,1168.1676295253283,1547.599978326702,1607.480571941742,2528.064485223139
7,2.0,1000.0,100.0,382.6341708033467,655.8658306916517,827.8002724412896,854.3784358415685,939.5857737498266,1007.243612560726,2030.0915239145177
7,2.0,1000.0,100.0,284.99715390204983,295.5508340923659,489.22556840840076,588.1999175229641,596.9577691782899,601.9722285644349,1284.2321519953232
7,2.0,1000.0,100.0,238.93962323659355,657.749126079111,1083.6160240766164,1214.9450416146765,1539.153766474101,1765.235948250852,1983.482680253885
7,2.0,1000.0,100.0,310.50362876504823,524.3077648518463,609.6046075879702,763.8431754402808,801.5885452128648,1482.1615761243781,1736.3368218787593
7,2.0,1000.0,100.0,186.46809472739142,356.4885509927638,490.21228029320326,557.3342391194794,1045.8118018971709,1408.7427962306726,1983.8473782385001
7,2.0,1000.0,100.0,342.89999863790536,683.7553032761442,730.3271672282565,1357.28819493577,1387.8269352676082,1569.106492069013,2225.4796248629823
7,2.0,1000.0,100.0,496.20392454471806,631.479735401705,898.0003307496,994.4257540812756,1020.1944485454761,1435.0397133477404,2081.1399298259053
7,2.0,1000.0,100.0,285.92479704837154,531.2099491695908,590.075764257841,982.4836238448902,1265.807887324056,1401.8066883687127,1642.6057602949527
7,2.0,1000.0,100.0,514.1131936946539,525.4775843949706,1050.9262923036588,1227.7549117446022,1622.941196555266,2094.369172585171,2213.0699086218156
7,2.0,1000.0,100.0,279.75764758564117,308.80838807485486,491.1013668601283,974.6768520685774,1579.5649672079644,1684.5666374716557,2046.3023773249568
7,2.0,1000.0,100.0,487.0987973710905,599.9892815254898,696.2731864670362,719.9892483356912,800.8628053943208,870.774933961436,951.9368896527852
7,2.0,1000.0,100.0,181.0473329312223,439.1045829862589,579.5235930094501,741.2513298422529,947.3175523381242,1182.8025326091429,1227.5872298144152
7,2.0,1000.0,100.0,691.0278660538307,709.8112280537633,869.0289442597739,1019.1888711261689,1272.103633642315,1318.5508665122559,1873.4743843848485
7,2.0,1000.0,100.0,221.77126199800952,668.0511278347801,703.6359181764595,980.9819709735084,1621.343691214119,1810.6592241071435,1851.9510286472826
7,2.0,1000.0,100.0,351.6985641180836,365.6587961228221,705.2907410848678,816.416320235292,1215.5222682523934,1354.1731954762984,1512.0498169227365
7,2.0,1000.0,100.0,211.39769541701696,852.1639286979687,1360.3788253569257,1409.0313808198744,1485.1695104655826,1745.5066577356902,2116.829473627961
7,2.0,1000.0,100.0,495.93062762769654,499.3846968391397,710.9555416909609,1438.1658036429308,1695.6570834015895,1824.7473661349993,1858.0914092678613
7,2.0,1000.0,100.0,472.88940469691283,551.0170130280067,818.6865274440183,836.8310862695012,1177.6077310044104,1286.519736952899,1356.477364210386
7,2.0,1000.0,100.0,334.7057837518646,789.3096172636253,891.5770529582309,914.8097319676348,1011.1038780529476,1473.7461926954736,1485.263358408127
7,2.0,1000.0,100.0,197.60441921612733,224.16173679772606,705.408873877747,827.691045178732,1077.6053917782122,1098.4762377119887,1681.2563827238394
7,2.0,1000.0,100.0,379.0558155233911,423.4456086683323,545.5191166688944,837.4696886480407,841.8521117522635,908.550349266901,1783.7591153088445
7,2.0,1000.0,100.0,554.290995614404,926.0499893791571,1130.5798618692043,1209.8380896873452,1224.3969796998192,1800.6786984132102,1826.9625619040073
7,2.0,1000.0,100.0,462.43399868021527,482.10768380879205,829.529418941058,875.7049407616577,912.1896146463911,1107.798164953525,1616.06344277578
7,2.0,1000.0,100.0,413.6444263347515,465.2776241866902,625.6217100393287,693.6266871428397,1181.024408567207,1208.224956104138,1908.5277754535143
7,2.0,1000.0,100.0,366.0907991482728,1037.9001232551964,1079.094340102063,1117.77809375863,1177.4805915613595,1713.9698042405428,1938.0959309064033
7,2.0,1000.0,100.0,207.00621824226954,467.5184507243541,830.8395875801706,1103.2711015162977,1457.1994744036958,1823.8258998862877,2045.8857597472322
7,2.0,1000.0,100.0,737.8100506335944,805.2747149583417,1000.6058951948686,1016.7532323700999,1148.5932455573675,1662.4185968220897,1900.7410425676082
7,2.0,1000.0,100.0,506.51143433055955,639.672617496799,667.6168917067992,827.9904804604453,1146.2389836574519,1265.503841892837,1546.6804777939153
7,2.0,1000.0,100.0,256.4209796995732,361.77213305034513,578.2716395026832,771.5192864151427,773.8512756150785,975.9369139315584,1454.9973886994596
7,2.0,1000.0,100.0,596.3119627859573,735.0624161294631,892.3897840274298,919.1640779608273,1660.3523544844102,2180.3475346179343,2206.935600248115
