n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
15,3.0,500.0,200.0,257.7989931971299,394.74032561734487,548.9081208989608,558.821234889219,581.5902501120947,594.1358250856047,606.1954527565393,676.7022402729065,699.043626425298,734.4067138785524,825.4659139976851,848.4284708251091,875.3414166829542,965.6480114364906,1111.4704929670584
15,3.0,500.0,200.0,386.13260861963306,411.2119693899501,426.1886959625554,446.4068393448605,481.28142455698304,507.23475192842085,582.7777125936217,624.5016336500591,624.5393555413837,634.6413033793743,649.68218124199,708.2884905195215,724.8930390386026,784.9186521402062,909.4791132044181
15,3.0,500.0,200.0,334.5405000716519,457.42259753699125,484.64162092464016,495.5674972296958,645.6876918188484,665.0019767992721,675.7363003458802,680.520475532,682.4277367894687,688.8980051645699,710.6700149993655,773.7813312630635,775.0138834986298,838.2489562559655,959.116270272995
15,3.0,500.0,200.0,347.88768232651285,441.0798963346166,452.6493577366527,536.8655893686416,546.6898172002705,560.5492422002193,578.617097769127,595.6502333645839,610.8760704921623,633.33146460379,709.7626812911918,753.818559693019,780.2875058587413,814.4318211873998,839.5150632146531
15,3.0,500.0,200.0,388.4131094296728,422.4561735602564,452.8891789459458,507.17879647228233,520.5525850544068,524.6746908230033,619.864529019975,640.4944285865166,664.4673568156136,667.0813974889959,671.1595205538515,867.0837822315049,937.5794355308584,993.1853844558304,1078.5380090455797
15,3.0,500.0,200.0,358.8491207751139,417.29914871522044,549.6502608737953,564.158093532742,620.5115079492332,637.2654090731669,644.2625632294494,644.2723682770179,663.1567240494592,690.5253833465738,753.3498828761295,787.4939375899668,847.5211851156289,864.2045666944737,1111.7990391304193
15,3.0,500.0,200.0,265.7727637153441,448.20489472506426,468.8461399240543,478.5962977006586,527.2256518523204,547.5733634918394,554.4864842709014,573.3350394310559,626.9329081304254,649.0155029816935,651.48918609063,656.3102785469346,720.8566563390467,720.9226569164651,953.2217289355655
15,3.0,500.0,200.0,489.50943534712974,556.6797106863585,585.3460784707094,590.5991856227847,641.4953836571267,645.2237251398444,658.7120697879004,672.8337160483773,704.0294851433111,757.5733429900025,773.7695396409373,791.127194798972,826.4800922665618,829.5084623974495,865.3465060127863
15,3.0,500.0,200.0,373.03598806539804,466.2877689991643,540.2067051574979,541.288881075802,609.4059805788911,640.3677600549311,644.7252632507917,654.0555811793923,700.8928723855415,734.2632834253076,748.7552891738085,760.0696751116506,779.4741819189255,837.9698852283698,888.5732980171555
15,3.0,500.0,200.0,285.57828243530247,333.1793135433505,418.4100854264657,458.14440057322696,516.3154553242011,587.9441537111506,633.8611068921905,674.2814838029392,675.545451017183,753.8553223494354,810.5958821801732,816.2489821277642,839.5331332396117,976.7075287965287,1009.2970620015891
15,3.0,500.0,200.0,283.6836811956927,364.7239213156123,482.5450106168405,548.6860967152877,600.289119599857,671.0675331858833,681.7203539630784,683.6121969013523,695.275956196869,696.3659382716653,697.6049961437105,834.9901298702293,836.2938707951465,893.9877808052175,1014.8855271008441
15,3.0,500.0,200.0,377.77338755901064,421.27417859622494,502.8828948819402,502.9322106873646,515.6399156579218,564.3909762417424,577.0266562950519,588.0912867267668,625.989316227025,659.6426896617702,669.0100603690162,725.116722618415,731.450881887454,769.0242525540751,806.8885801577496
15,3.0,500.0,200.0,388.4475272263492,415.8356699177672,432.7785806880071,509.47922016330676,526.0628570464978,531.3723542817044,626.845101191556,665.276766536948,684.373899293252,747.5138042217854,751.5049148071304,762.2251175250465,790.9158321474094,809.7554304344636,865.3379953495255
15,3.0,500.0,200.0,398.05603311334414,424.52514612124105,429.718861252239,532.8348454991404,572.8982658170271,583.4720570792858,627.6251964271428,699.3595077583359,702.3737079491415,704.5648284009959,784.6490555503319,831.4808007636217,888.0738073204467,896.6341834024146,1149.5192726908826
15,3.0,500.0,200.0,442.50647089003724,514.3453969091363,546.3745742657934,555.6544946288423,614.8287943540348,622.6904919999912,628.6428271252989,679.266659363959,700.5433831505868,730.6624290055939,737.6730623589161,820.8094057426473,830.8270017203615,899.332202122308,976.9371370957857
15,3.0,500.0,200.0,505.28877534192526,513.441585189237,541.442700940177,560.3730188678077,637.6784992333735,663.8546200719702,688.5918803830521,742.4095802658808,748.2309687762113,753.3551227686715,784.3445403592059,790.5392121505972,832.05697639969,857.6366310912501,904.2596039574275
15,3.0,500.0,200.0,406.9310959069719,498.71121385559826,567.5623172069506,598.5706716843001,635.181227802681,640.8452786913808,658.0690997972054,678.2634710744571,694.865033527913,702.5372742813549,726.8632424852113,807.6819876613795,866.0691274441277,887.0046997779726,893.2314691830778
15,3.0,500.0,200.0,319.1998120717186,462.77183961183994,485.5482504483329,493.5773442893483,511.43291955613074,535.0224143584219,543.8570778491442,584.083820194777,591.3598709042487,719.03335052355,769.5159598487967,786.0005116584962,842.3108460540197,1013.0237674065687,1020.8194204546269
15,3.0,500.0,200.0,396.9097669128108,402.4933843539342,411.36213426029985,490.76373268762467,542.738536292378,545.3248125123487,574.0801492786125,586.8447958015324,642.5039151301683,685.259858582938,704.8273391997411,777.1379354808963,777.4794411038716,780.2533679228803,1024.3130250690947
15,3.0,500.0,200.0,380.1200281807137,381.97580738823217,563.9809919351997,615.744576555985,663.3495158835015,674.6986520714595,689.1927176835759,695.6051842941799,731.7271256895226,738.1580806586408,763.2500301026148,826.3960695429486,854.304561056817,868.2395331944388,938.6353423299232
15,3.0,500.0,200.0,370.88306881673475,453.4775694966151,554.6759362724483,590.6194843711804,597.9540305551668,622.0088566207394,639.5303207403836,639.5765880676004,653.5253027546316,686.6657033504783,729.7475513568701,762.599657485549,828.2137928303132,1019.2604502902792,1054.5027880820976
15,3.0,500.0,200.0,457.2587945425145,460.11058883465574,463.1107865610792,487.0722318457494,496.4523599998468,601.4895201160216,612.1697981812669,661.0251941531568,681.8162813682023,688.0481440044371,720.7111535954764,743.5453003715473,779.501711894836,821.3974662394777,1021.6258090424176
15,3.0,500.0,200.0,410.2319009607611,447.6341551747198,473.2943849057834,484.16382203626966,526.560258116031,537.3341439423518,590.8487908970118,595.830556375309,604.7762012644108,615.5943197154131,698.9539472407546,813.4540662181731,868.9657152242324,890.2977591923178,946.1358148476139
15,3.0,500.0,200.0,310.6612660242003,377.4841665141113,407.79804628735064,518.75634392848,537.7726080943335,639.7519505185583,660.82483563774,667.2443740252781,687.2139960454076,730.8146248938294,735.8753835428689,739.4751576578551,768.7940054658443,823.2555357442499,828.8024016026358
15,3.0,500.0,200.0,398.96871488379225,482.9876812333746,503.8078958208922,610.8033829351081,632.7562132464643,636.156249687048,652.6112231655777,701.7485431436726,729.571265909446,730.9524168369167,743.7758566637814,772.8068946417292,785.3942378865698,800.7535385669158,890.0109565783933
15,3.0,500.0,200.0,448.25930392932287,499.14375608041934,514.2997672496172,560.8026039728015,565.8970710038482,624.0073009542305,628.7045637082035,707.3138747782822,743.0500359808818,768.2568078478486,855.2434727673741,880.0681461985058,928.8271780402308,944.1354345865802,981.8971822218094
15,3.0,500.0,200.0,527.9280991574353,568.1952816012339,570.0589393155806,592.3032339294571,634.2873286365681,668.0470506811887,689.8615249780714,710.6853232084774,716.9117456715816,723.5091313710006,738.0214958044835,805.8698890778203,817.5652560393935,818.4763152221684,834.1012096087568
15,3.0,500.0,200.0,282.16930863791214,354.28789896612966,385.11250505007206,397.327284012276,409.08939607687614,459.8993112318145,517.8315640695259,548.10245601211,567.5705233711792,574.7745107458738,626.5464016119972,663.1703481719683,685.0297225217537,690.6879086657851,733.940527627161
15,3.0,500.0,200.0,437.9691821744712,476.4697196725554,489.6990280857761,536.6510739823011,579.7716774582041,603.8919380850127,610.8440566529134,643.6464707526764,679.013616602904,686.2901245564085,723.7896256192811,746.2727367906206,760.708637230467,872.7376668989003,972.842895355626
15,3.0,500.0,200.0,421.9957991347545,428.87620213011246,564.5400344688289,603.7084152351949,631.1522341365757,640.7810387572176,652.4400558585132,683.3520195587664,708.1452276205403,741.0250321111687,760.3660598089822,830.1653768230574,853.8859196633424,867.8655203198673,1115.2909972399643
15,3.0,500.0,200.0,411.91954240195025,449.9743456778262,454.33636994966946,472.3633912707572,484.76767746013724,507.1939406319741,523.1548050439451,553.0099611187843,596.9396383950937,631.0154742765304,666.4078012534048,681.8517000021288,721.1121810915919,810.8097805136878,953.9115172454684
15,3.0,500.0,200.0,373.71320205477116,383.62970035095395,446.1231431972868,476.582390315318,486.18276706151795,529.4455798029142,552.7987458816433,596.922427459737,604.6067332142219,624.1853636337974,634.0164295864,635.6890185630879,658.0709210797833,820.2998536914364,964.9611669670973
15,3.0,500.0,200.0,295.0413572812912,299.9194476858461,493.3798772703227,596.1165145591378,629.4926106361785,641.0018667087588,655.1639950166241,668.1294987450087,689.5092128949748,704.2287377347637,709.1822333686832,732.7106038657708,770.5860198564053,832.7771276526619,905.0090957409321
15,3.0,500.0,200.0,439.40067286470145,484.4129238150995,510.3983731176032,526.3223017324899,579.0442914843784,606.563314644892,640.8143888115965,677.1213796221194,698.4474246559491,699.7144822630178,711.8754927735608,768.4485218467383,768.7923584635755,773.089525164013,885.2693313340026
15,3.0,500.0,200.0,416.77172216810186,474.96341742372897,491.8153626453074,511.2980297367769,530.5993398672567,559.8072842951776,623.2385317448652,644.7139421639738,662.6582155675475,663.7853321413897,722.3444906266693,734.797514837944,779.226878600972,782.4789026113467,897.8657616091975
15,3.0,500.0,200.0,337.8472883081965,440.56728430334647,500.5743387827444,510.2136766005363,529.3728622389938,558.4016256566917,618.7446315211612,664.3474404337614,734.0905321130803,734.1894269032223,741.3473198455602,746.3094164690023,849.4779418073458,891.5633786824988,988.9780884621983
15,3.0,500.0,200.0,395.9598675114375,446.263187353489,514.8226837650409,567.9419253968514,572.758837105178,622.4202469424465,623.1739455680342,649.7431828286523,680.0896432740954,690.6706505989378,697.2964784777864,718.3999133989524,760.229360910255,762.0143652203097,793.5358814469793
15,3.0,500.0,200.0,340.08597477741847,426.3887825343708,494.249313242732,523.8907347838999,547.4949371968362,550.1545530694482,597.0186414529244,607.379212953462,615.3177424517546,618.9158283812524,647.0981429668255,744.22708318791,833.7178322115759,840.120093305402,940.4410988987423
15,3.0,500.0,200.0,308.0481200473953,441.7933120649753,529.5491832850553,544.7280871067495,577.7540771364224,596.6917146806161,607.3194675651041,663.5220947428838,778.7465756235126,795.2639240882464,796.3098708763433,807.6058661436706,815.3227486729461,830.7267543539131,873.0660892175533
15,3.0,500.0,200.0,378.7402001831191,531.7120234034896,592.5422975220658,601.789746364291,677.7465090217881,679.2829459324066,696.883903178033,726.6848741564507,739.8555825155735,757.1043140852004,770.1017640640498,785.0776977073913,799.9711137496128,827.9469840322661,845.1868495494825
15,3.0,500.0,200.0,492.2165882918699,500.4592972570329,528.4121553227101,562.0758641275486,569.9474350627262,581.7084502979106,585.7618601881959,622.1934469452628,637.8849210874197,668.1260819130007,683.9583711687358,757.0356030791698,760.2153535784479,762.9275627603371,799.7480151342406
15,3.0,500.0,200.0,416.0052146947282,421.5457555639007,449.416832900174,480.45478028229024,511.7280976392605,541.1033348834922,563.8951788955626,594.2414691863694,671.4065212530152,706.3398091402662,712.4682858237311,728.5413793059276,804.21273830386,805.5474927134042,845.4958336271658
15,3.0,500.0,200.0,346.61949374974586,385.43160858532406,464.8430789374843,467.5378062659331,524.765354758646,564.142988754124,578.1929545767568,589.915034895884,603.1850166645764,649.093189241855,717.785222123459,731.8481682483816,878.9054300442286,889.1945478197971,975.7246647651313
15,3.0,500.0,200.0,463.7714875933106,477.2056117045362,493.5539906819297,541.866099139661,599.881494059445,600.0887648105393,710.4959999869766,783.9828236697216,784.5546806296413,836.1528237605193,871.2804685423109,871.5928884838339,893.0420217321291,904.7040037195017,924.3930504105842
15,3.0,500.0,200.0,335.5598075852287,361.66186080593366,410.7279332398448,494.3582474170883,512.73728192971,547.3814393245062,565.6823759838725,608.3012189251239,617.7714605933097,725.5800887690971,733.5056961961684,767.9905607913878,771.1394882728381,794.2600337046047,995.6329203971172
15,3.0,500.0,200.0,315.25605561534076,345.13226599753295,439.2456105200783,464.3035162723973,541.3820776525508,547.1726425632455,594.2873827099093,632.5734459692287,675.7853971569104,686.7923225716763,730.6176759932451,859.4075856669036,868.0762181657076,921.398747930842,952.4541663353418
15,3.0,500.0,200.0,448.0591308954007,517.9399691952283,578.7479333102094,607.6207387387334,614.6544499847878,619.983818533978,626.3196931234481,672.7410493972742,700.684724702988,716.2438456484856,751.3686306532405,770.0598062224991,901.3157685470745,971.4322097311184,1087.7077298722052
15,3.0,500.0,200.0,317.1936736616273,384.4592897361009,524.6181138303396,556.8291165123312,610.9563727447376,620.8485758235925,645.2761016136627,662.63333890228,667.0972053066323,681.8341465016529,705.8902979740303,725.5058042274432,770.1054820351218,824.4219280996044,954.9454041284228
15,3.0,500.0,200.0,417.417499806811,428.6297004170552,547.8982098554791,558.2134622005017,565.9128451607381,620.4141239301891,670.1547173286588,695.8375829598299,707.2055959176121,730.5858670275452,751.9135379852693,758.2229315083988,860.2081348526336,865.7372864773781,899.839702198151
15,3.0,500.0,200.0,405.2796435467991,440.97339726674704,462.10774611549914,558.1765575888521,560.7823700065032,614.0174636103825,616.7261510820199,653.3842806771493,655.5416304200751,684.4831081661239,692.9729744351475,710.5159194085163,718.919246666319,818.3314343285768,821.7241865322692
15,3.0,500.0,200.0,400.25978754069314,528.5049407517047,541.2923247847632,556.2435379355454,562.7272497588137,584.3389429356405,589.9732579099932,593.0917489650428,606.8044395208467,649.6611659330612,719.5803627413629,763.5869856368462,769.4105559084257,886.8631192443431,915.852518619057
15,3.0,500.0,200.0,245.6087377763183,319.32353009968926,447.66939937585494,487.6051453516883,496.43850874350494,536.6958295699808,551.544210562079,584.6598860630959,603.8769841801188,634.872505285276,645.2539501769423,693.1057359878612,784.4738250175134,796.4055997651525,891.7517683624237
15,3.0,500.0,200.0,487.29364445456895,553.3906395202014,557.4830080973757,572.197915616387,576.302775554883,642.0791548132681,684.832152239748,696.2604387027528,705.0802215261384,706.8677481193795,715.5080557975047,734.2844263119845,760.9328277128358,891.9471825044127,895.3048909072152
15,3.0,500.0,200.0,368.71666366296165,374.75852247246655,406.2807523846314,449.3906348110233,552.901528869297,569.6682830345301,578.3746697615311,627.7525516690057,643.832283955604,669.7758819992612,691.0840736884777,723.6729823274271,782.8661609144718,808.6180611846512,823.5535871307686
15,3.0,500.0,200.0,416.45558926844683,507.84149295480813,575.8277650439768,591.7341216507155,629.9031992933969,648.3708567045076,682.2759516507494,750.3000158297398,775.6793585209573,824.718447781705,827.3701656856606,836.3427998068875,850.1969319927415,880.9121987919559,939.5703958249242
15,3.0,500.0,200.0,427.6381023564754,467.340150704021,482.9529454028183,582.6798879895591,607.8882327540689,608.7069495705398,616.3570438257736,636.2293655983285,725.3620883993029,735.943237191649,771.3600901694684,815.6014980902155,830.2316717356554,937.7968215882661,948.8216823942729
15,3.0,500.0,200.0,268.02475501829844,346.46148115597134,366.4384348887679,415.71314872338314,441.9992358737396,459.50097010489606,475.0112249277927,516.1410712455727,603.4585539544505,607.1147620279746,647.0201153709826,651.2196979335347,668.2684920156913,743.6524087896431,964.2999115946195
15,3.0,500.0,200.0,420.50224259344355,439.7901004324418,439.9575155353547,473.1526300975681,475.0533398696624,528.8650358366245,570.1183445869863,571.6293671143044,623.2568001874365,698.6550152261143,767.8240445069265,774.7765593282652,812.1414432110078,830.2646110803906,972.9427177705971
15,3.0,500.0,200.0,408.563129504379,495.39461864220215,505.8245768225644,510.9347592008635,525.1619100630548,534.5191403508611,569.425340207544,624.6415872376433,651.9520122183003,664.1246203679805,680.2663074131494,719.5650873063469,727.6737419708471,736.7138800362901,741.8452890927488
15,3.0,500.0,200.0,500.37584319025024,523.4128704349916,532.0304201953365,557.754348642414,564.459305788766,611.4894505009343,616.3680674072713,624.0456057182012,666.9336278980072,669.4746811243483,699.3864058374961,762.7598949444746,806.5531517614653,853.7936488663424,906.8045441500586
15,3.0,500.0,200.0,339.8256806121809,409.79202386858134,440.38748396316134,473.36475369204834,488.2024999574349,527.6365943896105,532.4056791282101,578.9158468913582,586.2211870810515,615.0202893060507,644.9612254230203,740.8507551517025,744.8931205556609,840.6646987773835,1010.097303385459
15,3.0,500.0,200.0,447.8760393016952,476.01697028543595,566.0747552068003,576.2079382960462,590.0377180615337,651.8531003543785,662.0871490394665,671.6204155010362,693.3924345533997,726.4491349097915,728.2969623348632,730.4042937472634,770.2883802150906,790.4414432049822,1051.191501432555
15,3.0,500.0,200.0,466.48343089245003,513.3207659679431,527.0175316666196,529.3371955029818,588.469152316892,611.0565229886438,624.1157201384799,624.7222543740181,634.6746825066598,733.4723082230634,733.6833259088014,836.2286968073092,885.9182808157409,901.3122748524133,912.2810490460906
15,3.0,500.0,200.0,458.59376946589776,485.8278552991985,488.1513278244801,539.8588779900088,570.9056092397099,574.6515349228191,584.4318363918882,640.3501765926155,657.3417857190436,665.7298258422813,716.730026453829,740.5074101974108,757.9216264760787,817.8454789000311,872.443974638723
15,3.0,500.0,200.0,424.9708903522668,460.40407096312697,496.86326074996146,536.4295074373915,608.7265858151382,613.1320819964703,636.6476651752515,677.1457794591283,686.5630667784327,695.4286550925763,771.8105843656358,792.0697299487662,792.9439854431583,843.2772557065906,844.2670729106322
15,3.0,500.0,200.0,411.51803958665414,502.7413766094566,563.9463334476986,583.5313034553069,591.8985812843086,613.1257961027852,629.1735315210102,681.5524710921048,685.8832102353402,691.1778101808618,692.3172105600913,710.4318684972716,730.0408747436453,746.8718044510974,800.6661063128514
15,3.0,500.0,200.0,392.2428241468069,500.38412430154546,503.6766382256084,541.8567497621999,553.1932530917261,559.8420897757037,580.6546141831031,644.9263882455905,700.7077164207209,701.8939050570616,802.6134093337585,848.8377534808557,926.7607614646462,955.199933859959,967.8811924464791
15,3.0,500.0,200.0,461.8833969983589,518.5925593158942,583.7892689990983,603.1193301221563,623.5285557507555,624.4654525625731,696.8874277650519,701.1328762888642,713.0565885823411,716.6073865019407,717.8113889232717,727.3336928242414,802.7426661265497,808.3756820835006,874.4858116888872
15,3.0,500.0,200.0,362.572412567002,396.5037868962662,511.4392633169828,520.699468065533,590.0430200109186,622.0929157851194,680.6545163668459,682.2427450084829,694.8023527305992,711.4984418192219,754.6232132458422,769.189662883825,775.2000172407058,837.3991595267298,929.0614987300279
15,3.0,500.0,200.0,280.4199771454239,431.3916166029737,530.3332165513607,572.6437391707448,584.1527010813411,605.1007607687549,608.4997973529521,647.5363606468106,655.8452202520455,666.6168394093941,696.3758950493527,721.0292400619729,738.6906279168812,753.6752016807577,789.6018590313062
15,3.0,500.0,200.0,312.4860770184829,428.68617639548097,458.83529798916555,473.5454551268866,514.6299238755782,515.1135758380394,571.3395874747605,589.334795062264,691.657813964953,702.4358098281118,814.4640803365807,832.6508221933511,849.5947244506771,930.2083808210641,940.3233199826851
15,3.0,500.0,200.0,381.2077590048365,385.3155640640457,442.77354723168526,449.41659837720607,551.0386829226852,586.3906865856193,617.1658546531444,627.4710131048428,641.7938618368071,646.5270408424806,666.3846578806587,668.243198834657,784.9575538127694,872.6683302019937,972.711622397411
15,3.0,500.0,200.0,377.07458313333916,380.24834761520424,477.28276175289267,496.2617928744337,501.8926058174553,525.385178903093,642.125582125861,702.5429988094061,708.7937812625562,728.5704010891103,832.817940044926,855.0632276166303,878.7284061998485,883.5936623585792,909.990476466998
15,3.0,500.0,200.0,425.0651360516954,510.73874155260677,620.8152964106591,644.0844317354915,659.9536742833986,663.8861303433928,685.0603141722195,689.8457117022629,728.4632259829767,733.2972525352252,801.2875557772488,812.6143517511367,856.5326915401885,857.3939465463062,886.4768337213138
15,3.0,500.0,200.0,453.65711100485,475.2630243658381,490.47833132083593,514.2595367474491,586.018847594085,640.429111794552,655.3210668635604,670.8502520803778,705.116496732116,711.341548632827,731.3974201850208,871.3126773237019,887.5670998586637,914.293382268983,963.122242876064
15,3.0,500.0,200.0,397.2869587157786,497.99777955076945,548.9446683012554,555.0906240648154,555.3812865487199,559.6965630825018,576.9516435922061,718.0638396171651,739.8909689347075,748.9092636013556,770.3097793679565,806.2840545014525,828.7776558711214,892.9312151072894,971.2388441048582
15,3.0,500.0,200.0,451.7349510789036,486.16018496260983,551.8770641324106,562.9006258469337,582.0486103462534,587.7559631189954,644.6026649997758,650.9098565048713,654.2714360700502,732.21502197262,837.5889238785928,853.1371560797063,909.4806698512299,917.8921160881611,945.0072959178889
15,3.0,500.0,200.0,295.20419351920316,352.67623794138433,440.0627869589853,461.76515304208806,489.7900623625824,580.484422677545,628.3358896626291,647.2459339817651,660.9599638476227,706.1862946076419,728.8499687541242,773.7184341744675,784.0754486375926,800.8323245562099,840.906059053276
15,3.0,500.0,200.0,304.70417733052454,531.3142751614935,561.4543123389287,570.6565724832344,593.0272068838317,610.0693014648489,617.5008949737668,734.9734902561127,745.7730845132941,748.7661533328458,768.4686044328024,777.2004714556972,799.5068789997194,883.6867848395473,936.2846409772926
15,3.0,500.0,200.0,440.17865677433724,446.4220308124219,450.7077360017064,503.27949122424627,557.3918954717029,567.478329639942,679.1050749693138,714.0435302789817,739.2335436753657,754.0182456851709,807.6747812025961,850.0822349802919,866.1109648055965,935.5075742831657,938.4261643529261
15,3.0,500.0,200.0,280.3606182031896,452.01029475595476,490.51654403877217,571.5539393480366,587.416044505306,595.3966491408971,621.086123111105,661.7499169840305,707.4265961459806,790.9750748334824,811.1793460271322,823.0254407883368,871.9529805909714,883.5040971804106,988.8159034173465
15,3.0,500.0,200.0,397.97436690865857,454.6605791176898,568.8591155023425,576.2149470593808,584.9945710107862,598.0144004758247,631.9263253346126,640.9103134263988,644.9008622146205,659.5955709590271,661.9354056100105,745.8282076023341,777.4242225046308,784.1324696192872,893.8433174462351
15,3.0,500.0,200.0,390.21515364517506,443.02571032775904,495.36259232058444,524.1731628186018,533.380641395094,536.900338087539,574.6095922170227,591.0196016577048,633.3846285115694,674.18782524329,716.6523758788444,800.213324379749,818.3916127282956,843.6327130792653,857.4835556529646
15,3.0,500.0,200.0,285.38922470124226,372.89394504087363,498.2937205760328,538.784332000683,572.9254733031837,603.1808717040308,654.6227463501789,655.3342558403642,716.7575986324304,775.0238126224586,816.8898472981473,833.2090227106323,867.4823527828187,875.9297625710904,886.0567002001281
15,3.0,500.0,200.0,323.27926453388125,452.8204447272169,485.9975838408819,497.4247379784975,521.1382648547658,529.2634060783678,580.4768234454914,613.6281482632701,649.1109490483709,713.774126037366,735.0737271495964,771.3982155398306,788.4632228954939,861.1102034411986,904.9785652569923
15,3.0,500.0,200.0,368.3215630979177,482.9092072912469,490.92382903180294,529.8913538478805,642.9646863833686,654.8350229335551,687.8058195619506,709.5778941439917,717.7716398365294,723.1270895145054,725.2697351597438,730.422929416281,757.1433737325118,780.7075240518695,956.1620062867509
15,3.0,500.0,200.0,368.5069657109526,448.9943280253782,449.22879931208837,489.10403175817606,491.4554198123149,508.23419382940915,524.5453632825684,544.2641885889077,577.8564721236949,640.9236819259615,672.9535742505207,787.1613812123707,810.8700340267292,811.7533334518516,1042.5564863415525
15,3.0,500.0,200.0,388.99506907172326,423.3847441168098,448.00652205643263,500.6408801363082,500.73277032433805,510.4627737540208,539.5220368322834,553.463761020528,564.8556643741987,623.3030686157929,658.6875097679591,758.2608582199164,771.9498372131542,773.7096425561082,801.6968933021434
15,3.0,500.0,200.0,443.6996276531444,455.3408993886153,541.3895367673327,604.3210159283321,626.7618858509097,642.4964272728063,655.9009768517549,693.5185284803663,708.2869147678836,708.5354590820957,745.1430491098789,766.3035518957819,802.5327617618229,837.9819284287079,982.991284567345
15,3.0,500.0,200.0,297.72092801090946,428.9992000824193,443.5170303357937,446.3078574658424,483.8011205774546,496.4113010375115,552.3898050496985,594.9761524229702,605.0465814342185,640.0218021112426,707.6796450543767,741.9630500498102,826.0492444361741,849.5384640313582,887.4591153064819
15,3.0,500.0,200.0,356.884625756925,488.1735106853534,506.07788934384644,509.276019234962,546.7529443736593,580.466577841953,638.8170791663189,678.5527971595054,688.1352630249428,699.1155469740922,725.2704009522525,750.8586646378673,808.3133369186262,848.7457067601605,858.8275823916664
15,3.0,500.0,200.0,353.1873376420964,442.6462607562987,470.87979501507357,519.4063860382212,531.8434456016043,566.4111900108402,573.4910360010759,607.6947509509957,640.8201425038144,654.4880551489821,677.932144657596,705.320716805179,774.2249484043637,885.0350620235644,920.9898651914202
15,3.0,500.0,200.0,278.98829185407806,348.1309522120241,539.5231253979935,542.6731745977964,574.4827898398478,577.4864759755455,581.799601547002,583.8144947823857,647.4742557658712,675.3367514289685,679.4336440002744,764.6735897604141,767.8520037567547,768.9470843603556,802.5798039922373
15,3.0,500.0,200.0,367.24835158912185,443.4462559044928,525.0438962795135,541.6623487888953,578.4363711910953,592.7688717305173,603.0641334397651,662.0281361311195,734.4676661028348,746.9195779899125,762.7399817789251,774.7412971640234,917.4717993510023,989.6526300811712,992.41943435386
15,3.0,500.0,200.0,414.99814925895066,430.14128825222974,432.3027724494974,466.9938584626043,513.2356387094088,571.7333105647765,572.7106197683414,651.1746298811634,655.8380456319289,667.9520723648238,692.9154221033959,694.5346234749883,705.9922136049406,950.669561383581,1117.5071824505194
15,3.0,500.0,200.0,326.40230214267206,416.8151801418163,443.59855193755254,500.8261109106733,545.7997186682084,550.7610412702118,554.59674389479,594.5514667337441,656.4949544436088,713.7621285444105,716.654797137429,716.8181053650281,827.2159460545754,865.9355635707801,1035.7083838757126
15,3.0,500.0,200.0,339.25225555140946,346.15658861468194,430.33390753440955,482.791749517816,523.578929699011,649.4255370957765,656.2993300864744,683.3628215947847,710.2857057703421,718.4154803079567,749.2267041383379,801.5277422121032,803.4341434924796,819.0235934242518,989.8544360147959
15,3.0,500.0,200.0,420.97900847909784,467.94698593704754,484.18732232413964,519.0002193028711,601.0545645580034,616.4665433010316,630.4984688144024,644.360701901768,646.0657602241065,766.0277220911025,773.4022279972866,807.2752289067965,834.7826083975862,862.0556967399546,865.4278868662508
15,3.0,500.0,200.0,302.295952409537,344.48480981219706,423.3708319260795,454.8783354992613,501.7275092180643,538.4564414021135,560.5147353978864,601.800920022627,652.0819236290794,667.6789638048683,675.178646566801,701.4865037292354,778.7862276795717,964.0030476155627,1022.5556486587831
15,3.0,500.0,200.0,388.16378990713247,408.4776331430385,453.03618122481936,472.1521031078181,535.8437794543761,548.436982450073,557.0106147758511,559.166992700873,653.5470715307426,675.892533871671,715.8601067149979,717.7653211108134,836.6969269944555,851.662022929061,930.9508528336319
15,3.0,500.0,200.0,410.00589362756324,466.27509337035576,487.81234539187085,522.5831862966887,609.9084502692724,642.7776869426903,657.7610945779306,670.7663411657563,689.4685037418071,689.5303778904738,690.530447098892,691.9623681199176,790.6887582941747,822.9423603260382,945.6273190228617
15,3.0,500.0,200.0,539.8399295512447,540.3711194229386,544.5034891797086,547.9197312199225,582.2412217007,586.8897741649923,590.354528360474,603.6972273661286,627.5745036186049,664.5047288571176,666.7968646180715,692.3089605117227,753.2147965088392,805.9759608617943,834.4458563545813
15,3.0,500.0,200.0,341.8364821553379,390.61440048152724,490.03110928056094,547.8553126448656,554.1884767635893,561.3033429966554,573.0938844676718,575.5965259367624,630.0223304798634,636.2438376823584,677.0028542468044,697.9861886855679,832.3165189523902,857.4468594248222,912.4539714463028
15,3.0,500.0,200.0,248.94328768692702,487.0471396947518,514.5645683759092,600.1991526003462,602.2255857805555,604.5653332184779,651.9064100313826,667.9544490423901,704.6326856287972,708.2323957836456,717.3253207623346,734.5237448117117,759.1543906123874,765.4594405750726,861.6521300148507
15,3.0,500.0,200.0,292.03000868434947,344.30076267457406,476.79263057252297,477.4683593565928,481.53946428013154,487.0551100044882,497.90980529228284,546.674743001412,583.4296984910042,594.9409812630406,646.8515397466867,655.5407586465257,677.785365305749,681.017751975772,811.9236442638987
