n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,optimal_delta,best_relative_mse
15,5.0,1000.0,1000,1329.0787208390775,1593.676059923795,1698.3337562647735,1701.8448467035535,1707.50920948996,1712.068213541132,1790.6816775397556,1868.848523478256,1966.7904937342519,1976.5605079505585,2012.4941311877496,2119.948955573773,2131.1789004473794,2208.2169004438765,2259.4094332057657,,,,,,0.061,0.048844611778986094
15,5.0,1000.0,1000,1483.60074773169,1710.2769128446362,1721.9014663707767,1761.4066680634683,1783.5049031668118,1793.1328846830447,1869.2961798629287,1871.0406238087419,1924.8927970850684,1925.0617878976898,1956.4281087889258,2004.6979795227512,2008.4228297169038,2089.7714154939586,2135.9136579114574,,,,,,0.041,0.01911673178235164
15,5.0,1000.0,1000,1699.4565403570373,1735.6885906365492,1856.9930348263379,1857.7979114158793,1881.0134516782264,1886.301228562234,1956.3621080320945,1975.6880538286684,2007.8144431140827,2008.6580086852478,2044.4463892657764,2051.765353580484,2080.8904416836635,2086.561941590611,2150.1259974528275,,,,,,0.011,0.15248693764756927
15,5.0,1000.0,1000,1483.031680409215,1526.8250535299296,1643.6676876317265,1706.0872413061809,1765.995699503246,1783.0839175901356,1811.631707473139,1816.3943500081482,1934.309218922491,1980.4625985896523,1992.4016707400692,2005.682432968194,2054.7468437176144,2074.157621589101,2096.175655247154,,,,,,0.011,0.012458652211894747
15,5.0,1000.0,1000,1461.955647650795,1733.8212524219377,1747.044475901856,1836.9907256836009,1913.8020528651173,1922.9278982383373,1925.5440673078338,1964.9769165838825,1972.2233124808972,1993.7206984034988,2061.955969876121,2110.0176007569744,2145.9607712966526,2206.8376457228987,2220.70270116213,,,,,,0.061,0.0007212078742513225
15,5.0,1000.0,1000,1443.395960497102,1543.8795018087003,1606.8116137682428,1697.020787671575,1736.536239060392,1771.0913348265394,1783.7942719874284,1829.7126461512598,1944.4817376802039,1963.528345330893,2007.8072153049843,2021.7704246140877,2023.5188005465168,2052.220379855034,2130.9994648252286,,,,,,0.011,0.013580959358822408
15,5.0,1000.0,1000,1521.9123883575585,1756.663537201917,1761.5590804676021,1763.693055863102,1811.6643213621187,1885.5995765057883,1922.3176522141212,1934.1974831335697,1951.6714000732327,2016.02977024899,2086.5189604275156,2154.382907976061,2155.823895562493,2197.1103526735246,2252.916748761253,,,,,,0.031,0.003657149139390691
15,5.0,1000.0,1000,1549.821146438625,1584.5087879880764,1729.6869218413742,1744.9392722687912,1856.5712267384288,1907.2090943048306,1959.0189185994748,2051.9150737519712,2053.455466467076,2105.203624669704,2159.933980025775,2209.6758045900533,2210.882938657306,2229.990069723497,2403.066147094542,,,,,,0.011,0.031378049924238434
15,5.0,1000.0,1000,1470.8949689484323,1491.2706418141197,1615.6792190104409,1743.3327989842933,1840.5814130157326,1845.8728887262323,1864.8410062627122,1889.047683718412,1940.1330637861065,1980.0971548311907,2004.3443245065623,2035.2054674915398,2086.850865129297,2185.2717772421265,2224.6609234477837,,,,,,0.031,0.015974543840244566
15,5.0,1000.0,1000,1501.2083482860726,1675.5233667111283,1853.2694013110677,1933.5373883217999,2010.9326050081902,2031.5170985588734,2038.8990258421406,2052.4281502293293,2100.220443041415,2116.7808395517936,2128.177477774006,2131.6192824435584,2152.7251884143543,2256.086827076721,2310.5981208453877,,,,,,0.071,0.006491920701369749
15,5.0,1000.0,1000,1574.835461996279,1748.8555506858022,1762.5985522449064,1844.0939229731039,1859.223987537412,1859.4591338723374,1886.6629452735663,1886.733778295677,1899.7442061710362,1920.9905877533856,1941.378448903957,1980.752789795656,2033.8895918313524,2039.943853508454,2270.1320112211324,,,,,,0.011,0.07107734892480534
15,5.0,1000.0,1000,1389.076260431334,1687.6586272328018,1702.292695329435,1720.0789191130407,1725.9551769345726,1790.9556304847154,1875.8696967920469,1972.7619846834782,1992.943867232011,2021.69265671413,2030.0605901105484,2037.4443576624735,2087.5593758525893,2143.2162832391814,2209.5069077146927,,,,,,0.061,0.008690233718562266
15,5.0,1000.0,1000,1260.3781719373387,1661.4578757678237,1755.1936624926598,1790.20430662502,1815.8699407842823,1836.8302084457962,1839.544276734972,1887.44512994183,1921.1933812580862,2021.3366794388533,2033.130631130184,2109.916091934754,2150.250154720966,2162.363511046216,2197.312205247421,,,,,,0.121,0.01510758265012861
15,5.0,1000.0,1000,1428.5900545749569,1610.8074839572828,1623.9821266986505,1811.7192413804112,1853.0496056673421,1891.6426003239192,1923.3775857009086,1939.0103713328142,1965.2753321152172,2049.9619034475536,2064.4949532754154,2070.999115963104,2099.4593870049866,2103.910099356699,2185.1896944171995,,,,,,0.051,0.011217420670939508
15,5.0,1000.0,1000,1438.427521923279,1689.2695688879835,1860.627527051522,1862.5269812556455,1886.1174349883377,1941.68182336899,1960.110412391556,2034.3048019343403,2055.3644099279836,2059.2526694857356,2080.2970019808104,2101.5880383807657,2109.7489895224835,2181.273123313057,2221.7375400788806,,,,,,0.081,0.001365478096282363
15,5.0,1000.0,1000,1409.6850123286188,1577.8937522909505,1650.1109705251984,1691.5702672101197,1732.9195064574153,1746.936944396051,1891.1780867258485,2034.0574744709313,2090.0410701223295,2097.089219963059,2105.5088023901026,2117.0841601565053,2160.7991304755687,2174.5319541598437,2239.421646962432,,,,,,0.031,0.058171810176255036
15,5.0,1000.0,1000,1584.6447063450132,1726.5751057322104,1726.9236109648539,1738.7897052587218,1802.873605432134,1919.2149655526869,1926.9432503095984,1930.0531804926727,1933.3502704972652,2023.0116548696726,2040.4249702834538,2077.9135595404678,2093.0936005787,2094.8863599256,2205.0070122694283,,,,,,0.011,0.020227524876762965
15,5.0,1000.0,1000,1386.6507318442978,1484.4013477629726,1575.6318821811697,1603.4087612923472,1740.3192079932155,1861.2371256918489,1899.7698424025743,1949.1492674590704,1975.6863700409283,1977.8253883093066,2001.3914125919148,2065.249365901368,2097.8109330115017,2172.8098238854595,2260.6048171088814,,,,,,0.031,0.06470411287370224
15,5.0,1000.0,1000,1601.72048293009,1603.6448981777276,1651.7558959786274,1689.5917539528004,1706.4831219645334,1839.1673582004796,1883.0405780066926,1891.4666062841486,2022.3665867242503,2044.0506001765068,2064.9703099989306,2086.009144700446,2179.9847775255876,2202.6624688335846,2213.9385408941207,,,,,,0.011,0.3001841812914166
15,5.0,1000.0,1000,1345.4323139714509,1604.096683295938,1619.4490734961566,1645.3642590633217,1689.3407662468312,1691.5014116498555,1900.1084760755864,1943.4369405921052,1975.9206379231316,2080.4739187866967,2081.717833937287,2098.0177302674842,2177.0646041482746,2184.4672147410856,2334.699338991498,,,,,,0.041,0.0770422626063665
15,5.0,1000.0,1000,1570.456511009327,1735.3016402327862,1737.7319627970817,1830.3985680670594,1896.3534187279893,1940.417287758375,1970.2104478587353,1984.1771800491983,2006.6097341028362,2013.90011195863,2122.6593103986934,2133.2655230244136,2142.5532068899465,2145.0439548469994,2211.1119580201866,,,,,,0.031,0.0075607777871895794
15,5.0,1000.0,1000,1594.3882874762699,1771.8735921945704,1808.5876363326165,1821.4018556139295,1823.8169696304683,1843.7549302626735,1900.5563887763583,1906.5045773802235,1937.0016160786413,1966.82106429747,2009.3433770916542,2120.8522826598764,2139.4929532230435,2145.6707644197186,2235.7566472220424,,,,,,0.011,0.049788860211038025
15,5.0,1000.0,1000,1355.2839860734896,1551.908295917509,1675.6970583453115,1723.5097057242685,1852.1080705455142,1899.6568040292627,2003.124607013417,2025.311121174014,2042.8724301392508,2080.255052734549,2147.1842205784787,2148.7971625194205,2174.3664964147147,2189.96304915759,2202.8222041855715,,,,,,0.081,0.0692200949706339
15,5.0,1000.0,1000,1180.0843830202616,1552.8121159017205,1606.247702251271,1628.9270985598482,1757.3967361166674,1862.4783559295174,1954.8650000794867,1960.7062376381102,2024.804981573094,2155.496958078128,2174.0521135299623,2189.2330772469577,2238.3454657869947,2273.9655056416414,2332.1086003538735,,,,,,0.211,0.1713707471868168
15,5.0,1000.0,1000,1410.8480122267729,1587.0417421601642,1653.710070060453,1791.1596160859037,1849.1542990925245,1865.0708604454385,1867.099389722954,1867.9495544022425,1997.2777653094054,2010.764609034745,2056.976618060791,2072.585529635191,2114.4489808439084,2155.0585952162805,2253.371301987444,,,,,,0.061,0.022898281150480614
15,5.0,1000.0,1000,1376.880586177227,1489.020152258929,1706.4287748787801,1714.7225770033847,1864.0391028766894,1933.000659200572,1975.143236327422,2018.506812343417,2018.584294012618,2069.3548407364724,2082.311165160949,2084.0765027994544,2120.728989838989,2151.8563965091707,2173.462367062868,,,,,,0.071,0.0440368051617581
15,5.0,1000.0,1000,1475.147120831813,1564.12475679917,1746.0332648357285,1765.4952758615152,1803.0806001874353,1825.599475750218,1909.2708698862111,1933.8868524554955,1939.6450093290437,2051.2801554606854,2074.0196994191238,2121.1269908864824,2125.1225872028535,2172.137082299282,2248.8811488450488,,,,,,0.031,0.014157256745870494
15,5.0,1000.0,1000,1278.1649266781508,1692.8861780595264,1752.1305726371306,1766.7639592399655,1801.0826179488736,1857.8636903631796,1859.5561605119788,1893.8354977324627,1940.9928897251448,1950.4561746809777,1989.1175675913912,2060.4578396996053,2075.753542405675,2136.7222854589436,2243.6750795278417,,,,,,0.111,0.004863242643423121
15,5.0,1000.0,1000,1540.7112973260396,1671.2268579429506,1714.5306628456146,1849.7896483478755,1859.0125912890626,1876.4751726950985,1891.1259049899684,1895.3818360029413,1972.9200015629644,2017.3340423253987,2022.22252429556,2052.411948713001,2122.902710066743,2125.8899728440333,2177.910828010101,,,,,,0.031,0.007001081425335963
15,5.0,1000.0,1000,1455.2436068728532,1494.209597658337,1741.81485612924,1748.537480991787,1774.7068675359744,1805.3799313199434,1855.9834260168413,1907.481758411453,1949.3875116270685,1952.2102931406907,2019.7372954778723,2021.882139675331,2089.3966984740614,2124.6195067127187,2195.072518564737,,,,,,0.041,0.008070543878025074
15,5.0,1000.0,1000,1499.8187600451793,1586.0548761356476,1687.6979716709704,1775.6570471782209,1856.832648837909,1872.252988452856,1930.6869321348115,1935.734776669221,1952.9337780089468,1984.1609063485207,1991.2409980385587,2115.6964389117647,2118.513017393034,2181.345307212481,2199.8324072248606,,,,,,0.031,0.004224992906418729
15,5.0,1000.0,1000,1568.2030713803908,1631.5096389970613,1778.7305946783194,1789.3570323062354,1849.7137483209196,1888.7206677057316,1927.3168536905819,1967.964581896473,2009.1680079907421,2039.6845524257044,2105.114262960107,2156.501625781094,2160.8236305477967,2208.4849620002506,2287.5956328839056,,,,,,0.011,0.0019552976751868673
15,5.0,1000.0,1000,1548.8658876096392,1737.2615834396745,1834.284047240382,1840.745225356758,1868.7282546914487,1911.3797118835046,1925.4352050964135,1965.9551461148108,2005.3745151065555,2022.4614622770582,2031.1657592983922,2048.433392098597,2136.4565651564135,2225.5049136053394,2236.765668571971,,,,,,0.041,0.013577518664806054
15,5.0,1000.0,1000,1440.9635213024444,1662.1400193665686,1687.0570712981685,1743.6495715369533,1748.599287584757,1807.682856794106,1818.2985700483368,1828.2872681498552,1834.7888633396708,1850.0196211694933,1993.25063851037,2007.894790596057,2050.8215411584065,2070.3987306459126,2078.2362986850867,,,,,,0.031,0.012925095228419276
15,5.0,1000.0,1000,1567.6614987457465,1694.1893397042527,1769.1688464196545,1773.327163818789,1925.3615720184016,1932.2770072144253,1950.2014790840904,1981.4192187831122,1988.5393173896246,2036.0153097889674,2089.5124705362878,2095.3746010411355,2108.1103815159368,2130.9153633656742,2243.1067138907556,,,,,,0.031,0.008511870310700376
15,5.0,1000.0,1000,1376.23150072171,1561.1190293846385,1714.155039189329,1744.913298978527,1747.7015848309347,1858.9083894511768,1909.4610035958149,1909.6437165990242,1980.522077811835,2039.2296839188784,2078.587483468701,2079.4405189110958,2079.68875031726,2132.627792321494,2263.742709603914,,,,,,0.071,0.034216006118297455
15,5.0,1000.0,1000,1479.661562598015,1641.6387981719972,1798.1446853878992,1820.6961539752624,1835.943650821487,1876.7923573329842,1905.2779250156118,2067.2441420755263,2076.393027624992,2135.1458679792236,2150.443069495869,2183.018368179529,2210.331724948779,2259.993703046008,2262.462744777089,,,,,,0.041,0.024636604462242365
15,5.0,1000.0,1000,1477.830279807935,1627.3545140377253,1634.0714314063584,1646.556943030042,1702.9132156604805,1787.1981571718989,1871.4078737502014,1879.416013912645,1915.6297586963144,1931.1119554683441,1950.7525460063987,2043.26113892778,2046.349609944253,2093.2183850092297,2102.9560603924515,,,,,,0.011,0.00311852585349806
15,5.0,1000.0,1000,1418.9654169416128,1704.431080838533,1731.8138629952928,1843.0085710847293,1886.6007777447926,1921.649060405416,1957.3948010839965,1988.919019162844,2102.491755183546,2115.574419492607,2123.1267075713326,2141.1813090772494,2176.6643080145277,2307.854889614867,2353.2530188051155,,,,,,0.081,0.03339013598862567
15,5.0,1000.0,1000,1550.6028883935883,1688.7912284750537,1858.5192547433676,1861.1694235944092,1865.9931623035177,1905.2490695847118,1910.4634929317515,1950.6611693651535,1960.0843983147806,2023.7224498515384,2055.704345136639,2061.4244915763493,2103.388145748433,2217.132062688689,2223.752580154057,,,,,,0.041,0.015260141779427593
15,5.0,1000.0,1000,1464.0586270176502,1503.5092859383028,1678.6131159879842,1771.8617338133945,1833.9530206252903,1842.4992412286501,1860.9892807538556,1880.1570685206107,2016.139431205164,2053.9488677220706,2136.3589752401285,2189.7322391795615,2203.3541712745778,2216.691596696023,2250.981875885204,,,,,,0.031,0.04678464600617677
15,5.0,1000.0,1000,1265.7985727789096,1705.7795162074835,1740.5784767043947,1808.2929859654976,1858.5817157558383,1916.1937257522789,1961.9000537797806,2025.136707115527,2037.5916818029953,2154.799753038732,2179.439084837067,2192.378394215256,2271.96097825734,2279.093276792322,2381.4406488038176,,,,,,0.171,0.06935515367406048
15,5.0,1000.0,1000,1398.9314885449753,1676.3126843248665,1676.5657715088182,1707.9507673646776,1709.254569529543,1873.3051686837628,1883.2713856122284,1974.7676602269096,2022.4377450257325,2055.339651894754,2056.401807380862,2067.596071557901,2075.299191916606,2115.445637684774,2169.4683641672054,,,,,,0.051,0.011945974552333061
15,5.0,1000.0,1000,1637.455843025417,1765.030576977386,1855.0712500324428,1978.7031060150866,2023.3495083649937,2029.903028790892,2031.4294459021276,2045.397874650111,2049.753125048014,2052.097148594995,2069.7372463578645,2079.564467721537,2175.543245736678,2255.59553531727,2407.8670074247557,,,,,,0.021,0.0269941397356697
15,5.0,1000.0,1000,1423.7380774249011,1575.5535570710442,1618.845584129279,1786.2430770374494,1798.766429840245,1807.3712840627932,1820.1444122172784,1823.4603137838997,1891.3399927152223,1896.990491253959,1911.5623499376195,1962.3305782148232,2125.626225856304,2175.5716341856296,2277.7433167505296,,,,,,0.021,0.01502410650944007
15,5.0,1000.0,1000,1405.8123396104277,1756.3186314439215,1769.4302133706947,1771.7141199662565,1810.3742766953696,1844.8515525021796,1863.7688196048005,1927.3189712237981,2036.071082631714,2055.544601892991,2098.469922829223,2104.6489552925323,2113.362184827074,2125.7855109791617,2400.421751599544,,,,,,0.061,0.007447818883840554
15,5.0,1000.0,1000,1347.9600145089823,1703.1837955437736,1729.601903622294,1744.6167754486514,1777.0651151858183,1883.6667064092198,1892.4347954238533,1899.865196434282,1901.8815043851737,1906.3738643433144,1944.8587845780755,1983.5744574757455,2117.4124328844237,2162.951296303941,2173.9385096347837,,,,,,0.081,0.001194947346165667
15,5.0,1000.0,1000,1710.3580023267177,1764.163436915324,1905.6475945714283,1914.9958359328152,1919.460723039103,1930.5857912344795,1974.418912128605,2006.9977808897597,2035.5736550720303,2087.0702205191524,2087.5511870821156,2109.229440206243,2117.248269261365,2165.066066141215,2281.0413234153903,,,,,,0.011,0.0989683353893754
15,5.0,1000.0,1000,1332.1025354883468,1673.0548383412997,1721.7645475038232,1742.8687827633353,1765.8442043564633,1863.4759996530188,1909.8920562468334,1916.959828318934,1928.5195268020557,2019.976731068391,2023.4863346596721,2179.907474630458,2184.6662322225875,2216.056924043726,2245.7511311581147,,,,,,0.091,0.031881134403269826
15,5.0,1000.0,1000,1296.6512839991167,1367.1822054064999,1526.6777196299192,1642.043391835387,1738.645586464224,1747.6621814409232,1760.3586719227053,1903.7454569333813,1955.8715507923112,1976.8970375543822,1987.547902786714,2077.2013705277877,2101.9851346464793,2137.4352261588906,2158.0240162886507,,,,,,0.061,0.10920912758857804
15,5.0,1000.0,1000,1482.894716865997,1673.677305977652,1691.8320019590883,1711.6472430336053,1720.974105396885,1733.736777915767,1856.1981007523518,1895.8948374176375,1898.9035303639785,1900.9538266311913,1964.9715923144024,1968.2113288613177,1987.2454133808142,2039.3969550585773,2059.0755042009396,,,,,,0.031,0.02654971853593784
15,5.0,1000.0,1000,1335.6158702077942,1453.5630013773036,1686.1217005634298,1690.7385505425905,1705.7289948651242,1761.0851220209324,1824.9313605308112,1831.3190451899209,1850.6637184100668,1853.9866726379444,1892.34813524888,1909.6566262522572,1936.2937596590386,1953.9150609312142,2050.4330632763726,,,,,,0.071,0.01237851904695002
15,5.0,1000.0,1000,1548.5708288551587,1618.3225951775935,1827.9303068216363,1837.7056025066086,1872.608410859378,1889.9027786597276,1906.2050918842933,1934.0973993306925,2045.6803071269494,2079.5367205450566,2080.973762391187,2100.333876385761,2110.2527213739468,2137.274449722275,2192.9906022389005,,,,,,0.031,0.008232412861551738
15,5.0,1000.0,1000,1379.4147832570386,1577.6677236164733,1752.2214172100805,1822.2288904083412,1885.0509147331495,1937.3239111664907,1975.285880566092,1990.0758500782817,2006.5681441580095,2015.482500882274,2024.2084619521422,2039.312359053679,2150.1753324054016,2160.8638566697427,2162.2290041085103,,,,,,0.081,0.010947752519750857
15,5.0,1000.0,1000,1513.560599123695,1551.5439300640862,1774.9529198569576,1836.2637257693887,1843.3962194251694,1860.0483824661392,1890.4334311888017,1905.7558869224272,1929.3889242151981,1935.5308035530884,1990.333566937019,2124.6097295208774,2168.9655749474505,2212.284128628924,2262.9463100811863,,,,,,0.031,0.007319104559486199
15,5.0,1000.0,1000,1436.5784932608299,1708.566514798751,1799.967354945055,1805.1235494842167,1825.731916422359,1865.447890095275,1878.7069577616458,1884.0257989017541,1889.6750514684072,1917.810556617569,1928.4159629786488,1931.6828341116307,1943.1761893431963,2083.686558885178,2193.266929644917,,,,,,0.061,0.04074031981270881
15,5.0,1000.0,1000,1383.8464059720402,1786.847847889817,1798.750965842821,1829.3240554883241,1841.7273524740715,1935.841461116777,1936.7217548769463,1948.282665230519,2011.1973245093325,2061.969943437197,2065.51362832866,2078.2431228682835,2081.005000797092,2102.8155652315536,2188.5915495293707,,,,,,0.091,0.008066539233693958
15,5.0,1000.0,1000,1281.8870116144217,1533.7275689525234,1686.6799635974423,1780.2391082481727,1844.7015959383411,1882.2566130759656,1974.2351522011722,2039.9201081188567,2043.461692079813,2057.6370892548434,2112.284358135992,2135.3572216573434,2140.8405034466787,2192.9144838805005,2335.9593762064865,,,,,,0.131,0.09159520110069869
15,5.0,1000.0,1000,1434.2806694820883,1584.1466446405243,1792.399251353393,1795.8287162727506,1870.3638413903286,1907.5753759828244,1944.1507844879834,1964.0417359176668,2039.0565660182922,2042.400601386045,2071.3719245337843,2088.3530705388725,2095.339722924604,2160.171065630372,2288.0608525508023,,,,,,0.071,0.013535165535467167
15,5.0,1000.0,1000,1582.7956021268224,1700.706241658144,1711.1883337053143,1849.113191610526,1869.3067930258558,1911.3660454586764,1937.8447510890496,1942.8974166433068,1957.5458185186453,1958.201602667235,2063.625004375692,2094.6321579419227,2119.5016112062826,2161.6951256672933,2215.1908634542733,,,,,,0.021,0.02130889476271304
15,5.0,1000.0,1000,1552.1361234724468,1564.1991540790432,1570.9205907151866,1776.6621644159543,1896.9508736231899,1929.3631772219437,1933.6719815493195,1947.6881319284398,1958.1736631527315,2016.343080079328,2039.7614588931624,2051.279444227045,2150.6828806170624,2305.717392464166,2323.2410215198515,,,,,,0.021,0.010657194371783182
15,5.0,1000.0,1000,1236.296662132374,1472.9901789801088,1537.0359269260655,1601.489845206686,1613.0026346015277,1798.004920498008,1821.1954358502107,1833.6222989760754,1855.010357889346,1889.6165731937056,1970.4294858512965,2012.7785896414648,2032.9314219879786,2065.6813767133285,2184.9681018493507,,,,,,0.091,0.08902183142559583
15,5.0,1000.0,1000,1509.006689860119,1765.7123711842278,1829.590845323042,1836.1557179232059,1848.7940676827443,1924.7873270496661,1928.326093134826,1952.9381377691561,1995.8273398319257,1998.1818310530152,2039.0289774915734,2045.2806578528807,2059.917004307218,2089.8564216761743,2279.973152869837,,,,,,0.051,0.02073649249693562
15,5.0,1000.0,1000,1645.8846788423061,1846.8120443450666,1854.3984480142076,1858.9690153338402,1979.2445975315538,1992.8058096555728,2002.787463006136,2017.1412418741022,2019.1987405253647,2065.9527658382294,2111.0125734949434,2163.999141287645,2167.154402259217,2198.0063101797386,2327.0772382643363,,,,,,0.021,0.04660670762091855
15,5.0,1000.0,1000,1659.6711535180789,1766.4758181757998,1767.3589498061708,1869.8255184069826,1870.5681118521675,1918.1715333193229,1931.8187185965107,1938.993047416679,1940.2496986435444,1966.2059534177458,1979.7866855111,2007.4954501356694,2051.03523252745,2151.440202342976,2171.999137257489,,,,,,0.011,0.16188104142407056
15,5.0,1000.0,1000,1498.5320423490816,1634.684458243271,1704.2978251520124,1829.4997070080217,1831.5334633880746,1906.689646360026,1958.1639261862706,1960.7809102672513,1962.3749895748902,1984.0158097427066,2013.2012853698589,2046.1451281306927,2136.6279062529557,2190.2228902190473,2324.888436585064,,,,,,0.031,0.004812749708249833
15,5.0,1000.0,1000,1283.890077009788,1588.6988191160667,1629.403775827981,1697.7372833049349,1780.2100844268653,1860.0900651824622,1897.4535407480646,1968.1023012036298,2013.8132451483,2023.0280637552746,2094.6187185802255,2094.674829204651,2175.5796734699416,2297.6154470485744,2323.4788377372342,,,,,,0.121,0.0994272711011821
15,5.0,1000.0,1000,1373.0015900463693,1713.8211565066988,1730.5678034798102,1848.0393086410554,1861.4582093104416,1873.2230322550208,1875.7376459756522,1919.1601052629046,1931.778902589614,1946.702761234507,1961.9018161663973,1995.2289838946635,2033.3043088904699,2073.4057992222615,2348.741956092028,,,,,,0.071,0.000573156368585452
15,5.0,1000.0,1000,1453.0177376885758,1679.8539833963112,1723.6277415660652,1788.1675224215921,1794.6364005284117,1846.9551921960926,1876.634170274965,1953.5107923037099,1981.4774855192209,2001.810225212169,2008.299697477958,2036.4720945900815,2121.3948899966103,2205.9599655479506,2217.425114227074,,,,,,0.051,0.0026108240032108013
15,5.0,1000.0,1000,1355.2316674876365,1477.2400753683241,1524.4268111922634,1690.8744084032296,1727.696045496295,1752.2270615806244,1798.637478691685,1862.6547892741687,1864.1436847387174,2073.2447875020334,2079.1932203490724,2085.826595960676,2106.8945226805017,2158.264464727241,2228.4914823490535,,,,,,0.021,0.07994748247490244
15,5.0,1000.0,1000,1363.3131004005156,1478.7712824235573,1525.3431253278388,1881.5927347876845,1886.1829108487673,1917.3728370466752,1979.9936308419578,2002.069669625123,2047.3030535179223,2064.123566833244,2068.382997887973,2091.255842408342,2147.767915488198,2190.50427282532,2249.831868645764,,,,,,0.081,0.06531337106895449
15,5.0,1000.0,1000,1326.1668822853953,1756.1869442335587,1811.9373403909926,1864.3384083287463,1894.9786848470937,1909.0796191817462,1929.6826850017019,1974.1482087056545,1978.427306706607,2001.3595281354353,2009.1284218264318,2096.047204209876,2105.7896236649326,2299.7833848056307,2315.5792025435344,,,,,,0.111,0.0017219649390215301
15,5.0,1000.0,1000,1520.7985788740657,1596.076117422647,1786.6991498191383,1797.8476417898733,1866.1200797892277,1943.163086765163,1972.2053164073695,2086.4730861473554,2094.332421855728,2139.1532533787195,2165.4453593816515,2170.810223626852,2177.6736103477074,2236.373405968463,2314.1316284754926,,,,,,0.041,0.024755424826566164
15,5.0,1000.0,1000,1546.768814832185,1714.1761051940334,1731.7046715355077,1753.1907221660178,1754.2541130300422,1815.615138027124,1884.1169431039054,1911.8388033746742,1962.1785997320462,1971.9466649696924,1980.7328420203228,2074.294680915208,2096.1250784405347,2123.6112470596486,2165.5057527945633,,,,,,0.011,0.011932563365461064
15,5.0,1000.0,1000,1505.8978799607576,1736.0571993795693,1743.3497541353895,1757.908274211281,1788.2982148324818,1806.2100757684073,1863.2082824523063,1987.7863558356466,2061.5011150605833,2063.503753299191,2101.381752823807,2134.6496009004213,2145.609826399873,2156.5558462865147,2215.925418380578,,,,,,0.031,0.0068695683314991185
15,5.0,1000.0,1000,1583.2586230754885,1634.690448763793,1698.8049785003072,1845.150501676771,1902.3737392536295,1902.494601302113,1904.6611548165683,1917.764828724693,1935.9227780911601,1976.4548152672223,1977.4273172145226,2013.4298123645458,2017.3042705305438,2125.4034969589475,2137.0897396087157,,,,,,0.021,0.04439048611864523
15,5.0,1000.0,1000,1525.3929340211507,1734.8129299512925,1865.7930963519652,1940.0325743507442,1953.6809073096795,1957.150716708038,1984.2593025293422,1989.4520621445313,1994.8453356990142,1999.0177389739372,2001.4578844322905,2072.4779168242503,2156.0644729133355,2191.522364194755,2267.6835100135586,,,,,,0.051,0.02171919356014855
15,5.0,1000.0,1000,1351.0974413230595,1697.0684096195455,1721.7430727233307,1740.1735371802408,1766.2844098131839,1886.654934122225,1890.6521537045057,1944.2915538174584,1999.3735933949708,2067.521028453358,2067.5617229997933,2095.523480848958,2134.1693795704023,2242.647954945757,2386.4865725585787,,,,,,0.091,0.03693601322660901
15,5.0,1000.0,1000,1598.1584789084216,1690.3001051835317,1694.9607991556252,1907.715369866919,1911.7908142697202,1924.3324270588191,1928.2761641751829,1936.350324929274,1984.4288732235032,2030.2967421523963,2054.139430143263,2064.84099795578,2085.592565170362,2168.8441159024087,2229.3436947766854,,,,,,0.021,0.01933304004806217
15,5.0,1000.0,1000,1628.540608827403,1648.6729758754884,1711.4513008598876,1795.414803055201,1852.2665496188838,1889.382825886145,1934.8794275156179,2003.0674197525411,2022.82037070886,2030.0551536015407,2093.8196924056156,2115.8257322832906,2116.7962661447273,2195.1348273368258,2230.9192567058208,,,,,,0.011,0.038702353799211345
15,5.0,1000.0,1000,1352.035751250551,1384.156425403659,1513.0039921885332,1613.2967322352679,1828.325096257462,1887.90429108959,1910.066050718382,1937.2780483632355,1963.8321936063771,1995.5418287885832,2015.3476524124476,2048.251045811936,2050.4997485481044,2168.770538578515,2266.5153085223155,,,,,,0.061,0.08851382468931623
15,5.0,1000.0,1000,1383.9996303072521,1593.0833094834811,1726.0663047367545,1809.703463412407,1831.0360150744648,1862.2812299356033,1906.4695125650505,1934.9396711606064,1977.385240946344,1988.007202104629,1989.0687203076777,2007.5956123741532,2036.5167246567653,2120.9602192124503,2162.063207233637,,,,,,0.071,0.004457398075961307
15,5.0,1000.0,1000,1556.5671559918237,1598.6682976692287,1616.020254380208,1713.865411435008,1835.443330917945,1857.5955355000535,1908.433087145906,1984.3129635746345,1986.4931552705752,2022.47893683153,2025.623292934256,2078.4653227607387,2105.8803441917453,2162.0310337420506,2165.0584148465937,,,,,,0.021,0.029527568486388503
15,5.0,1000.0,1000,1465.5156905829515,1541.714366187336,1620.4921920113356,1757.7901588936688,1774.7798679848547,1801.1357640803853,1865.3178205026372,1874.3063153166302,1996.4146089884998,2000.57884708126,2025.8944595418563,2043.2315846633737,2054.231703833566,2086.6222372096486,2237.1749720970793,,,,,,0.021,0.011329106570785384
15,5.0,1000.0,1000,1417.8884426565764,1559.01290861538,1627.5964723708576,1784.9560332984704,1801.678967901899,1834.7965382832613,1868.131746730381,1888.4300827987238,1910.107989349674,1911.003029636489,1988.5010341424909,1991.2557478425938,1994.0798498551485,2003.175174858291,2055.3110488520406,,,,,,0.051,0.003489044079485827
