sim_id,est_beta,est_eta,est_gamma,r_squared,gradient_type,grad_min,grad_max,sigma_min_min,sigma_min_max,sample_data
500,7.923765,2097.913747,0.000000,0.497451,below_offset,-0.531833,-0.009641,79.414271,210.163734,"[1707.013678923588, 1777.116632500748, 1785.9035631369343, 1849.5163068080574, 1962.6314703733972, 2041.4009539964497, 2763.9967916474066]"
500,4.616065,1748.208205,0.000000,0.520260,below_offset,-0.345989,-0.023547,185.721181,297.077028,"[1240.058808813902, 1242.3679019075048, 1247.0726349337083, 1575.045637213292, 1575.7949942963423, 1635.8102601988685, 2731.1757597538417]"
500,3.813948,2270.727375,0.000000,0.609070,below_offset,-2.345818,-0.035399,107.444825,425.418185,"[1480.399684186116, 1527.4145171198784, 1569.5449758703821, 1751.287617972122, 2144.7016885411667, 2208.410253704389, 3777.0073486327533]"
500,0.617017,541.295104,1265.815524,0.967030,below_offset,-0.219619,0.131685,161.740982,208.521022,"[1278.6015392444156, 1305.9764388423514, 1432.2643446435945, 1589.129661696937, 2099.7855846516045, 2300.5519101318687, 2609.6795281571344]"
500,3.859208,1744.406969,0.000000,0.688261,below_offset,-2.224432,-0.018174,90.541754,272.265873,"[1122.9341308647909, 1162.230664508874, 1194.4302920891976, 1337.901210239123, 1547.4194140260001, 2205.855982807159, 2554.2962726318356]"
500,0.782240,282.277432,1473.856785,0.952493,below_offset,-0.258652,0.123483,64.617906,128.422775,"[1488.7442272123487, 1499.6501043623193, 1598.6529700106275, 1692.4884690064525, 1770.7143893040275, 1930.0281523742642, 2321.9847587568825]"
500,7.460672,2163.361062,0.000000,0.807489,below_offset,-0.410895,-0.004651,60.253420,138.092597,"[1712.1503263073287, 1754.6087639872094, 1797.9354993145862, 1932.165856447401, 2175.0649777688495, 2268.846848860746, 2641.194964952271]"
500,5.579933,2204.201240,0.000000,0.485911,below_offset,-1.179832,-0.007426,176.507413,304.899253,"[1658.0726779588404, 1664.0849593672904, 1691.4058569761994, 1835.684750462339, 1851.8769218561179, 2748.783395388928, 2893.724698596886]"
500,4.500750,1855.947007,0.000000,0.693394,below_offset,-0.661499,-0.013017,127.085824,248.509985,"[1258.4721630029455, 1292.8182596174763, 1428.0870186425893, 1499.149178380459, 1593.00496495669, 2402.4582977884565, 2448.590358507531]"
500,9.010185,2011.709678,0.000000,0.773943,below_offset,-0.456007,-0.003784,46.147366,115.544305,"[1663.6226802678248, 1698.3690608052495, 1720.5901412851308, 1868.7873257067124, 1920.3899565815477, 2127.942818470645, 2396.7254799897037]"
500,8.381175,2043.279018,0.000000,0.711984,below_offset,-0.362188,-0.001021,107.505723,140.446203,"[1678.0059604846654, 1688.8486523451713, 1691.9078726419414, 1819.1141414641907, 2016.5644778914218, 2286.251483627175, 2384.8493787393036]"
500,4.032979,1772.790130,0.000000,0.703310,below_offset,-0.898681,-0.027384,94.349507,266.012032,"[1165.4798039874322, 1189.8632879557522, 1318.6165641581963, 1443.706415897173, 1494.9509049061999, 1990.6238841631643, 2718.400558914119]"
500,6.600845,1999.704453,0.000000,0.749910,below_offset,-0.211996,-0.003208,116.054698,161.810191,"[1545.5448177699914, 1550.7970823520318, 1657.3527756080039, 1671.7568414066245, 1995.2727195305567, 2255.4380868334692, 2447.259926329961]"
500,7.094446,1813.372379,0.000000,0.758442,below_offset,-0.140649,-0.003124,102.937138,134.667923,"[1427.4310274582808, 1430.7117136723552, 1521.3521957592325, 1541.8777372496806, 1853.6402820130525, 1947.645983469497, 2220.9524092356132]"
500,5.043213,1900.396676,0.000000,0.780291,below_offset,-0.402059,-0.000754,149.494518,188.501851,"[1324.15435029165, 1354.9418939896063, 1445.8445099381174, 1557.950020590755, 2055.6001069347135, 2269.3873640478696, 2276.6018178242616]"
500,4.758376,1770.377444,0.000000,0.551790,below_offset,-1.574354,-0.011485,134.953868,267.682063,"[1267.21132872978, 1276.1767763995138, 1311.8624171062818, 1331.2951553482567, 1592.1260988137494, 2125.6011247792558, 2521.532570888454]"
500,5.358123,1960.518175,0.000000,0.469479,below_offset,-0.780973,-0.013660,131.576623,283.785139,"[1444.9458512290712, 1509.147490526456, 1558.7970367322364, 1563.2198458000303, 1598.302404688604, 2314.720944956042, 2736.002622236534]"
500,4.878008,1954.444687,0.000000,0.458980,below_offset,-1.690700,-0.014015,152.138687,319.566517,"[1425.0028378228938, 1433.9574177607938, 1462.6257453035255, 1477.4592771771897, 1673.3199196592836, 2288.656212088443, 2870.3444306245083]"
500,0.816457,283.279289,1628.627111,0.966289,below_offset,-0.028672,0.187896,65.153811,74.711750,"[1645.0778901979706, 1670.1845817122753, 1733.6870218251079, 1851.7014869034545, 2034.015725799426, 2039.16512874356, 2218.5103466404325]"
500,5.359013,1987.132495,0.000000,0.484379,below_offset,-1.448217,-0.010193,131.118541,284.616556,"[1467.635790145199, 1512.5054711395492, 1545.8055957078545, 1573.227604606995, 1666.7739540689472, 2459.6390361414997, 2675.4581102951197]"
500,0.790352,310.048851,1528.843981,0.982620,below_offset,-0.358142,0.163396,53.715854,131.207568,"[1544.2868490453411, 1571.7638624426404, 1683.4785266100332, 1711.9519565799706, 1876.2027659390951, 2011.8449083112323, 2409.342486811417]"
500,6.657142,1886.719795,0.000000,0.678447,below_offset,-0.628470,-0.004012,111.234684,173.000652,"[1478.8340943895216, 1487.154761087606, 1504.8119731965594, 1586.8105661651155, 1874.6758312687234, 2062.2224828581734, 2395.6917797889564]"
500,4.666101,1930.829737,0.000000,0.779660,below_offset,-0.738226,-0.009755,89.870125,208.728213,"[1320.7706726546432, 1381.3153178468947, 1433.7870054294358, 1566.0194961113853, 1856.2627941210949, 2345.6582143690002, 2527.0690792319037]"
500,4.728257,2108.933651,0.000000,0.757180,below_offset,-0.731956,-0.003957,151.169814,231.774977,"[1453.3600085363933, 1501.4367170736382, 1522.950211174562, 1700.493133694013, 2183.723372375709, 2514.501655550118, 2715.2224901839163]"
500,3.559520,2200.495573,0.000000,0.654585,below_offset,-0.833252,-0.010474,288.372319,379.901106,"[1360.499089913067, 1381.516526113049, 1403.6659496106818, 1554.6338502939402, 2452.1216228090743, 2496.6737681295945, 3338.825373626348]"
500,4.048210,2351.063318,0.000000,0.769225,below_offset,-0.543194,-0.012352,173.186564,302.145518,"[1524.1267822136886, 1545.9312972626892, 1721.9311097667821, 1834.3381579347597, 2212.3771901178156, 2981.9141498105796, 3198.1851848081974]"
500,0.735893,429.880447,1464.838076,0.972427,below_offset,-0.547153,0.109667,105.126601,206.266243,"[1479.6344202843604, 1552.4977309462865, 1608.4613452154545, 1727.8378290746627, 1813.9595275759063, 2484.3132638215293, 2500.1041544907093]"
500,4.988593,2022.536414,0.000000,0.529201,below_offset,-1.853294,-0.019229,95.422999,311.702804,"[1472.6352669602197, 1514.9967979147596, 1546.5058751100162, 1563.4414710604253, 1863.732320574029, 2078.3648815284187, 3036.1773213819297]"
500,4.314608,1964.612670,0.000000,0.734887,below_offset,-0.146644,0.000526,227.933091,248.225815,"[1290.5489797699624, 1306.0725770626286, 1435.4269775188136, 1503.891238332426, 2216.7965404289507, 2395.764988684836, 2441.1290852190687]"
500,5.325442,2153.151279,0.000000,0.672657,below_offset,-1.373599,-0.007658,111.575032,251.427976,"[1566.2724844562144, 1591.1534596962806, 1683.7653199576434, 1765.5739982463251, 1942.666106565663, 2671.78373760623, 2747.8801568682766]"
500,6.298520,2017.286555,0.000000,0.711922,below_offset,-0.478218,-0.006810,90.446366,185.260675,"[1530.1164188204518, 1575.6424935777559, 1686.8171856828603, 1690.4439978466871, 1847.527913232912, 2376.444842496012, 2496.8746596340206]"
500,8.129603,2168.637913,0.000000,0.701315,below_offset,-0.676158,-0.007057,44.585705,161.667857,"[1763.5481526393155, 1793.8877031926477, 1861.507723305508, 1994.8965441400687, 2024.8040627861026, 2213.78978463785, 2721.837304747964]"
500,4.564777,2362.563519,0.000000,0.596416,below_offset,-2.282622,-0.016757,108.828655,357.374765,"[1655.114622466499, 1694.9190810625914, 1754.545549693041, 1809.7296823061854, 2067.9219882747493, 2764.62393286575, 3459.390952189997]"
500,0.742923,345.835420,1480.635204,0.952449,below_offset,-0.082986,0.193875,102.249927,127.122460,"[1495.5911151982446, 1530.927509090287, 1549.807923181263, 1807.597906816512, 1867.6177439602457, 2143.8510969855124, 2326.2714108481646]"
500,0.939026,259.403781,1708.868464,0.978633,below_offset,-0.370136,0.100243,41.628184,115.366151,"[1726.1297613146082, 1789.884386579, 1821.5497565110527, 1863.0190116698122, 1956.1774707936438, 2086.059425159161, 2434.498227565883]"
500,9.263387,1771.009854,0.000000,0.670513,below_offset,-0.754069,-0.001761,64.245913,118.296763,"[1479.6778350928325, 1500.151279039563, 1525.4253666057398, 1557.9486345866287, 1712.642021751392, 1997.9084836287168, 2034.745861346134]"
500,5.084398,2076.069613,0.000000,0.613200,below_offset,-1.297657,-0.011179,111.765275,271.949662,"[1499.046806199654, 1552.2083125101612, 1590.233633499029, 1602.1315653106485, 1889.0834619183584, 2456.634292067345, 2850.3167609858588]"
500,6.404443,1884.638466,0.000000,0.749069,below_offset,-0.400976,-0.005263,87.618132,156.337383,"[1433.2603635104283, 1494.605750963477, 1536.1907430594129, 1555.198695597017, 1872.6119545775487, 2119.8095290326955, 2335.8577531774336]"
500,3.750323,2450.132133,0.000000,0.754561,below_offset,-0.286435,0.000441,301.867657,343.630909,"[1491.8559010927524, 1555.6521953194995, 1666.9783709733538, 1852.1912554088804, 2899.2255533938687, 2936.289094799021, 3170.0319477068874]"
500,0.683821,398.675530,1409.691839,0.944407,below_offset,-0.052719,0.140847,127.638897,139.610104,"[1423.9311508481671, 1439.485922720411, 1532.5538128452608, 1696.4641053619173, 1999.2720332262268, 2203.617235674561, 2276.910981930974]"
500,5.528513,1756.315263,0.000000,0.752821,below_offset,-0.440633,-0.004856,113.762322,169.811435,"[1287.1530423269899, 1310.9408350750232, 1324.4982040780037, 1553.2839896500914, 1647.400475483083, 2073.3382686643563, 2221.4919541972113]"
500,5.046925,2083.982598,0.000000,0.382088,below_offset,-1.901528,-0.025176,104.571109,370.650380,"[1533.3196964590275, 1583.2679656834648, 1626.3199734294153, 1657.5182333164837, 1883.0106677496742, 1920.9415916853227, 3265.8624684734527]"
500,4.191283,2415.059219,0.000000,0.710594,below_offset,-0.688236,-0.017899,164.936704,336.145722,"[1609.943847896259, 1651.8674094262956, 1694.2523010237928, 2072.3375007741215, 2074.2425747550674, 2839.516951080437, 3521.0574781233904]"
500,5.835425,2149.218782,0.000000,0.573560,below_offset,-1.386398,-0.008668,112.938404,259.748894,"[1632.4766576474542, 1646.1528004286674, 1719.594846522556, 1757.0511315640656, 1888.5352202088739, 2514.133420896288, 2859.4765731121256]"
500,7.027395,1716.532071,0.000000,0.756003,below_offset,-0.451938,-0.008067,47.598534,133.338830,"[1346.9376200545662, 1368.1373059217296, 1457.4087966864718, 1497.1354715745183, 1665.011120360777, 1775.8588868623547, 2187.899642746439]"
500,6.939018,2069.205729,0.000000,0.674678,below_offset,-0.655474,-0.010748,55.478112,189.504087,"[1619.2800919287783, 1683.1962916238394, 1742.6709212997018, 1789.4357581533945, 1979.3807547661609, 2075.0370202681333, 2720.486385349029]"
500,3.375891,2085.086887,0.000000,0.782515,below_offset,-0.461209,-0.000413,262.196807,302.237496,"[1209.3173867090009, 1240.6313803119215, 1324.6074041132074, 1622.4201475694504, 2351.627472864482, 2642.3983268093934, 2794.089857525027]"
500,4.488055,2242.327806,0.000000,0.566768,below_offset,-1.046244,-0.023655,133.644300,367.287281,"[1561.9871618602538, 1637.0357505854545, 1654.2833892234153, 1686.6806181393945, 2081.3254446033716, 2320.5590415980405, 3469.2337010254905]"
500,4.228687,2121.363841,0.000000,0.655561,below_offset,-2.349405,-0.024331,59.536693,327.902152,"[1434.262192461677, 1485.722982641884, 1550.8375639116614, 1618.660187234028, 1944.4959548998909, 2298.185768846315, 3257.3938588177566]"
500,7.037282,1911.839973,0.000000,0.784146,below_offset,-0.493508,-0.006210,47.537520,137.236651,"[1494.4518896207705, 1546.4566488098176, 1568.4458435310346, 1688.3042393928772, 1853.7714942892726, 2055.3543989491122, 2378.828520038294]"
500,7.054794,1897.338477,0.000000,0.810600,below_offset,-0.487447,-0.004361,60.845748,126.685447,"[1484.4949203878568, 1505.8523154585757, 1577.0093360430324, 1666.603463140234, 1889.1826749369307, 2049.591065975046, 2319.1732500723497]"
500,4.594880,1819.578601,0.000000,0.772259,below_offset,-0.583132,-0.010663,103.212103,205.842727,"[1239.6968192836487, 1267.740119472754, 1392.0732573688135, 1485.1122144063052, 1675.9317297444159, 2267.1493247005947, 2375.3223630796456]"
500,7.966772,1543.820340,0.000000,0.701454,below_offset,-0.460278,-0.004571,49.092759,114.151848,"[1245.8515682670427, 1290.5739897906662, 1304.6427300292128, 1352.1254449538633, 1445.3687838170104, 1720.9012353559833, 1865.0556780667157]"
500,5.273922,1756.297293,0.000000,0.777332,below_offset,-0.567337,-0.011306,68.134155,171.415792,"[1265.2126498481712, 1289.7407969178616, 1390.3353924527692, 1506.4804923306901, 1599.7177330166567, 2006.789366893146, 2327.1293680184963]"
500,9.156475,2545.020519,0.000000,0.826847,below_offset,-0.277024,-0.002963,58.347680,124.879149,"[2096.785139430101, 2137.4365874432115, 2249.8006915285096, 2291.801517005463, 2484.7086979502915, 2758.7047581410416, 2939.5128419641883]"
500,4.829424,2148.207453,0.000000,0.813715,below_offset,-0.487915,-0.006751,113.381464,203.996350,"[1480.8580562707818, 1534.4050789619212, 1631.8118565615514, 1743.9917764003449, 2204.3668438881273, 2498.5136457022118, 2761.3027734184916]"
500,4.629255,1105.035655,834.470825,-3.735102,below_offset,0.060897,0.185422,251.182302,381.773806,"[1036.0643655895863, 1852.635092683976, 1920.2991962003414, 1964.3205072615986, 1969.986812389468, 2190.031769940212, 2219.7452351041907]"
500,6.950668,2007.230106,0.000000,0.375757,below_offset,-0.871188,-0.004115,161.197231,245.553786,"[1613.3300052265558, 1614.0745426747335, 1620.1793352894979, 1652.5741050449637, 1762.2692164935866, 2424.1113245902825, 2526.1567648140754]"
500,9.939084,1756.724968,0.000000,0.801122,below_offset,-0.138614,-0.000017,75.368302,84.453077,"[1471.3295054650562, 1485.5315598546686, 1521.2563276850278, 1604.2236710932405, 1833.9090376401743, 1864.2369607898377, 1965.8503106798141]"
500,13.201781,1903.295089,0.000000,0.785383,below_offset,-0.375554,-0.001312,33.102856,72.020309,"[1670.5018862653935, 1703.0012671628074, 1711.2799773125482, 1770.1778599161905, 1890.658138226939, 1985.6296895407058, 2127.0154339684823]"
500,8.551992,1727.366745,0.000000,0.620535,below_offset,-0.309409,-0.007232,67.926695,137.535137,"[1415.373445086084, 1451.6874419178116, 1472.2739041125283, 1639.593459046297, 1657.6103187851718, 1660.09726462169, 2177.803327949121]"
500,10.686117,1937.633754,0.000000,0.769429,below_offset,-0.114863,-0.001410,72.572945,94.321780,"[1658.7628065918095, 1660.3627229545305, 1696.983527276347, 1784.1761921304947, 1952.591146758809, 2008.3883543889624, 2232.2089495880673]"
500,9.207067,1888.269400,0.000000,0.749207,below_offset,-0.333131,-0.004215,44.711715,111.670441,"[1568.0760131445695, 1590.0840797222331, 1677.977358496268, 1711.2767335153162, 1772.875677083618, 2017.9294130424892, 2247.5460340695668]"
500,7.806213,1911.696198,0.000000,0.296208,below_offset,-0.676258,-0.011558,89.878969,230.930540,"[1561.2869195997728, 1622.689123677732, 1644.242755902565, 1681.9483555957586, 1723.91660981179, 1802.8678116251567, 2607.061537758213]"
500,6.085485,1906.795070,0.000000,0.382908,below_offset,-1.701996,-0.016353,79.568597,277.787026,"[1480.1383392401938, 1514.801949805732, 1570.6605556213722, 1586.511695884411, 1648.3782706378388, 1887.6572248573239, 2768.360609841733]"
500,0.856790,333.409154,1581.475469,0.882422,below_offset,-0.427292,0.045545,128.928803,233.556779,"[1597.4499683809672, 1685.6235948691624, 1716.51922840136, 1725.1280017101644, 1746.1482629440052, 2305.777312563396, 2706.4520814236457]"
500,3.778526,1935.462853,0.000000,0.731462,below_offset,-0.616971,-0.002365,214.975904,276.353362,"[1199.4726100507578, 1248.975080114348, 1291.024227238161, 1437.4043448038612, 2189.812393609443, 2358.820194684701, 2593.029767652216]"
500,6.161938,2065.532962,0.000000,0.683886,below_offset,-0.496743,-0.001838,153.725164,199.121582,"[1575.7994424564436, 1582.9013219799006, 1627.7650982566274, 1679.9560134878784, 2135.271467485541, 2334.812975106326, 2573.9072784709606]"
500,0.660092,426.008153,1276.031552,0.959073,below_offset,-0.420671,0.029247,123.268980,212.519031,"[1288.9207595349003, 1305.3043843952935, 1448.8059558672326, 1480.237390153799, 1821.0300559583236, 2194.7831205889706, 2575.837707673979]"
500,3.581582,2429.638489,0.000000,0.715947,below_offset,-1.920879,-0.030066,98.268651,400.342274,"[1513.3404643687413, 1576.3215558721176, 1615.8471503613123, 1881.2625611958522, 2194.521757551928, 2776.99441623677, 3874.2963156355286]"
500,6.082291,1926.782488,0.000000,0.307294,below_offset,-1.657695,-0.018149,94.674543,299.537793,"[1500.368016557182, 1532.4582724685577, 1545.02240326636, 1676.439006038109, 1722.225513650198, 1758.4234982030666, 2847.764507016639]"
500,4.688857,2183.287663,0.000000,0.720406,below_offset,-1.277400,-0.009633,120.204327,268.803027,"[1506.7324249244602, 1545.4107824218243, 1622.590471098726, 1832.4984981405346, 1946.9221735668966, 2778.8254295946253, 2827.747234493858]"
500,4.979049,2049.077060,0.000000,0.683930,below_offset,-0.611595,-0.011693,130.547761,251.699312,"[1470.7632525257752, 1472.3439392810492, 1595.3448058765157, 1640.5163850287327, 1860.7486091171666, 2383.448391122338, 2825.082452419739]"
500,5.072825,2372.574082,0.000000,0.716814,below_offset,-1.162024,-0.003767,156.120390,265.461789,"[1683.8193486867158, 1718.849411294384, 1794.4604696470617, 1880.4976804367907, 2398.4774967674257, 2919.2919201053523, 2955.261821717666]"
500,4.306870,2119.025419,0.000000,0.730568,below_offset,-0.599375,-0.020942,128.615087,285.841499,"[1436.2765186429451, 1444.4862189495664, 1566.9461694802185, 1754.507515768778, 1909.867339874779, 2326.9520466313834, 3146.842040713639]"
500,4.399427,1864.181780,0.000000,0.727040,below_offset,-0.609472,-0.020796,108.680391,247.144048,"[1268.026864538004, 1304.7313725437305, 1337.0571670711681, 1619.8050231276206, 1692.191257357205, 1980.427863517587, 2760.9831974783224]"
500,0.688471,329.519150,1237.043005,0.928621,below_offset,-0.066989,0.138565,119.518285,141.033922,"[1249.5383891894176, 1259.166466879883, 1306.677960143155, 1509.0380978826624, 1728.73163847632, 1861.6542645466984, 2170.623545338762]"
500,3.948270,2027.849188,0.000000,0.688194,below_offset,-2.000212,-0.020243,110.691020,313.277446,"[1329.2167988270853, 1365.2737920605023, 1383.0232133229106, 1572.4326205261652, 1862.3133139071188, 2361.0555517232183, 3077.688391917953]"
500,5.477882,1945.980277,0.000000,0.527495,below_offset,-1.919422,-0.018788,64.768068,277.654771,"[1457.4339814893588, 1480.7728131687984, 1555.718952032811, 1606.3797113013736, 1788.769907214082, 1890.2238294392098, 2860.49797215503]"
500,7.463027,1699.614412,0.000000,0.563333,below_offset,-0.972055,-0.006287,63.778060,161.436563,"[1363.0490145912302, 1397.4882903835276, 1439.8301480398457, 1482.37594564862, 1488.0679702027026, 1920.8034709634464, 2130.295568347919]"
500,5.523766,1966.808029,0.000000,0.817920,below_offset,-0.224148,-0.003105,119.128817,163.553544,"[1424.8946051966504, 1443.1440058693724, 1545.8464363663568, 1679.0971776740762, 1983.9791093605418, 2309.6222815197457, 2394.867903257936]"
500,4.927640,2274.126477,0.000000,0.448546,below_offset,-0.999335,-0.026540,136.818671,389.924134,"[1643.9189115208792, 1707.2913196188595, 1724.0729545656832, 1986.780833059608, 1991.9401906126357, 2073.9323805465747, 3546.45401380129]"
500,4.884844,1962.795453,0.000000,0.718845,below_offset,-0.177012,-0.000605,202.794673,224.175714,"[1373.368612964221, 1378.361391653842, 1467.5126180477457, 1535.9251621245999, 2157.6870783914947, 2257.4850377546964, 2504.3247600226623]"
500,5.230885,2080.809939,0.000000,0.805929,below_offset,-0.435200,-0.007835,97.835642,189.827335,"[1491.5738564196363, 1512.7980917539326, 1622.838719479454, 1757.8801634313982, 2010.5997591695386, 2394.8343323184763, 2693.366196576289]"
500,4.498778,2181.167285,0.000000,0.740388,below_offset,-0.466665,-0.004315,182.984751,260.745609,"[1458.9630383696137, 1534.2831537885581, 1581.6822485826017, 1685.536625130059, 2300.918484118362, 2718.411276228855, 2731.247254678847]"
500,11.470535,1670.111823,0.000000,0.523677,below_offset,-0.350645,-0.004630,44.372834,111.042788,"[1442.5679510346606, 1488.3919049813449, 1518.8282783623786, 1529.025952065661, 1572.1762769589914, 1659.2895275239537, 2017.4137658568914]"
500,3.923688,2139.229195,0.000000,0.545119,below_offset,-1.773746,-0.035388,132.913678,421.647035,"[1429.4296354840956, 1436.7548235845084, 1566.951315927004, 1649.8385544036641, 1779.5328093058688, 2196.358624429975, 3586.8677355265113]"
500,6.629979,2116.167387,0.000000,0.711509,below_offset,-0.629316,-0.001764,122.241495,181.476395,"[1634.3071977234504, 1674.5450570218159, 1683.647456588773, 1768.9073225553848, 2162.031258478305, 2418.349908191768, 2549.817125965532]"
500,4.517471,1897.445640,0.000000,0.380030,below_offset,-1.035011,-0.034953,136.907650,377.686545,"[1331.8218276869625, 1404.263959724234, 1491.25210505818, 1521.8734202179996, 1603.2903574485372, 1697.9963024577853, 3125.9300697477593]"
500,8.362884,1890.124399,0.000000,0.809550,below_offset,-0.259110,-0.001708,70.177901,106.804913,"[1531.3535505875748, 1546.7913147821573, 1626.1653889789666, 1695.7831838545474, 1869.2929600599064, 2122.36645996025, 2153.1111208685647]"
500,6.264074,1967.407116,0.000000,0.816741,below_offset,-0.364178,-0.007050,67.682705,146.914726,"[1489.381882935952, 1519.2950300118196, 1586.5775712708676, 1741.0844152076984, 1954.4658633873912, 2084.079884346169, 2498.524927432396]"
500,6.189906,1717.668936,0.000000,0.630836,below_offset,-0.783992,-0.010657,79.944208,187.180537,"[1326.3975747336951, 1327.6231274985362, 1396.1671744500552, 1488.8379699666973, 1540.0700863152192, 1831.6143676265722, 2324.2698403457835]"
500,0.903489,246.439969,1911.348634,0.969579,below_offset,-0.080114,0.057245,45.320712,63.765306,"[1930.6551862830902, 1950.279706307541, 2032.237032955796, 2080.4808039915056, 2203.45314337555, 2339.497519841139, 2407.4804181305653]"
500,4.613985,1833.359378,0.000000,0.706886,below_offset,-0.499848,-0.013800,124.917475,233.591148,"[1272.2409232406874, 1278.6996106233514, 1383.92510295365, 1541.392540831903, 1582.1821980968348, 2193.050473305507, 2549.1773302746524]"
500,8.649461,1772.986937,0.000000,0.770458,below_offset,-0.186062,-0.002409,72.749338,106.427286,"[1445.5068171600537, 1464.0991870944292, 1565.673825653087, 1570.0034682465496, 1710.9845465495455, 2009.423002049316, 2019.2779812029426]"
500,0.817644,235.171032,1612.093861,0.785799,below_offset,0.000279,0.138232,109.156896,117.742610,"[1628.3776371725114, 1628.7606385725528, 1648.814944386831, 1787.5272396592675, 2044.18308856221, 2045.045784666274, 2231.156043124124]"
500,8.143955,2096.906459,0.000000,0.706088,below_offset,-0.639312,-0.003568,77.492832,150.465819,"[1707.8085665150697, 1743.1354037312778, 1761.8726899528122, 1816.488275294958, 2116.937755059897, 2199.3801867209813, 2556.859507376752]"
500,5.838620,2289.605582,0.000000,0.652211,below_offset,-1.745092,-0.014680,32.896373,259.763422,"[1724.6487722626198, 1773.2010834447572, 1854.416559028542, 1930.3806658290014, 2135.545881048889, 2326.276284845311, 3180.198883156252]"
500,8.512448,1667.898946,0.000000,0.691912,below_offset,-0.939187,-0.004952,39.449627,119.573124,"[1375.8907174172605, 1398.5505538010257, 1411.5352506447896, 1502.7022858042467, 1597.8972581903226, 1735.888754879978, 2057.431266725449]"
500,6.334543,1897.563189,0.000000,0.657230,below_offset,-0.782471,-0.010024,59.977234,192.218701,"[1459.1304419504534, 1516.358695238851, 1536.107831256713, 1601.9173876581476, 1743.661980005642, 2053.6027606939497, 2515.0597632489507]"
500,5.710011,1914.046137,0.000000,0.489169,below_offset,-1.477002,-0.007665,129.716578,257.776345,"[1443.9433023675515, 1460.8048594604986, 1501.684639236987, 1576.8689082621322, 1613.8187272833677, 2385.8528789311868, 2486.0722709320085]"
500,4.015166,2322.293251,0.000000,0.555237,below_offset,-0.951777,-0.037854,172.315580,441.214789,"[1540.9905339578036, 1622.295384225227, 1640.456613918012, 1989.3992862122932, 2008.5052704285185, 2151.3350311833046, 3857.420918808092]"
500,4.097852,1704.426234,0.000000,0.667578,below_offset,-1.020606,-0.007767,170.749654,254.550748,"[1131.9044914918568, 1133.9229330377493, 1178.7365034427933, 1269.7425582555925, 1669.2030896665208, 2154.6113231210948, 2372.182268614648]"
500,5.968111,1771.123521,0.000000,0.719533,below_offset,-1.145547,-0.011206,50.534666,175.223470,"[1339.886488596083, 1361.510777704657, 1410.9382923931494, 1541.1282456920328, 1689.7033705330248, 1833.3853889578559, 2383.7571275942964]"
500,7.720186,2009.108917,0.000000,0.810922,below_offset,-0.470919,-0.004390,51.635268,123.043914,"[1604.0206756805533, 1633.756843463892, 1694.497407238061, 1794.8073956940211, 2014.428429216944, 2107.4689929743263, 2436.4576038923897]"
500,0.642760,517.115702,1343.454116,0.962967,below_offset,-0.234122,0.066658,151.460715,192.975194,"[1357.0243591299459, 1404.384389566277, 1449.0254242879346, 1749.5142188185305, 2007.741971076182, 2439.994519570544, 2476.062412177796]"
500,0.647854,453.688360,1211.490533,0.984222,below_offset,-0.422737,0.147937,97.009735,187.598741,"[1223.7278110024922, 1260.762113042329, 1325.5762574553444, 1571.6472233864397, 1759.030624164212, 2013.2770536940116, 2524.1770172101997]"
500,5.015656,1917.142105,0.000000,0.832104,below_offset,-0.261601,-0.004122,119.887768,166.370639,"[1337.534037118944, 1380.1111729023914, 1436.693694234329, 1636.1396921642167, 2005.7388144908907, 2161.38341337806, 2433.4736335615307]"
500,4.763192,1219.889536,831.876143,-3.342488,below_offset,0.063110,0.174585,275.455218,407.740089,"[1077.7490654541955, 1960.3371458021102, 2039.1604280336994, 2071.3066447135307, 2136.3577054383086, 2273.9115372172514, 2326.457521648507]"
500,4.539518,2023.388180,0.000000,0.449387,below_offset,-1.050229,-0.022838,145.293659,358.634346,"[1420.7890082434783, 1490.9780543295744, 1534.9853901320014, 1536.6959603902906, 1609.5976497713484, 2308.16982522056, 3113.3125409571885]"
500,7.261970,2130.830164,0.000000,0.682805,below_offset,-0.609681,-0.004132,100.443342,178.933912,"[1692.1220176711827, 1702.4184495403238, 1775.8564569375592, 1906.363353479418, 1932.1380485618577, 2470.3116364474245, 2571.12185522649]"
500,0.638198,540.940050,1423.233635,0.910629,below_offset,-0.019989,0.189911,228.272653,233.680337,"[1437.6097326488302, 1482.062901829456, 1484.3735803401119, 1841.6995712412859, 2326.8496289240393, 2520.6442078318723, 2661.290884073588]"
500,4.840689,2048.804086,0.000000,0.792278,below_offset,-0.631747,-0.006570,109.194473,204.584932,"[1420.385659977198, 1465.6652175881202, 1545.5088489102995, 1648.7483300007827, 2107.905862614355, 2368.307377194302, 2662.007581647199]"
500,6.655201,1898.078931,0.000000,0.567483,below_offset,-0.560276,-0.011347,87.276129,208.061989,"[1482.220375157862, 1550.099291197912, 1571.925835926641, 1572.47376654887, 1790.659002496749, 1924.0278929274236, 2567.8217664314843]"
500,10.088765,2111.366540,0.000000,0.692095,below_offset,-0.619209,-0.003025,51.665614,125.927550,"[1790.8490793942133, 1832.5290827370295, 1841.0712586165891, 1886.5611588937154, 2063.2261331045456, 2213.4517498458163, 2499.103994142387]"
