n,fold,seed,P_mse,P_mae,P_median_abs_error,P_q90_abs_error,P_q95_abs_error,P_cvar90_abs_error,P_within_10pct,P_within_20pct,P_over_10pct,P_over_20pct,P_under_10pct,P_under_20pct,P_over_any,P_signed_bias,P_positive_mse_contribution,P_negative_mse_contribution,Q_mse,Q_mae,Q_median_abs_error,Q_q90_abs_error,Q_q95_abs_error,Q_cvar90_abs_error,Q_within_10pct,Q_within_20pct,Q_over_10pct,Q_over_20pct,Q_under_10pct,Q_under_20pct,Q_over_any,Q_signed_bias,Q_positive_mse_contribution,Q_negative_mse_contribution,Q_lower_abs_error_rate
10,5,314,0.03142323035229703,0.11989276261447837,0.08891182392835617,0.24438515305519104,0.31586854010820387,0.3991020451610287,0.55125,0.8354166666666667,0.14833333333333334,0.07666666666666666,0.30041666666666667,0.08791666666666667,0.34375,-0.020489919834635658,0.01973666069394621,0.011686569658350816,0.028792569268305434,0.11852774726599714,0.08797282725572586,0.24824763685464854,0.3176788881421085,0.38466278177996477,0.5508333333333333,0.8366666666666667,0.15291666666666667,0.07083333333333333,0.29625,0.0925,0.35625,-0.022214586892266935,0.016633787945267826,0.012158781323037611,0.5341666666666667
10,5,2718,0.032739156819951806,0.12416185411407545,0.09323655813932419,0.24650291502475738,0.3274112343788147,0.4054125869025787,0.5279166666666667,0.83375,0.14041666666666666,0.07,0.33166666666666667,0.09625,0.32458333333333333,-0.02852075763785251,0.019632296155419605,0.013106860664532203,0.028582415764805434,0.11903304456052866,0.0909719355404377,0.25199814140796656,0.31120003461837736,0.37953733404477435,0.545,0.8325,0.14791666666666667,0.06875,0.3070833333333333,0.09875,0.345,-0.026948862354171675,0.015717808860206708,0.012864606904598723,0.5683333333333334
10,5,4099,0.033002393133612175,0.117664800549663,0.08275031298398972,0.24366913437843318,0.3196673780679698,0.41773861143738034,0.5808333333333333,0.84875,0.19125,0.08916666666666667,0.22791666666666666,0.06208333333333333,0.42291666666666666,0.0066753398319103026,0.024407985769708054,0.008594407363904114,0.028499030715308037,0.12001078926748354,0.0917978286743164,0.25531246364116666,0.32051260918378827,0.378526629631718,0.53625,0.8279166666666666,0.14333333333333334,0.06666666666666667,0.3204166666666667,0.10541666666666667,0.35541666666666666,-0.03016253690006124,0.014732596318436245,0.01376643439687179,0.4241666666666667
10,5,8128,0.031840178191096906,0.1189690181472588,0.08704491704702377,0.24194574058055873,0.314796444773674,0.4059486739958326,0.56375,0.8483333333333334,0.165,0.07916666666666666,0.27125,0.0725,0.36375,-0.010594867542014679,0.02158044107653017,0.010259737114566736,0.028708197284211732,0.11910942124464782,0.0896676518023014,0.2519169181585312,0.31621552109718304,0.38140309825539587,0.5516666666666666,0.8379166666666666,0.14625,0.0675,0.3020833333333333,0.09458333333333334,0.3458333333333333,-0.025756286954395666,0.016035008043630977,0.012673189240580755,0.4766666666666667
10,5,12011,0.03239902435718059,0.11850634264566906,0.08566123247146606,0.23925311416387546,0.31554188877344114,0.41089855308334033,0.57125,0.84875,0.17458333333333334,0.08458333333333333,0.25416666666666665,0.06666666666666667,0.37833333333333335,-0.004619271041968507,0.022894351927198422,0.009504672429982163,0.02895163988644791,0.11941718206220836,0.09024159982800484,0.25063867270946505,0.3150844082236286,0.38287777503331505,0.5491666666666667,0.83625,0.14666666666666667,0.06833333333333333,0.30416666666666664,0.09541666666666666,0.34375,-0.02662131074650006,0.016214646258303978,0.012736993628143933,0.4579166666666667
15,1,42,0.023026498537227665,0.09730726278001688,0.06845280900597572,0.20441831052303314,0.27211383134126654,0.3466623373950521,0.6541666666666667,0.8941666666666667,0.15875,0.07375,0.18708333333333332,0.03208333333333333,0.41791666666666666,0.003858789239939142,0.016853598473034807,0.006172900064192857,0.02020558788591714,0.0998596866040134,0.07453209534287453,0.21129331439733504,0.27135117501020384,0.3182747057949503,0.62625,0.8883333333333333,0.125,0.05375,0.24875,0.057916666666666665,0.36291666666666667,-0.02112159864213633,0.011018362795431577,0.00918722509048556,0.40375
15,1,2026,0.0230019735679715,0.09849416766030723,0.06941850483417511,0.2077687680721283,0.27497018426656716,0.3443638149648905,0.6479166666666667,0.8904166666666666,0.14416666666666667,0.06875,0.20791666666666667,0.04083333333333333,0.3875,-0.004785747427922616,0.01584895093283467,0.007153022635136832,0.020344118217969744,0.09940790892210014,0.07310690730810165,0.20852966755628582,0.26402952224016163,0.318396786476175,0.6275,0.89125,0.12666666666666668,0.05583333333333333,0.24583333333333332,0.05291666666666667,0.36833333333333335,-0.018874656286037256,0.011611637268303512,0.008732480949666234,0.43166666666666664
15,1,3407,0.022800508574350887,0.09831181769168931,0.07030434161424637,0.2114948958158493,0.2768089771270751,0.3431656758611401,0.6508333333333334,0.8875,0.1525,0.07,0.19666666666666666,0.0425,0.4354166666666667,0.0012228415194173673,0.0159326978079549,0.0068678107663959894,0.02045651554646887,0.09951561767034339,0.07435690984129906,0.20879451632499693,0.26832347363233544,0.31938924503823124,0.6295833333333334,0.8929166666666667,0.13083333333333333,0.055,0.23958333333333334,0.052083333333333336,0.3770833333333333,-0.01713692039652718,0.011796156921672301,0.008660358624796576,0.46
15,1,17,0.021539585735187022,0.09672533701741069,0.0694829560816288,0.20895436704158776,0.26471488922834374,0.3316114781424403,0.6529166666666667,0.8925,0.13333333333333333,0.06416666666666666,0.21375,0.043333333333333335,0.3954166666666667,-0.0074216727589741065,0.014172379640999037,0.007367206094187984,0.020302873525118646,0.09987206820010286,0.07434045895934105,0.20625586658716202,0.27214342206716524,0.3181840743248661,0.63,0.8929166666666667,0.12416666666666666,0.05291666666666667,0.24583333333333332,0.05416666666666667,0.35375,-0.02126693204293356,0.011298230222699551,0.009004643302419093,0.4370833333333333
15,1,73,0.022225391532837913,0.0980037157155372,0.06931053102016449,0.2094037741422653,0.26877354681491833,0.3368512018273274,0.65125,0.8870833333333333,0.13958333333333334,0.06583333333333333,0.20916666666666667,0.04708333333333333,0.41625,-0.005002241108322778,0.014762419773781529,0.007462971759056384,0.02035169699307102,0.09897561157174248,0.07257119566202164,0.2098442420363426,0.2680299460887909,0.31924832370132206,0.635,0.88875,0.12541666666666668,0.05625,0.23958333333333334,0.055,0.36916666666666664,-0.01793379406922668,0.011726798368284596,0.008624898624786426,0.4529166666666667
15,1,314,0.022461139558749944,0.09784651362065953,0.07033256813883781,0.20485173165798187,0.265264010429382,0.33913967373470466,0.6491666666666667,0.8954166666666666,0.145,0.06791666666666667,0.20583333333333334,0.03666666666666667,0.3879166666666667,-0.004573901164456326,0.015599145933053131,0.006861993625696815,0.020656671663510796,0.1013170968156722,0.07519997656345367,0.21030567437410352,0.26982509493827816,0.3193926169226567,0.62,0.88625,0.11833333333333333,0.05458333333333333,0.26166666666666666,0.059166666666666666,0.34208333333333335,-0.02630630700063345,0.01100888174738761,0.009647789916123185,0.4125
15,1,2718,0.022585061762876897,0.097791343396237,0.06961135193705559,0.20314209014177317,0.27093464583158466,0.3412875367949406,0.6520833333333333,0.89625,0.145,0.06791666666666667,0.20291666666666666,0.035833333333333335,0.38458333333333333,-0.004103281511853917,0.015847866944362205,0.006737194818514691,0.020283557005814495,0.09977455099972758,0.07481642067432404,0.2078949272632599,0.2655764549970625,0.31772211312005916,0.6275,0.8916666666666667,0.12583333333333332,0.05333333333333334,0.24666666666666667,0.055,0.3616666666666667,-0.02079958319794059,0.01132023721283398,0.008963319792980514,0.4429166666666667
15,1,4099,0.02322946480975972,0.0974416289507811,0.06704093515872955,0.20391295701265336,0.28230869174003603,0.34970655969033637,0.6525,0.89375,0.17083333333333334,0.07708333333333334,0.17666666666666667,0.029166666666666667,0.43833333333333335,0.008473218053100027,0.01736828399402398,0.005861180815735737,0.02036931969982775,0.1004733918807445,0.07605081796646118,0.20936541557312005,0.2723920285701749,0.31639143290619054,0.6195833333333334,0.8879166666666667,0.12291666666666666,0.0525,0.2575,0.059583333333333335,0.36125,-0.02217536182435045,0.011125274638897715,0.009244045060930033,0.41625
15,1,8128,0.022758380402823186,0.09866976777590253,0.07020919770002365,0.21145731806755066,0.27181570082902845,0.3417709230755766,0.6504166666666666,0.8866666666666667,0.13833333333333334,0.06666666666666667,0.21125,0.04666666666666667,0.38208333333333333,-0.007730637098953442,0.015150416896692968,0.007607963506130223,0.02019315410931611,0.09941923479666002,0.07402388751506805,0.20592572242021556,0.2664732232689854,0.3175528297200799,0.62875,0.8916666666666667,0.1275,0.05291666666666667,0.24375,0.05541666666666667,0.34791666666666665,-0.021254886609979925,0.011327796897018638,0.008865357212297474,0.44583333333333336
15,1,12011,0.02202596639487448,0.09927854388742464,0.07287026941776276,0.20675257891416546,0.2708444759249684,0.3317953138922652,0.6366666666666667,0.89125,0.12875,0.059583333333333335,0.23458333333333334,0.049166666666666664,0.35291666666666666,-0.016170951547998507,0.01377481053098169,0.008251155863892797,0.020374093388475237,0.09863989142099247,0.07354021072387695,0.20715963393449782,0.2715197950601572,0.319770583199958,0.6295833333333334,0.8929166666666667,0.14125,0.05625,0.22916666666666666,0.050833333333333335,0.39708333333333334,-0.012199340650255786,0.012164491254437826,0.00820960213403741,0.4970833333333333
15,2,42,0.019059527581691767,0.09793714794221159,0.0709177516400814,0.21949307471513746,0.2744635403156278,0.31995538820823033,0.6458333333333334,0.87875,0.13166666666666665,0.05333333333333334,0.2225,0.06791666666666667,0.37833333333333335,-0.01795897823239405,0.009918821358527553,0.009140706223164218,0.018769542874833022,0.09924695899761597,0.07396102696657181,0.21475871354341503,0.27030279040336574,0.3095091619839271,0.6325,0.88,0.11875,0.050416666666666665,0.24875,0.06958333333333333,0.35208333333333336,-0.024753146525860453,0.009269632684132934,0.009499910190700088,0.4766666666666667
15,2,2026,0.018816567697685617,0.09639770091996373,0.07144340872764587,0.21078926920890806,0.2673083513975142,0.31669009756296873,0.6575,0.8866666666666667,0.13041666666666665,0.058333333333333334,0.21208333333333335,0.055,0.36583333333333334,-0.015310159463551827,0.010824795304956973,0.007991772392728644,0.01905181912321047,0.1007766967261845,0.07502000406384468,0.22189574092626568,0.276989585161209,0.31084994779278835,0.6183333333333333,0.8758333333333334,0.11791666666666667,0.04875,0.26375,0.07541666666666667,0.34833333333333333,-0.028650171600369277,0.008777451812706965,0.010274367310503504,0.44416666666666665
15,2,3407,0.018981541834547585,0.09959199408302236,0.07295738533139229,0.22398915290832516,0.27809599936008433,0.3164538136993845,0.6325,0.8754166666666666,0.11416666666666667,0.04833333333333333,0.25333333333333335,0.07625,0.34958333333333336,-0.02958239837008629,0.008397016311130762,0.010584525523416826,0.0189343704828997,0.09993861998737505,0.07498746737837791,0.21613180488348005,0.27146973311901085,0.31074705850332973,0.6279166666666667,0.8825,0.1225,0.04875,0.24958333333333332,0.06875,0.345,-0.02661781940488633,0.009302512532221833,0.00963185795067786,0.5
15,2,17,0.018608409698563953,0.09514933717345893,0.06719250231981277,0.20471221953630447,0.2617581352591514,0.3153744230046868,0.665,0.8941666666666667,0.13458333333333333,0.059583333333333335,0.20041666666666666,0.04625,0.39125,-0.009467595121929927,0.011365684269183775,0.007242725429380176,0.019052256898111238,0.09964467249460919,0.07446455210447311,0.21477835029363632,0.272174948453903,0.31298248631258807,0.6279166666666667,0.8825,0.12333333333333334,0.052083333333333336,0.24875,0.06541666666666666,0.3441666666666667,-0.024350275971392724,0.009772106931592278,0.009280149966518957,0.4404166666666667
15,2,73,0.018835412280365418,0.09642959784566832,0.06916787847876549,0.2140434518456459,0.2713424190878868,0.3183334968984127,0.6541666666666667,0.8833333333333333,0.13208333333333333,0.05583333333333333,0.21375,0.060833333333333336,0.38125,-0.014729951033639282,0.010502261641316053,0.008333150639049365,0.018746422877133476,0.09958276519740707,0.07616209238767624,0.21233288198709488,0.2692927077412605,0.3088585874065757,0.62625,0.8829166666666667,0.11958333333333333,0.05291666666666667,0.25416666666666665,0.06416666666666666,0.3358333333333333,-0.026652093854467013,0.009391769336800413,0.009354653540333062,0.4479166666666667
15,2,314,0.0188448342136469,0.09935499003775818,0.07439510524272919,0.21205085813999175,0.26864299327135077,0.31368993166834114,0.63375,0.8870833333333333,0.11833333333333333,0.049166666666666664,0.24791666666666667,0.06375,0.3233333333333333,-0.027500850113480812,0.009358881818352269,0.009485952395294633,0.018770712221906644,0.09896387471541326,0.07313425466418266,0.21735072135925282,0.2709537148475646,0.3100592548027635,0.63375,0.8791666666666667,0.12291666666666666,0.04958333333333333,0.24333333333333335,0.07125,0.3616666666666667,-0.02373134122400264,0.009154108919546393,0.009616603302360248,0.5370833333333334
15,2,2718,0.018424158108577695,0.09617828738409116,0.07161536067724228,0.21006020754575724,0.26723657548427576,0.31249339152127503,0.6520833333333333,0.8875,0.12125,0.05416666666666667,0.22666666666666666,0.058333333333333334,0.3458333333333333,-0.02081910016935884,0.00985595224337913,0.008568205865198568,0.018776331298050612,0.09901603718558515,0.07302586361765862,0.21645263284444807,0.27289227694272983,0.30968567319214346,0.6325,0.8779166666666667,0.12125,0.04791666666666667,0.24625,0.07416666666666667,0.36333333333333334,-0.02455907546927089,0.008993258769819865,0.009783072528230748,0.47458333333333336
15,2,4099,0.01905140855186695,0.09552273946919021,0.06745151430368423,0.20674129128456106,0.2747723117470737,0.3221238664040963,0.6645833333333333,0.88875,0.15083333333333335,0.060833333333333336,0.18458333333333332,0.050416666666666665,0.42125,-0.0031065649603764693,0.011989066631839896,0.007062341920027051,0.018781125516940413,0.09921413362547866,0.07298479229211807,0.2166075959801673,0.2682615205645557,0.30975424237549304,0.6270833333333333,0.8816666666666667,0.1175,0.04833333333333333,0.2554166666666667,0.07,0.34458333333333335,-0.027322873575756336,0.009043810410149872,0.009737315106790543,0.4345833333333333
15,2,8128,0.01926538955656779,0.1009634868380878,0.0777684636414051,0.21422975510358808,0.27090773880481717,0.3158474651475747,0.6225,0.88,0.11375,0.050833333333333335,0.26375,0.06916666666666667,0.3120833333333333,-0.03195438661708977,0.009311986327266432,0.009953403229301359,0.018798629655079703,0.09949058335230196,0.07508714124560356,0.2154315367341041,0.2720557942986482,0.3096597768987219,0.6291666666666667,0.88,0.12333333333333334,0.05291666666666667,0.2475,0.06708333333333333,0.35333333333333333,-0.024195148457990097,0.00938456922173262,0.009414060433347082,0.5570833333333334
15,2,12011,0.019436895282318033,0.09570287347421375,0.0671425312757492,0.21044373512268066,0.27946188151836393,0.32771163421372573,0.6720833333333334,0.8875,0.14875,0.06166666666666667,0.17916666666666667,0.050833333333333335,0.41833333333333333,-0.002889172187854759,0.012344496365331152,0.007092398916986881,0.018695272427411248,0.09906414028599622,0.0729425959289074,0.21574237197637552,0.27278746813535665,0.308801771265765,0.6291666666666667,0.8791666666666667,0.12,0.04833333333333333,0.25083333333333335,0.0725,0.34833333333333333,-0.02598792217965856,0.008981691686588042,0.009713580740823204,0.4320833333333333
15,3,42,0.023861001137671523,0.10344594409662931,0.07552356272935867,0.21395988613367078,0.2822674274444577,0.34188168942928315,0.6333333333333333,0.8833333333333333,0.12166666666666667,0.057916666666666665,0.245,0.05875,0.33416666666666667,-0.022088296328799214,0.014513681492897623,0.0093473196447739,0.02258119914273907,0.09962117401615311,0.07195841521024704,0.21289150118827815,0.2757099136710163,0.3333745316291849,0.6429166666666667,0.8820833333333333,0.14541666666666667,0.06208333333333333,0.21166666666666667,0.05583333333333333,0.38625,-0.009872050148336106,0.014542183256333845,0.008039015886405225,0.5566666666666666
15,3,2026,0.024083396764838286,0.10234966338123135,0.07419551908969879,0.21549512594938272,0.2897988036274908,0.3463520455484589,0.6429166666666667,0.88625,0.1275,0.059583333333333335,0.22958333333333333,0.05416666666666667,0.34958333333333336,-0.01702300089548468,0.015313546154729872,0.008769850610108418,0.02270376752962339,0.10192247954728222,0.07572995498776436,0.21322667002677909,0.27344723492860784,0.33027612616618474,0.6208333333333333,0.885,0.13666666666666666,0.05708333333333333,0.2425,0.057916666666666665,0.35125,-0.018240422129733817,0.013912284418374107,0.008791483111249283,0.4866666666666667
15,3,3407,0.025180336087460196,0.09910963483265732,0.06650454923510551,0.21068110018968578,0.2942961946129799,0.3625398676842451,0.65625,0.8895833333333333,0.17083333333333334,0.07541666666666667,0.17291666666666666,0.035,0.4295833333333333,0.008258216001887983,0.019074461824421938,0.006105874263038258,0.02273136044233364,0.10181656975396038,0.0764242634177208,0.21715424060821528,0.27655632942914943,0.3316371410464247,0.6266666666666667,0.8795833333333334,0.13833333333333334,0.059583333333333335,0.235,0.060833333333333336,0.375,-0.015241484900033696,0.013883863742911862,0.008847496699421782,0.42375
15,3,17,0.024514556191812198,0.09864039655342746,0.06724023446440697,0.21207827776670457,0.2878881990909576,0.35598317614446084,0.6595833333333333,0.8866666666666667,0.16625,0.07666666666666666,0.17416666666666666,0.03666666666666667,0.4429166666666667,0.00816278618386529,0.018398604930760426,0.006115951261051774,0.02241833727149329,0.10009919846830144,0.07204476743936539,0.2115984052419662,0.27558435350656496,0.33091285843402146,0.6375,0.885,0.13791666666666666,0.06,0.22458333333333333,0.055,0.36,-0.015045201105041693,0.014107249464927701,0.008311087806565585,0.4504166666666667
15,3,73,0.024561166392641044,0.10121251345168275,0.07155633345246315,0.21411257237195966,0.2983958765864367,0.35283137621978916,0.65125,0.8829166666666667,0.14666666666666667,0.06416666666666666,0.20208333333333334,0.05291666666666667,0.40708333333333335,-0.0057583202571307385,0.01651777545544855,0.008043390937192496,0.022475769482353736,0.100579220373232,0.07329122722148895,0.21201086342334735,0.27013274133205406,0.33028214182704685,0.6354166666666666,0.88375,0.135,0.05708333333333333,0.22958333333333333,0.059166666666666666,0.3625,-0.015284112620174711,0.014012667515664245,0.00846310196668949,0.4683333333333333
15,3,314,0.024374578462702332,0.10356022006360945,0.07351873815059662,0.21970722526311864,0.30230313241481765,0.35094958506524565,0.6320833333333333,0.8766666666666667,0.13208333333333333,0.057916666666666665,0.23583333333333334,0.06541666666666666,0.3641666666666667,-0.018263367266754357,0.014727551892961705,0.009647026569740627,0.02257679380958768,0.1009786609396961,0.0745040588080883,0.21310303956270213,0.275250022113323,0.3312599865098794,0.6354166666666666,0.8820833333333333,0.14,0.058333333333333334,0.22458333333333333,0.059583333333333335,0.37125,-0.014508143749268166,0.014005829061676623,0.008570964747911055,0.5045833333333334
15,3,2718,0.024475342552660016,0.10101963618331827,0.07117519155144691,0.21642755568027494,0.2984551742672917,0.35391291106740635,0.65375,0.8820833333333333,0.14041666666666666,0.06333333333333334,0.20583333333333334,0.05458333333333333,0.40625,-0.006924223428671136,0.016284287106668294,0.008191055445991727,0.02250055881802244,0.10035781581636342,0.0728205144405365,0.21445796340703963,0.2738526791334152,0.3308404222130775,0.6358333333333334,0.8791666666666667,0.14166666666666666,0.06125,0.2225,0.059583333333333335,0.39208333333333334,-0.01196197407037251,0.014154479428437729,0.008346079389584714,0.46458333333333335
15,3,4099,0.024380279534718975,0.10378377573847483,0.07362799718976021,0.21568283140659322,0.28883485496044153,0.34994011372327805,0.6366666666666667,0.88,0.12791666666666668,0.06,0.23541666666666666,0.06,0.3491666666666667,-0.018654031390335415,0.015220972812967505,0.00915930672175147,0.022734482720725625,0.10046615841745733,0.07406043261289597,0.2106033369898796,0.2702467605471607,0.33317550669113793,0.63125,0.8866666666666667,0.14708333333333334,0.06125,0.22166666666666668,0.052083333333333336,0.37875,-0.01018657051377886,0.014819505480470075,0.007914977240255548,0.5329166666666667
15,3,8128,0.024350749904796964,0.10293468910963847,0.07433601468801498,0.21310806274414051,0.2870205238461493,0.3495933380598823,0.63375,0.8858333333333334,0.13666666666666666,0.06375,0.22958333333333333,0.050416666666666665,0.35208333333333336,-0.014632180536811366,0.01604093312886463,0.008309816775932333,0.02256106186454223,0.10052547870621917,0.07382621243596077,0.21540326029062268,0.27393318414688095,0.33180093131959437,0.6366666666666667,0.88125,0.14208333333333334,0.059583333333333335,0.22125,0.059166666666666666,0.38166666666666665,-0.012700735594253275,0.014127637478293759,0.008433424386248474,0.5279166666666667
15,3,12011,0.024304479467838102,0.10609085647149186,0.08035111054778099,0.21784586608409875,0.2866541847586627,0.3428943306207657,0.61625,0.8804166666666666,0.11333333333333333,0.05541666666666667,0.2704166666666667,0.06416666666666666,0.30791666666666667,-0.03020235261664008,0.014007993153045278,0.010296486314792824,0.022462313689896776,0.1003584177366459,0.07285047322511673,0.21527851223945618,0.27609259784221635,0.3308911774928371,0.63625,0.88125,0.1375,0.059166666666666666,0.22625,0.059583333333333335,0.37166666666666665,-0.014416550134480227,0.01393984155619601,0.008522472133700764,0.5720833333333334
15,4,42,0.018228982501296422,0.09670778293849802,0.07347414270043373,0.2035395413637161,0.2686556503176688,0.30561212344715993,0.6445833333333333,0.8958333333333334,0.11708333333333333,0.051666666666666666,0.23833333333333334,0.0525,0.34375,-0.023743969564327283,0.009248109406500518,0.008980873094795904,0.017931040018919035,0.09755613626580574,0.07522596418857574,0.20901258289813995,0.2624296590685844,0.29821112416684625,0.6325,0.8879166666666667,0.12833333333333333,0.051666666666666666,0.23916666666666667,0.06041666666666667,0.37041666666666667,-0.021954565679534424,0.008947309037394748,0.008983730981524288,0.49083333333333334
15,4,2026,0.01794361293167234,0.09502992199208166,0.07125921919941902,0.19909541457891458,0.2638122126460073,0.303897818736732,0.6491666666666667,0.9004166666666666,0.12625,0.05375,0.22458333333333333,0.04583333333333333,0.36333333333333334,-0.018034062195092702,0.009928847637157767,0.008014765294514573,0.01796963599053731,0.09838500592202763,0.07644686847925186,0.2110614001750946,0.25847849398851347,0.2988720707595348,0.6191666666666666,0.8845833333333334,0.12333333333333334,0.052083333333333336,0.2575,0.06333333333333334,0.35583333333333333,-0.024576435314447736,0.00882047749654829,0.009149158493989014,0.455
15,4,3407,0.018873628803521184,0.0949019206267307,0.06882815435528755,0.20349782556295384,0.2728243246674537,0.316807101170222,0.6595833333333333,0.895,0.14666666666666667,0.065,0.19375,0.04,0.3954166666666667,-0.006965888207104171,0.01183447098111611,0.007039157822405074,0.01807738918707359,0.09906828358502631,0.07816854491829872,0.2092878475785255,0.25549280196428287,0.29806630158176023,0.6170833333333333,0.88625,0.12083333333333333,0.05375,0.26208333333333333,0.06,0.3383333333333333,-0.026929606877274637,0.008987801442153264,0.009089587744920325,0.41458333333333336
15,4,17,0.018863437846519004,0.09999793397118385,0.07592876628041267,0.21374326646327965,0.2669107571244239,0.30480170212686064,0.6216666666666667,0.8804166666666666,0.1025,0.044583333333333336,0.2758333333333333,0.075,0.3145833333333333,-0.03565309322292402,0.008158982996697975,0.010704454849821028,0.01800447385642381,0.09813274200610067,0.07642139494419098,0.2095251515507698,0.2611773997545242,0.2997980775932471,0.6295833333333334,0.885,0.12625,0.0525,0.24416666666666667,0.0625,0.365,-0.023662026565752968,0.008836942142240997,0.009167531714182813,0.5445833333333333
15,4,73,0.01907111661282855,0.10156268424972344,0.07926895469427109,0.21271074712276458,0.2614475756883615,0.30639718398451804,0.61125,0.8825,0.09833333333333333,0.04375,0.29041666666666666,0.07375,0.2875,-0.03975669535198904,0.008118904438958324,0.010952212173870227,0.018117975300341364,0.09843928224506424,0.07705021649599075,0.20708764791488646,0.2606402009725566,0.3009008548532923,0.6266666666666667,0.8895833333333333,0.12416666666666666,0.0525,0.24916666666666668,0.057916666666666665,0.35208333333333336,-0.023233425579426998,0.009270571337201472,0.008847403963139893,0.56125
15,4,314,0.0191155060150645,0.0943038062557298,0.0663333423435688,0.20157097429037094,0.2778028428554533,0.32191874912629526,0.6525,0.8983333333333333,0.17041666666666666,0.06875,0.17708333333333334,0.032916666666666664,0.45,0.0037065966590883667,0.012849373812680748,0.006266132202383748,0.01793725705770148,0.09823601863652584,0.07651245594024658,0.2113428264856338,0.258817833662033,0.2980592648809155,0.6216666666666667,0.8854166666666666,0.12208333333333334,0.04833333333333333,0.25625,0.06625,0.36,-0.025753401139560688,0.008418850446361767,0.009518406611339713,0.43166666666666664
15,4,2718,0.017779979085239653,0.09578905638324234,0.0734609067440033,0.1994940787553786,0.26060326993465405,0.30153758519639573,0.6475,0.9,0.12416666666666666,0.05583333333333333,0.22833333333333333,0.04416666666666667,0.33791666666666664,-0.020968151639613856,0.00981957187562928,0.007960407209610375,0.01789241381087557,0.09712824267549251,0.07458215951919556,0.20564844906330107,0.25998762249946566,0.2983640434220433,0.6379166666666667,0.8891666666666667,0.12875,0.05333333333333334,0.23333333333333334,0.0575,0.3695833333333333,-0.020392841100334826,0.009291580928427346,0.008600832882448225,0.5
15,4,4099,0.01920687567078697,0.09977254003423393,0.07556026801466942,0.2133094564080238,0.2716937288641928,0.31155765044192474,0.6229166666666667,0.8845833333333334,0.10875,0.04541666666666667,0.2683333333333333,0.07,0.3258333333333333,-0.03272808720002407,0.008610048575996536,0.010596827094790436,0.017987632977669085,0.09833580466440006,0.0758463628590107,0.21274698972702027,0.26209617555141446,0.29824328925460575,0.62125,0.8820833333333333,0.12333333333333334,0.049166666666666664,0.2554166666666667,0.06875,0.35583333333333333,-0.026381117551452272,0.008382940222945034,0.009604692754724052,0.515
15,4,8128,0.018565716719185592,0.09468933031722675,0.0694497637450695,0.20119992047548285,0.2710261896252632,0.31392167328546444,0.65375,0.8970833333333333,0.14083333333333334,0.0575,0.20541666666666666,0.04541666666666667,0.385,-0.011503233147686842,0.010793574321742551,0.007772142397443043,0.018167749800089148,0.09911362062238216,0.07756715640425682,0.2109330743551254,0.2623573914170263,0.29851779689391456,0.6158333333333333,0.8841666666666667,0.1225,0.049166666666666664,0.26166666666666666,0.06666666666666667,0.3591666666666667,-0.02636902429335199,0.008615347433207738,0.00955240236688141,0.42375
15,4,12011,0.018736126342331266,0.09410549163614329,0.06828663125634193,0.19875657856464382,0.2753447219729419,0.31820441484451295,0.655,0.90125,0.16083333333333333,0.06541666666666666,0.18416666666666667,0.03333333333333333,0.42625,-0.00040892638015975534,0.012332871600541574,0.006403254741789693,0.017841222237173514,0.09735279578685853,0.0744289793074131,0.20942478030920028,0.26055142432451245,0.2972513593112429,0.6316666666666667,0.8841666666666667,0.12625,0.050833333333333335,0.24208333333333334,0.065,0.37583333333333335,-0.022387294669594365,0.008711292632459374,0.00912992960471414,0.45125
15,5,42,0.019671204431093228,0.09699413865905324,0.06990862265229225,0.20796060562133784,0.2682412371039389,0.31940369090686244,0.6541666666666667,0.8916666666666667,0.12958333333333333,0.05,0.21625,0.058333333333333334,0.36666666666666664,-0.018255388341385695,0.010910944139992917,0.008760260291100316,0.01888285922650533,0.09849387967650614,0.07239728793501854,0.21176674515008925,0.27253850102424615,0.30995533547053733,0.6395833333333333,0.8829166666666667,0.12375,0.04583333333333333,0.23666666666666666,0.07125,0.36333333333333334,-0.025866320920271923,0.008953347917187342,0.00992951130931799,0.47708333333333336
15,5,2026,0.01945468715713997,0.09550125133654017,0.06745541095733643,0.2067888125777244,0.2650168091058731,0.3180169656251868,0.6591666666666667,0.8904166666666666,0.14708333333333334,0.058333333333333334,0.19375,0.05125,0.40708333333333335,-0.007856443935443925,0.011816011999432158,0.0076386751577078105,0.01874544713446157,0.09791156283577865,0.07174856960773468,0.20844166129827496,0.2657549634575843,0.3076059211045504,0.64,0.885,0.12625,0.04833333333333333,0.23375,0.06666666666666667,0.36875,-0.022639598392143773,0.009376631838867082,0.009368815295594487,0.44208333333333333
15,5,3407,0.0197931231522184,0.10067495035492205,0.07545601576566696,0.21387732475996013,0.27509752511978147,0.3170242618769407,0.62875,0.88,0.10166666666666667,0.0375,0.26958333333333334,0.0825,0.31125,-0.03762144897483722,0.008440804605752276,0.011352318546466122,0.01919616129858217,0.10140604634758953,0.0774456299841404,0.21594795584678642,0.2717685908079147,0.3087816253304482,0.6275,0.8804166666666666,0.10041666666666667,0.0375,0.27208333333333334,0.08208333333333333,0.31416666666666665,-0.03841965640399091,0.007948902636456416,0.01124725866212575,0.48791666666666667
